Class,activemq-4.1.0,activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-5.3.0,activemq-5.4.0,activemq-5.5.0,activemq-5.6.0,activemq-5.7.0,activemq-5.8.0,activemq-5.9.0,activemq-5.10.0,activemq-5.11.0,activemq-5.12.0,activemq-5.13.0,activemq-5.14.0,activemq-5.15.0,activemq-5.16.0,activemq-5.17.0,average
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v2/ReplayCommandMarshaller.java,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,7
activemq-shiro/src/main/java/org/apache/activemq/shiro/subject/DefaultConnectionSubjectFactory.java,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,2.736842105
activemq-amq-store/src/main/java/org/apache/activemq/store/kahadaptor/ReferenceRecord.java,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,6.842105263
activemq-client/src/main/java/org/apache/activemq/openwire/v1/ActiveMQMapMessageMarshaller.java,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,6.052631579
activemq-amq-store/src/main/java/org/apache/activemq/kaha/impl/index/tree/TreeEntry.java,0,0,0,0,0,0,0,0,0,146,146,0,0,0,0,0,0,0,0,15.36842105
activemq-unit-tests/src/test/java/org/apache/activemq/openwire/v2/ActiveMQTextMessageTest.java,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,2.421052632
activemq-core/src/test/java/org/apache/activemq/bugs/AMQ2439Test.java,0,0,0,0,82,14,6,0,0,92,0,0,0,0,0,0,0,0,0,10.21052632
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v5/DiscoveryEventMarshaller.java,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,7.052631579
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/MissingDataFileTest.java,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,17
activemq-core/src/main/java/org/apache/activemq/openwire/v8/ActiveMQStreamMessageMarshaller.java,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.105263158
activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/client/AmqpReceiver.java,0,0,0,0,0,0,0,0,0,0,0,0,0,648,54,277,171,0,0,60.52631579
activemq-client/src/main/java/org/apache/activemq/openwire/v11/ConsumerInfoMarshaller.java,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,13.68421053
activemq-core/src/test/java/org/apache/activemq/command/MessageCompressionTest.java,0,113,0,4,0,0,46,76,0,143,0,0,0,0,0,0,0,0,0,20.10526316
activemq-core/src/main/java/org/apache/activemq/camel/CamelTopicPublisher.java,0,146,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.36842105
activemq-unit-tests/src/test/java/org/apache/activemq/transport/udp/UdpSendReceiveWithTwoConnectionsTest.java,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,2.947368421
activemq-unit-tests/src/test/java/org/apache/activemq/usecases/TopicProducerToSubFileCursorTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,10.21052632
activeio/activeio-core/src/main/java/org/apache/activeio/packet/sync/filter/PacketAggregatingSyncChannel.java,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.947368421
activemq-broker/src/main/java/org/apache/activemq/broker/jmx/ProducerView.java,0,0,0,0,0,0,0,0,0,151,36,12,0,0,0,5,0,0,0,10.73684211
activemq-unit-tests/src/test/java/org/apache/activemq/security/SecurityJMXTest.java,0,0,0,0,0,0,0,0,0,108,2,0,0,49,0,0,0,0,22,9.526315789
activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/client/util/UnmodifiableReceiver.java,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,59,0,0,6.210526316
activemq-core/src/main/java/org/apache/activemq/transport/TransportServerSupport.java,37,24,0,0,0,0,8,0,2,93,0,0,0,0,0,0,0,0,0,8.631578947
activemq-client/src/main/java/org/apache/activemq/openwire/v1/DestinationInfoMarshaller.java,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,9.315789474
activemq-core/src/gram/java/org/apache/activemq/openwire/tool/OpenWireJavaMarshallingScript.java,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.15789474
activemq-unit-tests/src/test/java/org/apache/activemq/broker/region/QueueDuplicatesFromStoreTest.java,0,0,0,0,0,0,0,0,0,344,68,19,0,15,7,0,0,0,0,23.84210526
activemq-core/src/test/java/org/apache/activemq/openwire/v1/RemoveSubscriptionInfoTest.java,11,42,0,0,2,0,2,0,0,49,0,0,0,0,0,0,0,0,0,5.578947368
activemq-amq-store/src/main/java/org/apache/activemq/kaha/impl/index/hash/HashEntry.java,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,10.52631579
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v7/ControlCommandMarshaller.java,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.052631579
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/MKahaDBTxRecoveryTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,49,31
activemq-pool/src/main/java/org/apache/activemq/pool/XaConnectionPool.java,0,0,0,98,2,0,0,2,23,0,109,0,0,0,0,0,0,0,0,12.31578947
activemq-amq-store/src/main/java/org/apache/activemq/kaha/StoreLocation.java,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,4.210526316
activemq-unit-tests/src/test/java/org/apache/activemq/jmx/TotalMessageCountTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,9.789473684
activemq-core/src/main/java/org/apache/activemq/broker/util/UDPTraceBrokerPlugin.java,314,478,0,0,0,0,8,0,0,314,0,0,0,0,0,0,0,0,0,58.63157895
activemq-core/src/test/java/org/apache/activemq/openwire/v3/ConnectionIdTest.java,0,51,0,0,0,0,2,0,0,51,0,0,0,0,0,0,0,0,0,5.473684211
activemq-karaf-itest/src/test/java/org/apache/activemq/karaf/itest/ActiveMQBrokerRuntimeConfigTest.java,0,0,0,0,0,0,0,0,0,0,86,0,12,0,0,0,68,5,0,9
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ3992Test.java,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,5.631578947
activemq-core/src/main/java/org/apache/activemq/broker/scheduler/JobScheduler.java,0,0,0,0,0,133,0,0,0,133,0,0,0,0,0,0,0,0,0,14
activemq-core/src/test/java/org/apache/activemq/broker/Main.java,80,68,0,0,0,0,2,7,0,87,0,0,0,0,0,0,0,0,0,12.84210526
activemq-unit-tests/src/test/java/org/apache/activemq/usecases/AMQ2927Test.java,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,7.105263158
activeio/activeio-core/src/main/java/org/apache/activeio/packet/async/filter/PacketAggregatingAsyncChannel.java,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.421052632
activemq-core/src/main/java/org/apache/activemq/openwire/v4/ActiveMQStreamMessageMarshaller.java,0,0,0,0,114,0,2,0,0,114,0,0,0,0,0,0,0,0,0,12.10526316
activemq-core/src/main/java/org/apache/activemq/openwire/v4/KeepAliveInfoMarshaller.java,0,0,0,0,114,0,2,0,0,114,0,0,0,0,0,0,0,0,0,12.10526316
activemq-broker/src/main/java/org/apache/activemq/util/JMXSupport.java,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,2.052631579
activemq-unit-tests/src/test/java/org/apache/activemq/JMSDurableTopicRedeliverTest.java,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,4.210526316
activemq-core/src/test/java/org/apache/activemq/openwire/v4/SessionIdTest.java,0,0,0,0,57,0,2,0,0,57,0,0,0,0,0,0,0,0,0,6.105263158
activemq-unit-tests/src/test/java/org/apache/activemq/openwire/v4/ConsumerIdTest.java,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,3.052631579
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ3274Test.java,0,0,0,0,0,0,0,0,0,734,2,0,0,0,0,0,4,0,0,38.94736842
activemq-client/src/main/java/org/apache/activemq/transport/tcp/TcpTransportServer.java,0,0,0,0,0,0,0,0,0,483,151,28,107,4,113,196,14,15,0,58.47368421
activemq-web/src/main/java/org/apache/activemq/web/view/XmlMessageRenderer.java,11,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1.052631579
activemq-client/src/main/java/org/apache/activemq/openwire/v11/ExceptionResponseMarshaller.java,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,6.789473684
activemq-core/src/main/java/org/apache/activemq/util/IdGenerator.java,17,196,0,0,9,0,31,10,0,184,0,0,0,0,0,0,0,0,0,23.52631579
activemq-client/src/main/java/org/apache/activemq/broker/region/MessageReference.java,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,2,0,0,0,3.631578947
activemq-core/src/main/java/org/apache/activemq/store/jdbc/LeaseDatabaseLocker.java,0,0,0,0,0,0,0,0,279,279,0,0,0,0,0,0,0,0,0,29.36842105
activemq-client/src/test/java/org/apache/activemq/util/LRUCacheTest.java,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,2,2.736842105
activemq-core/src/test/java/org/apache/activemq/broker/region/group/MessageGroupHashBucketTest.java,28,3,0,0,0,0,2,0,0,30,0,0,0,0,0,0,0,0,0,3.315789474
activemq-core/src/main/java/org/apache/activemq/openwire/v9/ProducerInfoMarshaller.java,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.105263158
activemq-unit-tests/src/test/java/org/apache/activemq/security/AbstractCachedLDAPAuthorizationMapLegacyTest.java,0,0,0,0,0,0,0,0,0,417,135,0,0,0,0,0,0,12,6,30
activemq-client/src/main/java/org/apache/activemq/openwire/v11/ActiveMQMapMessageMarshaller.java,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,6
activemq-client/src/main/java/org/apache/activemq/openwire/v11/ConnectionControlMarshaller.java,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,8.894736842
activemq-unit-tests/src/test/java/org/apache/activemq/openwire/v1/ConnectionInfoTest.java,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,3.105263158
activemq-client/src/main/java/org/apache/activemq/openwire/v10/ActiveMQTextMessageMarshaller.java,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,6
activemq-core/src/main/java/org/apache/activemq/openwire/v4/ActiveMQTempTopicMarshaller.java,0,0,0,0,114,0,2,0,0,114,0,0,0,0,0,0,0,0,0,12.10526316
activemq-runtime-config/src/test/java/org/apache/activemq/SpringBeanTest.java,0,0,0,0,0,0,0,0,0,0,146,57,0,0,0,0,0,0,3,10.84210526
activecluster/src/java/org/apache/activecluster/group/NodeFilter.java,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.736842105
activemq-camel/src/test/java/org/apache/activemq/camel/ObjectPayload.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,2.631578947
activemq-amq-store/src/main/java/org/apache/activemq/store/amq/Entry.java,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,7.368421053
activemq-client/src/main/java/org/apache/activemq/openwire/v11/ReplayCommandMarshaller.java,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,6.947368421
activemq-core/src/test/java/org/apache/activemq/broker/BrokerServiceTest.java,76,114,0,12,0,0,0,4,6,84,0,0,0,0,0,0,0,0,0,15.57894737
activemq-unit-tests/src/test/java/org/apache/activemq/openwire/v1/ActiveMQStreamMessageTest.java,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,2.315789474
activemq-unit-tests/src/test/java/org/apache/activemq/usecases/DurableConsumerCloseAndReconnectTest.java,0,0,0,0,0,0,0,0,0,196,86,0,0,0,0,0,0,0,0,14.84210526
activemq-unit-tests/src/test/java/org/apache/activemq/openwire/v5/RemoveInfoTest.java,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,3
activemq-unit-tests/src/test/java/org/apache/activemq/perf/JournalKahaDurableTopicTest.java,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,5.578947368
activemq-broker/src/main/java/org/apache/activemq/broker/region/policy/RoundRobinDispatchPolicy.java,0,0,0,0,0,0,0,0,0,82,3,0,0,0,0,0,0,0,0,4.473684211
activemq-core/src/test/java/org/apache/activemq/network/NetworkConnectionsCleanedupTest.java,0,90,0,0,0,0,6,0,0,90,0,0,0,0,0,0,0,0,0,9.789473684
activemq-core/src/test/java/org/apache/activemq/broker/RedeliveryRestartTest.java,0,0,0,0,0,0,0,164,0,164,0,0,0,0,0,0,0,0,0,17.26315789
activemq-unit-tests/src/test/java/org/apache/activemq/perf/SlowDurableConsumerTopicTest.java,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1.842105263
activemq-jdbc-store/src/main/java/org/apache/activemq/store/journal/JournalPersistenceAdapter.java,0,0,0,0,0,0,0,0,0,759,4,12,71,5,0,0,5,0,0,45.05263158
activemq-broker/src/main/java/org/apache/activemq/store/MessageStoreSubscriptionStatistics.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,4,0,6.105263158
activemq-unit-tests/src/test/java/org/apache/activemq/JmsTopicSendReceiveSubscriberTest.java,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,1.894736842
activemq-unit-tests/src/test/java/org/apache/activemq/usage/StoreUsageLimitsTest.java,0,0,0,0,0,0,0,0,0,0,0,75,2,0,0,93,0,0,42,11.15789474
activemq-unit-tests/src/test/java/org/apache/activemq/security/TextFileCertificateLoginModuleTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,6,0,7.105263158
assembly/src/test/java/org/apache/activemq/usecases/TwoBrokerTopicSendReceiveUsingTcpTest.java,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.421052632
activemq-core/src/main/java/org/apache/activemq/transport/multicast/MulticastTransportFactory.java,13,3,0,0,0,0,2,0,0,39,0,0,0,0,0,0,0,0,0,3
activemq-client/src/main/java/org/apache/activemq/ActiveMQPrefetchPolicy.java,0,0,0,0,0,0,0,0,0,182,0,52,0,17,0,0,0,0,0,13.21052632
activemq-core/src/main/java/org/apache/activemq/openwire/v5/ConnectionInfoMarshaller.java,0,0,0,0,186,0,2,0,0,186,0,0,0,0,0,0,0,0,0,19.68421053
activemq-unit-tests/src/test/java/org/apache/activemq/JmsRollbackRedeliveryTest.java,0,0,0,0,0,0,0,0,0,334,0,44,0,0,0,0,0,0,0,19.89473684
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v2/ConsumerControlMarshaller.java,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,8.105263158
activemq-core/src/test/java/org/apache/activemq/JMSXAConsumerTest.java,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,5.263157895
activemq-unit-tests/src/test/java/org/apache/activemq/openwire/v5/IntegerResponseTest.java,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,2.947368421
activemq-tooling/activemq-perf-maven-plugin/src/test/java/org/apache/activemq/tool/JmsProducerClientTest.java,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,4.473684211
activemq-core/src/main/java/org/apache/activemq/openwire/v1/BrokerInfoMarshaller.java,23,53,0,0,0,0,2,0,0,174,0,0,0,0,0,0,0,0,0,13.26315789
activemq-console/src/main/java/org/apache/activemq/console/command/DstatCommand.java,0,0,0,0,0,0,0,0,0,0,182,58,9,0,20,12,0,9,0,15.26315789
activemq-core/src/main/java/org/apache/activemq/broker/Connector.java,11,7,0,0,0,26,2,1,0,63,0,0,0,0,0,0,0,0,0,5.789473684
activemq-core/src/test/java/org/apache/activemq/usecases/ExpiredMessagesTest.java,0,0,0,0,305,179,6,186,0,320,0,0,0,0,0,0,0,0,0,52.42105263
activemq-unit-tests/src/test/java/org/apache/activemq/openwire/v5/DataArrayResponseTest.java,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,3.263157895
activemq-jms-pool/src/main/java/org/apache/activemq/jms/pool/PooledConnection.java,0,0,0,0,0,0,0,0,0,0,286,0,0,6,0,4,0,4,0,15.78947368
activemq-unit-tests/src/test/java/org/apache/activemq/console/command/PurgeCommandTest.java,0,0,0,0,0,0,0,0,0,0,464,0,0,0,0,6,0,0,0,24.73684211
activemq-core/src/main/java/org/apache/activemq/openwire/v7/NetworkBridgeFilterMarshaller.java,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.105263158
activemq-core/src/main/java/org/apache/activemq/command/UnresolvedDestinationTransformer.java,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,2.736842105
activemq-unit-tests/src/test/java/org/apache/activemq/ActiveMQMessageAuditTest.java,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,9.789473684
activemq-client/src/main/java/org/apache/activemq/advisory/ProducerStoppedEvent.java,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,2.052631579
activemq-unit-tests/src/test/java/org/apache/activemq/xbean/MultipleTestsWithEmbeddedBrokerTest.java,0,0,0,0,0,0,0,0,0,58,7,0,0,0,0,0,0,0,0,3.421052632
activecluster/src/test/org/apache/activecluster/ClusterTestSupport.java,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.052631579
activemq-spring/src/main/java/org/apache/activemq/xbean/BrokerFactoryBean.java,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,9
activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/BytesJDBCAdapter.java,11,24,0,0,0,0,2,2,0,51,0,0,0,0,0,0,0,0,0,4.736842105
activemq-ra/src/test/java/org/apache/activemq/ra/JmsXARollback2CxTransactionTest.java,0,0,0,0,172,2,0,0,0,0,0,9,0,52,0,12,0,11,0,13.57894737
activemq-client/src/main/java/org/apache/activemq/openwire/v12/JournalTopicAckMarshaller.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,8.105263158
activemq-core/src/main/java/org/apache/activemq/broker/region/IndirectMessageReference.java,45,138,132,6,2,0,2,0,0,164,0,0,0,0,0,0,0,0,0,25.73684211
activemq-core/src/main/java/org/apache/activemq/broker/region/ConnectionStatistics.java,11,28,0,0,0,0,2,0,0,72,0,0,0,0,0,0,0,0,0,5.947368421
activemq-tooling/maven-activemq-perf-plugin/src/main/java/org/apache/activemq/tool/sampler/MeasurableClient.java,24,11,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3.157894737
activemq-core/src/main/java/org/apache/activemq/command/JournalTrace.java,18,19,0,0,0,0,2,0,0,64,0,0,0,0,0,0,0,0,0,5.421052632
activemq-client/src/main/java/org/apache/activemq/openwire/v10/BrokerIdMarshaller.java,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,6.789473684
activemq-core/src/main/java/org/apache/activemq/transport/TransportLoggerControlMBean.java,0,0,46,0,0,0,2,0,0,46,0,0,0,0,0,0,0,0,0,4.947368421
activemq-core/src/main/java/org/apache/activemq/filter/Expression.java,11,5,0,0,0,0,2,0,0,35,0,0,0,0,0,0,0,0,0,2.789473684
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ5822Test.java,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,4.368421053
activemq-core/src/main/java/org/apache/activemq/store/kahadb/MultiKahaDBTransactionStore.java,0,0,0,0,0,0,0,440,0,440,0,0,0,0,0,0,0,0,0,46.31578947
activemq-camel/src/test/java/org/apache/activemq/camel/ObjectMessageTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,87,9.157894737
activemq-client/src/main/java/org/apache/activemq/ClientInternalExceptionListener.java,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,2.157894737
activemq-core/src/main/java/org/apache/activemq/broker/DestinationAlreadyExistsException.java,0,39,0,0,0,0,2,0,0,39,0,0,0,0,0,0,0,0,0,4.210526316
activemq-core/src/main/java/org/apache/activemq/openwire/v4/PartialCommandMarshaller.java,0,0,0,0,133,0,2,0,0,133,0,0,0,0,0,0,0,0,0,14.10526316
activemq-core/src/main/java/org/apache/activemq/openwire/v7/IntegerResponseMarshaller.java,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.105263158
activemq-core/src/test/java/org/apache/activemq/bugs/AMQ2513Test.java,0,0,0,0,0,104,0,52,0,106,0,0,0,0,0,0,0,0,0,13.78947368
activemq-core/src/test/java/org/apache/activemq/security/StubLoginModule.java,93,41,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,11.89473684
activemq-broker/src/main/java/org/apache/activemq/transport/auto/AutoTransportUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,3.263157895
activemq-core/src/test/java/org/apache/activemq/security/CachedLDAPSecurityTest.java,0,0,0,0,0,0,0,130,99,45,0,0,0,0,0,0,0,0,0,14.42105263
activemq-client/src/main/java/org/apache/activemq/command/ActiveMQMapMessage.java,0,0,0,0,0,0,0,0,0,818,6,0,0,29,0,0,4,5,4,45.57894737
activemq-broker/src/main/java/org/apache/activemq/broker/region/AbstractSubscription.java,0,0,0,0,0,0,0,0,0,240,73,21,0,24,11,5,21,36,0,22.68421053
activemq-amqp/src/main/java/org/apache/activemq/transport/amqp/message/AmqpMessageSupport.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,189,0,0,17.84210526
activemq-core/src/main/java/org/apache/activemq/openwire/v6/ConnectionErrorMarshaller.java,0,0,0,0,0,134,2,0,0,134,0,0,0,0,0,0,0,0,0,14.21052632
activemq-client/src/main/java/org/apache/activemq/openwire/v1/MessageDispatchNotificationMarshaller.java,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,7.368421053
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v6/MessageMarshaller.java,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,16.36842105
activemq-core/src/main/java/org/apache/activemq/security/JaasAuthenticationPlugin.java,16,7,0,0,0,0,2,0,0,86,0,0,0,0,0,0,0,0,0,5.842105263
activemq-unit-tests/src/test/java/org/apache/activemq/usecases/BrowseDLQTest.java,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,5.684210526
activemq-core/src/test/java/org/apache/activemq/CreateConsumerButDontStartConnectionWarningTest.java,0,43,0,0,0,0,8,0,0,43,0,0,0,0,0,0,0,0,0,4.947368421
activemq-client/src/main/java/org/apache/activemq/ActiveMQXASslConnectionFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,5.263157895
activemq-broker/src/main/java/org/apache/activemq/store/ListenableFuture.java,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1.473684211
activemq-unit-tests/src/test/java/org/apache/activemq/usage/CompositeMessageCursorUsageTest.java,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,4.736842105
activemq-client/src/main/java/org/apache/activemq/command/ConsumerControl.java,0,0,0,0,0,0,0,0,0,148,0,0,0,29,0,0,0,0,0,9.315789474
activemq-client/src/main/java/org/apache/activemq/jndi/JNDIBaseStorable.java,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,5.789473684
activemq-core/src/main/java/org/apache/activemq/openwire/v5/ActiveMQDestinationMarshaller.java,0,0,0,0,114,0,2,0,0,114,0,0,0,0,0,0,0,0,0,12.10526316
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v3/DataResponseMarshaller.java,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,6.842105263
activemq-core/src/main/java/org/apache/activemq/kaha/impl/Item.java,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421052632
activemq-core/src/main/java/org/apache/activemq/openwire/v8/DataResponseMarshaller.java,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.105263158
activemq-core/src/main/java/org/apache/activemq/openwire/v7/BrokerIdMarshaller.java,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.105263158
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/MessageExpirationReaperTest.java,0,0,0,0,0,0,0,0,0,149,48,0,0,0,0,0,0,0,0,10.36842105
activemq-core/src/main/java/org/apache/activemq/openwire/v4/DestinationInfoMarshaller.java,0,0,0,0,170,0,2,0,0,170,0,0,0,0,0,0,0,0,0,18
activemq-unit-tests/src/test/java/org/apache/activemq/broker/virtual/MessageDestinationVirtualTopicTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,19,0,7.315789474
activemq-core/src/test/java/org/apache/activemq/broker/virtual/CompositeTopicTest.java,46,7,0,0,0,0,2,0,0,45,0,0,0,0,0,0,0,0,0,5.263157895
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v6/MessageIdMarshaller.java,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,7.315789474
activemq-broker/src/main/java/org/apache/activemq/broker/jmx/PersistenceAdapterView.java,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,61,3,7.263157895
activemq-core/src/main/java/org/apache/activemq/broker/jmx/RecoveredXATransactionViewMBean.java,0,0,0,0,0,0,0,35,0,35,0,0,0,0,0,0,0,0,0,3.684210526
activemq-unit-tests/src/test/java/org/apache/activemq/ClientTestSupport.java,0,0,0,0,0,0,0,0,0,173,8,0,0,0,0,0,0,0,0,9.526315789
activemq-unit-tests/src/test/java/org/apache/activemq/usecases/PublishOnTemporaryQueueConsumedMessageTest.java,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,1.631578947
activemq-mqtt/src/test/java/org/apache/activemq/transport/mqtt/MQTTNIOTest.java,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,1.736842105
activemq-client/src/main/java/org/apache/activemq/filter/MessageEvaluationContext.java,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,5.210526316
activemq-core/src/main/java/org/apache/activemq/openwire/v1/ConsumerControlMarshaller.java,139,9,0,0,0,0,2,0,0,139,0,0,0,0,0,0,0,0,0,15.21052632
activemq-core/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsWithJMXTest.java,11,10,0,0,0,0,2,0,0,29,0,0,0,0,0,0,0,0,0,2.736842105
activemq-core/src/test/java/org/apache/activemq/pool/ConnectionFailureEvictsFromPool.java,0,79,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.315789474
activemq-unit-tests/src/test/java/org/apache/activemq/broker/RecoveryBrokerTest.java,0,0,0,0,0,0,0,0,0,586,0,0,0,0,0,0,0,0,0,30.84210526
activemq-unit-tests/src/test/java/org/apache/activemq/transport/nio/NIOSSLWindowSizeTest.java,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,5.947368421
activemq-unit-tests/src/test/java/org/apache/activemq/broker/virtual/AMQ7088Test.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,6.789473684
