Class,cxf-2.2,cxf-2.3.0,cxf-2.4.0,cxf-2.5.0,cxf-2.6.0,cxf-2.7.0,cxf-3.0.0,cxf-3.1.0,cxf-3.2.0,cxf-3.3.0,cxf-3.4.0,cxf-3.5.0,cxf-3.5.3,average
rt/bindings/jbi/src/main/java/org/apache/cxf/binding/jbi/JBIBinding.java,0,0,0,50,0,0,0,0,0,0,0,0,0,3.846153846
systests/src/test/java/org/apache/cxf/systest/ws/util/InMessageRecorder.java,0,72,0,0,0,0,0,0,0,0,0,0,0,5.538461538
rt/transports/http/src/main/java/org/apache/cxf/transport/http/policy/PolicyUtils.java,17,18,30,0,705,0,0,0,0,0,0,0,0,59.23076923
systests/src/test/java/org/apache/cxf/systest/provider/HWDOMSourceMessageProvider.java,0,86,0,0,0,0,0,0,0,0,0,0,0,6.615384615
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/policy/SslUsernamePasswordAttachmentServiceImpl.java,0,0,0,0,0,0,31,4,4,0,0,0,0,3
systests/src/test/java/org/apache/cxf/systest/ws/addr_feature/AddNumberImpl.java,0,54,0,0,0,0,0,0,0,0,0,0,0,4.153846154
rt/ws/mex/src/main/java/org/apache/cxf/ws/mex/MetadataExchange.java,0,0,0,58,0,0,0,0,16,0,0,0,0,5.692307692
distribution/src/main/release/samples/integration/jca/inbound-mdb-dispatch/src/demo/ejb/GreeterLocal.java,27,0,0,27,0,0,0,0,0,0,0,0,0,4.153846154
core/src/main/java/org/apache/cxf/service/factory/AnnotationsFactoryBeanListener.java,0,0,0,0,0,0,475,9,69,4,6,0,0,43.30769231
distribution/src/main/release/samples/wsdl_first_anttasks/src/demo/hw/server/GreeterImpl.java,74,0,0,0,0,0,0,0,0,0,0,0,0,5.692307692
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/BookServerResourceJacksonSpringProviders.java,0,91,0,0,0,2,0,10,12,2,47,0,0,12.61538462
api/src/main/java/org/apache/cxf/service/invoker/AbstractInvoker.java,0,0,0,0,277,0,277,0,0,0,0,0,0,42.61538462
core/src/test/java/org/apache/cxf/common/util/Base64UtilityTest.java,0,0,0,0,0,0,141,31,29,69,0,0,0,20.76923077
tools/javato/ws/src/test/java/org/apache/cxf/tools/fortest/exception/NonTransientMessageException.java,0,0,0,0,0,0,0,44,0,0,0,0,0,3.384615385
systests/transport-undertow/src/test/java/org/apache/cxf/systest/http_undertow/continuations/HelloContinuationService.java,0,0,0,0,0,0,0,0,49,0,0,0,0,3.769230769
rt/transports/http/src/main/java/org/apache/cxf/transport/http/osgi/HTTPTransportActivator.java,0,0,0,0,543,6,588,88,43,0,0,0,0,97.53846154
services/sts/systests/advanced/src/test/java/org/apache/cxf/systest/sts/custom/Server.java,0,0,0,0,0,0,0,0,46,0,0,46,0,7.076923077
rt/core/src/main/java/org/apache/cxf/databinding/stax/StaxDataBinding.java,0,4,0,0,2,22,165,0,0,0,0,0,0,14.84615385
rt/transports/http/src/test/java/org/apache/cxf/transport/http/policy/HTTPServerAssertionBuilderTest.java,0,0,13,0,3,0,0,0,14,9,7,0,0,3.538461538
core/src/main/java/org/apache/cxf/phase/PhaseChainCache.java,0,0,0,0,0,0,141,25,30,2,0,5,0,15.61538462
common/common/src/main/java/org/apache/cxf/management/ManagementConstants.java,0,0,0,0,36,0,0,0,0,0,0,0,0,2.769230769
common/common/src/test/java/org/apache/cxf/jaxb/JAXBUtilsTest.java,0,36,0,0,150,0,0,0,0,0,0,0,0,14.30769231
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/ext/search/client/CompleteCondition.java,0,0,33,66,33,0,0,0,0,0,0,0,0,10.15384615
rt/bindings/corba/src/main/java/org/apache/cxf/binding/corba/types/CorbaSequenceListener.java,2,0,0,0,0,0,4,0,6,0,0,0,0,0.923076923
systests/ws-specs/src/test/java/org/apache/cxf/systest/ws/policy/AddressingPolicyTest.java,0,145,0,0,11,0,15,0,38,3,0,0,0,16.30769231
services/sts/sts-core/src/main/java/org/apache/cxf/sts/service/EncryptionProperties.java,0,0,0,143,7,0,4,4,51,0,0,0,0,16.07692308
rt/rs/extensions/search/src/test/java/org/apache/cxf/jaxrs/ext/search/Book.java,0,0,0,0,83,0,0,0,26,6,0,0,0,8.846153846
distribution/src/main/release/samples/ruby_spring_support/src/main/java/demo/spring/service/Server.java,0,0,0,0,64,0,0,8,0,2,0,0,0,5.692307692
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/NoNamespaceJava5TypeCreator.java,0,36,0,0,36,0,0,0,0,0,0,0,0,5.538461538
services/sts/sts-core/src/main/java/org/apache/cxf/sts/token/provider/TokenProviderUtils.java,0,0,0,0,0,0,0,0,217,9,10,0,0,18.15384615
distribution/src/main/release/samples/wsdl_first_rpclit/src/main/java/demo/hwRPCLit/client/Client.java,0,0,0,88,0,0,2,0,24,0,0,0,0,8.769230769
distribution/src/main/release/samples/wsdl_first_xml_wrapped/src/main/java/demo/hw/client/Client.java,0,0,0,86,0,0,2,0,4,2,0,0,0,7.230769231
systests/uncategorized/src/test/java/org/apache/cxf/systest/soapheader_ext/ExtSoapHeaderClientServerTest.java,0,0,0,0,0,0,163,0,32,4,0,37,0,18.15384615
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/JavaTimeTypesParamConverterProviderTest.java,0,0,0,0,0,0,0,0,99,1,0,0,0,7.692307692
tools/javato/ws/src/test/java/org/apache/cxf/tools/java2wsdl/processor/internal/jaxws/ResponseWrapperTest.java,0,0,0,0,6,0,0,0,14,9,0,0,0,2.230769231
rt/rs/client/src/main/java/org/apache/cxf/jaxrs/client/ClientProxyImpl.java,0,0,0,0,0,0,824,59,555,432,109,14,63,158.1538462
tools/wsdlto/core/src/main/java/org/apache/cxf/tools/wsdlto/core/DefaultValueProvider.java,0,0,0,0,0,0,0,0,18,0,0,0,0,1.384615385
core/src/main/java/org/apache/cxf/interceptor/ClientFaultConverter.java,0,0,0,0,0,0,350,52,55,5,10,0,0,36.30769231
systests/jaxrs/src/test/java/org/apache/cxf/systest/servlet/JaxRsServletTest.java,0,83,83,0,0,0,0,0,0,0,0,0,0,12.76923077
rt/rs/security/sso/oidc/src/main/java/org/apache/cxf/rs/security/oidc/idp/UserInfoService.java,0,0,0,0,0,0,0,80,129,0,13,0,0,17.07692308
integration/tracing/tracing-htrace/src/main/java/org/apache/cxf/tracing/htrace/HTraceClientStartInterceptor.java,0,0,0,0,0,0,0,0,52,52,0,0,0,8
systests/transports/src/test/java/org/apache/cxf/jms/testsuite/services/Test1102Impl.java,0,39,39,0,0,0,0,0,0,0,0,0,0,6
core/src/main/java/org/apache/cxf/message/FaultMode.java,0,0,0,0,0,0,32,0,6,0,0,0,0,2.923076923
tools/common/src/main/java/org/apache/cxf/tools/common/model/JavaClass.java,0,0,0,0,0,0,0,0,12,0,0,0,0,0.923076923
distribution/src/main/release/samples/js_client/src/main/java/demo/hw/server/Server.java,0,0,0,41,0,0,0,0,0,6,0,0,0,3.615384615
rt/transports/jms/src/main/java/org/apache/cxf/transport/jms/uri/JMSEndpoint.java,0,97,0,0,9,7,381,24,107,24,48,0,0,53.61538462
services/wsn/wsn-api/src/main/java/org/apache/cxf/wsn/client/CreatePullPoint.java,0,0,0,55,6,0,0,0,14,0,0,0,0,5.769230769
systests/microprofile/client/jaxrs/src/test/java/org/apache/cxf/systest/microprofile/rest/client/InjectRestClient.java,0,0,0,0,0,0,0,0,0,0,32,0,0,2.461538462
core/src/main/java/org/apache/cxf/bus/osgi/ManagedWorkQueueList.java,0,0,0,0,0,0,132,0,21,2,0,0,0,11.92307692
systests/src/test/java/org/apache/cxf/systest/jaxrs/AbstractSpringServer.java,95,95,0,0,0,0,0,0,0,0,0,0,0,14.61538462
api/src/main/java/org/apache/cxf/message/StringMapImpl.java,0,10,0,0,2,0,49,0,0,0,0,0,0,4.692307692
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/impl/PropertyHolderFactory.java,0,0,0,0,0,0,83,4,24,0,0,59,0,13.07692308
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/policy/JavaFirstPolicyServiceImpl.java,0,0,0,0,0,42,0,4,4,0,0,0,0,3.846153846
rt/rs/security/sso/saml/src/test/java/org/apache/cxf/rs/security/saml/sso/CombinedValidatorTest.java,0,0,0,0,0,0,0,0,374,9,0,0,0,29.46153846
systests/uncategorized/src/test/java/org/apache/cxf/systest/fault/IntFaultClientServerTest.java,0,59,36,0,0,3,0,0,10,5,0,0,0,8.692307692
rt/rs/security/jose/src/main/java/org/apache/cxf/rs/security/jose/jwk/JwkUtils.java,0,0,0,0,0,0,0,474,474,0,0,0,0,72.92307692
integration/jbi/src/main/java/org/apache/cxf/jbi/se/state/ServiceEngineStateMachine.java,0,0,0,35,0,0,0,0,0,0,0,0,0,2.692307692
distribution/src/main/release/samples/jax_rs/description_swagger/src/main/java/demo/jaxrs/swagger/server/Item.java,0,0,0,0,0,0,0,49,49,0,0,0,0,7.538461538
rt/ws/security/src/main/java/org/apache/cxf/ws/security/policy/builders/TransportBindingBuilder.java,112,2,44,12,17,0,123,0,0,0,0,0,0,23.84615385
rt/bindings/corba/src/test/java/org/apache/cxf/binding/corba/types/CorbaHandlerUtilsYokoNSTest.java,35,0,0,0,0,0,0,0,4,0,0,0,0,3
rt/databinding/aegis/src/test/java/org/apache/cxf/aegis/type/array/DuplicateArrayService.java,0,0,0,0,0,0,0,0,16,0,0,0,0,1.230769231
rt/databinding/sdo/src/test/java/org/apache/cxf/sdo/HelloWorldStaticTest.java,0,87,0,0,2,0,0,0,87,0,0,0,0,13.53846154
core/src/main/java/org/apache/cxf/staxutils/W3CDOMStreamWriter.java,0,0,0,0,0,0,354,0,36,19,20,0,0,33
systests/src/test/java/org/apache/cxf/systest/ws/addr_fromjava/WSAFromJavaTest.java,2,153,0,0,0,0,0,0,0,0,0,0,0,11.92307692
rt/security/src/main/java/org/apache/cxf/rt/security/crypto/MessageDigestUtils.java,0,0,0,0,0,0,0,69,28,0,0,0,0,7.461538462
rt/rs/microprofile-client/src/test/java/org/apache/cxf/microprofile/client/mock/MyClient.java,0,0,0,0,0,0,0,0,0,38,0,0,0,2.923076923
systests/jaxws/src/test/java/org/apache/cxf/systest/provider/AttachmentStreamSourceXMLProvider.java,0,131,0,0,6,0,11,0,31,0,0,0,0,13.76923077
systests/rs-security/src/test/java/org/apache/cxf/systest/jaxrs/security/oauth2/tls/BookServerOAuth2Tls.java,0,0,0,0,0,0,0,0,59,0,0,0,0,4.538461538
rt/rs/security/oauth-parent/oauth2/src/main/java/org/apache/cxf/rs/security/oauth2/services/DynamicRegistrationService.java,0,0,0,0,0,0,0,0,391,0,93,0,0,37.23076923
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/coverage_checker/server/Server.java,0,0,0,0,0,41,41,0,0,0,0,0,0,6.307692308
rt/bindings/xml/src/main/java/org/apache/cxf/binding/xml/XMLFormatValidator.java,20,9,0,0,10,0,35,8,4,0,0,7,0,7.153846154
distribution/src/main/release/samples/ws_eventing/src/main/java/demo/wseventing/eventapi/EarthquakeEvent.java,0,0,0,0,0,0,59,0,0,0,0,0,0,4.538461538
systests/src/test/java/org/apache/cxf/systest/jaxws/OASISCatalogTest.java,23,170,0,0,0,0,0,0,0,0,0,0,0,14.84615385
distribution/src/main/release/samples/ws_security/ut/src/main/java/demo/wssec/server/Server.java,0,0,0,0,0,0,81,0,6,2,0,0,0,6.846153846
rt/core/src/main/java/org/apache/cxf/wsdl11/WSDLServiceFactory.java,40,9,0,10,0,0,158,0,0,0,0,0,0,16.69230769
rt/databinding/jaxb/src/test/java/org/apache/cxf/jaxb/FixNamespacesXMLStreamWriter.java,0,0,0,0,0,0,0,42,0,0,0,0,0,3.230769231
systests/uncategorized/src/test/java/org/apache/cxf/systest/resolver/JarServiceContractResolver.java,0,73,0,0,0,1,0,2,2,0,4,0,0,6.307692308
core/src/main/java/org/apache/cxf/bus/managers/DestinationFactoryManagerImpl.java,0,0,0,0,0,0,136,0,12,20,0,0,0,12.92307692
rt/ws/security/src/main/java/org/apache/cxf/ws/security/policy/model/TransportToken.java,90,2,5,0,0,0,91,0,0,0,0,0,0,14.46153846
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/common/DoubleItImplContinuation.java,0,0,0,0,0,0,0,0,0,72,4,0,0,5.846153846
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/AtomBookServer.java,0,89,0,2,0,0,0,8,14,0,46,0,0,12.23076923
rt/transports/websocket/src/main/java/org/apache/cxf/transport/websocket/atmosphere/AtmosphereUtils.java,0,0,0,0,0,0,0,51,22,0,0,0,0,5.615384615
distribution/src/main/release/samples/wsdl_first_anttasks/src/demo/hw/server/Server.java,41,0,0,0,0,0,0,0,0,0,0,0,0,3.153846154
systests/jaxws/src/test/java/org/apache/cxf/systest/jaxws/ServerGreeterBaseNoWsdl.java,0,50,0,0,0,0,0,0,6,0,0,0,0,4.307692308
systests/src/test/java/org/apache/cxf/systest/management/ManagedBusTest.java,44,126,0,0,0,0,0,0,0,0,0,0,0,13.07692308
distribution/src/main/release/samples/integration/JBI/handlers/service-unit/src/test/consumer/HelloWorldConsumer.java,0,0,0,118,0,0,0,0,0,0,0,0,0,9.076923077
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/wssec10/server/SimpleUsernameTokenInterceptor.java,0,0,66,0,0,0,0,0,18,0,0,0,0,6.461538462
rt/frontend/jaxws/src/main/java/org/apache/cxf/jaxws/handler/logical/LogicalHandlerFaultInInterceptor.java,0,11,0,2,0,0,0,0,16,0,0,0,0,2.230769231
core/src/main/java/org/apache/cxf/configuration/ConfiguredBeanLocator.java,0,0,0,0,0,0,98,0,28,0,0,0,0,9.692307692
rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/support/JaxWsServiceFactoryBeanTest.java,53,0,0,0,6,0,2,0,130,6,0,0,0,15.15384615
systests/container-integration/grizzly/src/test/java/org/apache/cxf/systest/grizzly/EndpointBean.java,0,89,0,0,0,0,0,0,0,4,0,0,0,7.153846154
rt/rs/security/oauth-parent/oauth2/src/main/java/org/apache/cxf/rs/security/oauth2/common/AuthenticationMethod.java,0,0,0,0,0,0,0,25,0,0,0,0,0,1.923076923
rt/rs/security/jose/src/main/java/org/apache/cxf/rs/security/jose/jwe/AbstractContentEncryptionCipherProperties.java,0,0,0,0,0,0,0,51,51,0,0,0,0,7.846153846
rt/transports/http/src/test/java/org/apache/cxf/transport/http/auth/DefaultBasicAuthSupplierTest.java,0,0,0,0,0,0,0,0,0,0,37,0,0,2.846153846
rt/databinding/aegis/src/test/java/org/apache/cxf/aegis/type/basic/BadBeanDescriptor.java,0,0,0,0,0,0,0,0,4,0,0,0,0,0.307692308
core/src/main/java/org/apache/cxf/message/Message.java,0,0,0,0,0,0,249,17,122,0,13,7,0,31.38461538
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/wssc/WSSCUnitTest.java,0,0,0,0,0,0,313,43,162,69,1,0,0,45.23076923
rt/core/src/main/java/org/apache/cxf/transport/common/gzip/GZIPOutInterceptor.java,0,0,0,0,331,0,331,0,0,0,0,0,0,50.92307692
rt/rs/client/src/main/java/org/apache/cxf/jaxrs/client/validation/JAXRSClientBeanValidationOutInterceptor.java,0,0,0,0,0,0,0,0,40,0,0,0,0,3.076923077
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/impl/tl/ThreadLocalProxy.java,26,0,0,0,0,0,0,0,2,0,0,0,0,2.153846154
tools/javato/ws/src/main/java/org/apache/cxf/tools/java2wsdl/processor/internal/simple/generator/SimpleClientGenerator.java,0,0,0,0,0,0,0,5,4,0,0,0,0,0.692307692
rt/transports/http-netty/netty-client/src/test/java/org/apache/cxf/transport/http/netty/client/integration/NettyClientTest.java,0,0,0,0,0,0,148,0,8,14,0,0,0,13.07692308
distribution/src/main/release/samples/ws_security/sign_enc/src/main/java/demo/wssec/client/UTPasswordCallback.java,0,73,5,0,0,0,2,0,8,3,3,0,0,7.230769231
systests/transports/src/test/java/org/apache/cxf/systest/jms/GreeterImplTwoWayJMSRuntimeCorrelationIDStaticPrefixSales.java,0,32,32,0,0,0,0,0,0,0,0,0,0,4.923076923
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/fortest/jaxb/SuperBook2.java,0,40,0,0,0,0,0,0,6,0,0,0,0,3.538461538
distribution/src/main/release/samples/jax_rs/spring_boot/src/main/java/sample/rs/service/HelloService.java,0,0,0,0,0,0,0,0,37,37,0,0,0,5.692307692
core/src/main/java/org/apache/cxf/service/model/ServiceSchemaInfo.java,0,0,0,0,0,0,57,0,6,0,0,0,0,4.846153846
systests/databinding/src/test/java/org/apache/cxf/systest/source/ClientServerSourceTest.java,0,0,0,124,0,0,9,0,32,5,0,0,0,13.07692308
rt/rs/security/jose-parent/jose/src/main/java/org/apache/cxf/rs/security/jose/jws/PrivateKeyJwsSignatureProvider.java,0,0,0,0,0,0,0,0,91,0,6,0,0,7.461538462
common/common/src/main/java/org/apache/cxf/staxutils/transform/DelegatingNamespaceContext.java,0,0,94,2,94,0,0,0,0,0,0,0,0,14.61538462
tools/javato/ws/src/test/java/org/apache/cxf/tools/fortest/exception/TransientMessageException.java,0,0,0,0,0,0,0,60,8,0,0,0,0,5.230769231
rt/core/src/main/java/org/apache/cxf/databinding/source/XMLStreamDataReader.java,61,204,25,14,2,13,265,0,0,0,0,0,0,44.92307692
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/RuntimeDelegateImplTest.java,75,0,0,0,0,0,0,0,8,7,0,0,0,6.923076923
core/src/main/java/org/apache/cxf/common/logging/LogUtils.java,0,0,0,0,0,0,472,5,190,2,2,20,0,53.15384615
core/src/test/java/org/apache/cxf/bus/spring/SpringBusFactoryTest.java,0,0,0,0,0,0,279,0,80,12,14,0,0,29.61538462
api/src/main/java/org/apache/cxf/feature/Feature.java,0,0,0,0,43,0,43,0,0,0,0,0,0,6.615384615
rt/ws/security/src/test/java/org/apache/cxf/ws/security/tokenstore/MemoryTokenStoreTest.java,0,0,0,0,96,0,25,15,21,10,91,0,0,19.84615385
systests/jaxws/src/test/java/org/apache/cxf/systest/jaxws/cxf5064/HeaderObjTypeAdapter.java,0,0,0,0,0,0,37,0,0,0,0,0,0,2.846153846
rt/rs/microprofile-client/src/main/java/org/apache/cxf/microprofile/client/cdi/MPRestClientInvocationContextImpl.java,0,0,0,0,0,0,0,0,0,129,0,0,0,9.923076923
rt/rs/security/oauth-parent/oauth2/src/main/java/org/apache/cxf/rs/security/oauth2/common/OAuthAuthorizationData.java,0,0,0,0,235,0,39,93,144,4,4,0,0,39.92307692
systests/src/test/java/org/apache/cxf/systest/ws/addr_fromwsdl/Server.java,2,64,0,0,0,0,0,0,0,0,0,0,0,5.076923077
api/src/main/java/org/apache/cxf/buslifecycle/BusLifeCycleManager.java,0,0,0,0,0,0,46,0,0,0,0,0,0,3.538461538
integration/jca/src/main/java/org/apache/cxf/jca/cxf/CXFWorkAdapter.java,0,0,0,0,0,0,0,0,14,0,0,0,0,1.076923077
rt/databinding/jaxb/src/main/java/org/apache/cxf/jaxb/attachment/JAXBAttachmentSchemaValidationHack.java,0,85,0,0,6,0,7,0,16,0,0,0,0,8.769230769
systests/src/test/java/org/apache/cxf/systest/aegis/mtom/fortest/DataHandlerBean.java,0,45,0,0,0,0,0,0,0,0,0,0,0,3.461538462
rt/ws/security/src/main/java/org/apache/cxf/ws/security/policy/model/IssuedToken.java,209,0,0,30,0,0,209,0,0,0,0,0,0,34.46153846
rt/ws/rm/src/main/java/org/apache/cxf/ws/rm/MessageCountingCallback.java,0,0,0,0,0,0,82,0,14,0,0,0,0,7.384615385
distribution/src/main/release/samples/jax_server_aegis_client/src/main/java/demo/hw/client/Client.java,0,0,0,50,0,0,0,0,2,2,0,0,0,4.153846154
systests/jaxws/src/test/java/org/apache/cxf/systest/provider/datasource/Server.java,0,45,0,0,0,0,0,0,8,0,0,0,0,4.076923077
rt/databinding/aegis/src/main/java/org/apache/cxf/aegis/type/basic/TimeType.java,0,8,0,0,0,0,2,0,0,0,10,2,0,1.692307692
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/impl/ResponseImpl.java,53,0,0,0,0,337,272,24,270,14,58,144,3,90.38461538
api/src/test/java/org/apache/cxf/common/commands/TestCommand.java,0,0,0,0,82,0,82,0,0,0,0,0,0,12.61538462
services/sts/sts-core/src/main/java/org/apache/cxf/sts/token/provider/DefaultConditionsProvider.java,0,0,0,53,124,41,123,2,181,34,4,0,0,43.23076923
core/src/main/java/org/apache/cxf/endpoint/EndpointImpl.java,0,0,0,0,0,0,209,0,42,2,0,3,0,19.69230769
common/common/src/main/java/org/apache/cxf/helpers/XPathUtils.java,10,11,10,12,84,0,0,0,0,0,0,0,0,9.769230769
core/src/main/java/org/apache/cxf/feature/AbstractFeature.java,0,0,0,0,0,0,84,0,16,0,46,0,0,11.23076923
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/FormEncodingProviderTest.java,188,62,31,15,79,0,8,0,186,49,0,0,0,47.53846154
rt/rs/security/jose/src/main/java/org/apache/cxf/rs/security/jose/jws/PrivateKeyJwsSignatureProvider.java,0,0,0,0,0,0,0,91,91,0,0,0,0,14
rt/frontend/jaxws/src/main/java/org/apache/cxf/jaxws22/JAXWS22Invoker.java,0,0,0,0,0,0,0,34,2,0,0,0,0,2.769230769
core/src/main/java/org/apache/cxf/interceptor/OneWayProcessorInterceptor.java,0,0,0,0,0,0,177,0,56,0,4,2,0,18.38461538
rt/ws/security/src/main/java/org/apache/cxf/ws/security/trust/AuthPolicyValidatingInterceptor.java,0,0,0,101,2,0,53,49,133,0,0,0,0,26
core/src/main/java/org/apache/cxf/service/model/UnwrappedOperationInfo.java,0,0,0,0,0,0,66,0,14,0,0,6,0,6.615384615
systests/cdi/base/src/main/java/org/apache/cxf/systests/cdi/base/Injections.java,0,0,0,0,0,0,0,0,0,157,0,0,0,12.07692308
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/ext/SystemQueryHandler.java,77,77,0,0,0,0,0,0,0,0,0,0,0,11.84615385
tools/validator/src/main/java/org/apache/cxf/tools/validator/ServiceValidator.java,0,0,0,0,34,0,0,0,2,0,0,0,0,2.769230769
rt/ws/security/src/main/java/org/apache/cxf/ws/security/wss4j/policyvalidators/RequiredElementsPolicyValidator.java,0,0,0,0,0,0,0,86,21,7,20,0,0,10.30769231
systests/rs-sse/rs-sse-base/src/main/java/org/apache/cxf/systest/jaxrs/sse/AbstractSseTest.java,0,0,0,0,0,0,0,0,183,138,72,81,0,36.46153846
services/sts/systests/basic/src/test/java/org/apache/cxf/systest/sts/intermediary_transformation/IntermediaryCaching.java,0,0,0,46,0,0,0,0,0,0,0,46,0,7.076923077
rt/ws/security/src/main/java/org/apache/cxf/ws/security/tokenstore/TokenStoreFactory.java,0,0,0,0,89,3,10,35,14,0,4,0,0,11.92307692
distribution/src/main/release/samples/restful_dispatch/src/main/java/demo/restful/server/Server.java,0,0,0,42,0,0,0,0,0,2,0,0,0,3.384615385
services/wsn/wsn-core/src/main/java/org/apache/cxf/wsn/jms/JmsPullPoint.java,0,0,0,155,0,0,0,6,84,0,0,2,0,19
api/src/main/java/org/apache/cxf/staxutils/DocumentDepthProperties.java,0,0,0,0,64,0,64,0,0,0,0,0,0,9.846153846
rt/databinding/aegis/src/test/java/org/apache/cxf/aegis/type/java5/ClassTest.java,0,0,0,0,0,0,134,0,26,4,0,0,0,12.61538462
rt/management-web/src/main/java/org/apache/cxf/management/web/browser/client/LogBrowser.java,0,0,48,0,0,0,0,0,48,0,0,0,0,7.384615385
rt/management-web/src/main/java/org/apache/cxf/management/web/browser/client/ui/AbstractDialog.java,0,0,37,0,0,0,0,0,37,0,0,0,0,5.692307692
integration/jca/src/main/java/org/apache/cxf/jca/cxf/ConnectionFactoryImpl.java,0,0,0,0,1,0,0,0,23,0,0,0,0,1.846153846
integration/jca/src/main/java/org/apache/cxf/jca/cxf/handlers/ObjectMethodInvocationHandler.java,0,0,0,0,0,0,0,0,0,0,0,2,0,0.153846154
systests/rs-security/src/test/java/org/apache/cxf/systest/jaxrs/security/oauth2/filters/BookServerOAuth2Filters.java,0,0,0,0,0,0,0,0,48,0,48,0,0,7.384615385
rt/rs/client/src/main/java/org/apache/cxf/jaxrs/client/cache/CacheControlClientRequestFilter.java,0,0,0,0,0,0,0,91,2,13,0,0,0,8.153846154
integration/jca/src/main/java/org/apache/cxf/jca/cxf/handlers/InvokingInvocationHandler.java,0,0,0,0,0,0,0,0,10,2,0,6,0,1.384615385
rt/transports/http/src/test/java/org/apache/cxf/transport/http/DestinationRegistryImplTest.java,0,0,0,138,4,0,0,0,42,12,0,0,0,15.07692308
rt/features/logging/src/test/java/org/apache/cxf/ext/logging/TestService.java,0,0,0,0,0,0,0,26,26,0,0,0,0,4
rt/databinding/aegis/src/main/java/org/apache/cxf/aegis/type/basic/IntType.java,0,4,0,0,0,4,2,0,0,0,0,0,0,0.769230769
rt/core/src/test/java/org/apache/cxf/interceptor/security/DefaultSecurityContextTest.java,0,0,104,13,0,0,117,0,0,0,0,0,0,18
benchmark/performance/soap_http_doc_lit/src/org/apache/cxf/performance/complex_type/server/Server.java,13,57,0,0,0,0,0,0,0,0,0,0,0,5.384615385
rt/rs/security/oauth-parent/oauth2-saml/src/main/java/org/apache/cxf/rs/security/oauth2/auth/saml/Saml2BearerAuthOutInterceptor.java,0,0,0,0,0,0,40,2,2,0,0,0,0,3.384615385
api/src/main/java/org/apache/cxf/version/Version.java,0,0,0,0,82,0,82,0,0,0,0,0,0,12.61538462
systests/ws-security-examples/src/test/java/org/apache/cxf/systest/wssec/examples/saml/server/Server.java,0,0,0,0,47,0,47,0,0,0,0,0,0,7.230769231
systests/src/test/java/org/apache/cxf/cxf1332/Cxf1332Test.java,7,49,0,0,0,0,0,0,0,0,0,0,0,4.307692308
systests/jaxws/src/test/java/org/apache/cxf/systest/swa/Server.java,0,62,0,0,0,0,0,0,6,2,0,0,0,5.384615385
common/common/src/test/java/org/apache/cxf/helpers/HttpHeaderHelperTest.java,0,2,0,0,43,0,0,0,0,0,0,0,0,3.461538462
