Class,drill-0.4.0,drill-0.7.0,drill-0.8.0,drill-0.9.0,drill-1.0.0,drill-1.1.0,drill-1.2.0,drill-1.3.0,drill-1.4.0,drill-1.5.0,drill-1.6.0,drill-1.7.0,drill-1.8.0,drill-1.9.0,drill1.10.0,drill-1.11.0,drill-1.12.0,drill-1.13.0,drill-1.14.0,drill-1.15.0,drill-1.16.0,drill-1.17.0,drill-1.18.0,drill-1.19.0,drill-1.20.0,average
drill-yarn/src/main/java/org/apache/drill/yarn/client/StatusCommand.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,7.56
metastore/metastore-api/src/test/java/org/apache/drill/metastore/components/tables/TestBasicTablesRequests.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,138,0,0,11.04
exec/ref/src/main/java/org/apache/drill/exec/ref/ExecRefConstants.java,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08
exec/rpc/src/main/java/org/apache/drill/common/SerializedExecutor.java,0,0,0,0,0,0,0,0,144,23,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6.76
exec/java-exec/src/test/java/org/apache/drill/TestTpchLimit0.java,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,1,0,0,6.52
exec/java-exec/src/main/java/org/apache/drill/exec/rpc/ListeningCommand.java,66,2,0,0,4,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68
exec/java-exec/src/test/java/org/apache/drill/exec/sql/TestCTTAS.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,178,15,354,63,10,49,2,4,0,45.68
exec/java-exec/src/main/codegen/templates/DateIntervalFunctionTemplates/ToTimeStampFunction.java,76,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,48,0,0,0,0,0,0,5.28
common/src/main/java/org/apache/drill/common/config/ConfigProvider.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.08
common/src/main/java/org/apache/drill/common/config/CommonConstants.java,2,2,0,0,0,0,34,16,0,0,0,0,0,0,0,3,0,0,5,0,37,0,0,0,0,3.96
contrib/storage-hbase/src/test/java/org/apache/drill/hbase/TestHBaseRegionScanAssignments.java,305,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,10,0,0,0,0,0,18.32
exec/java-exec/src/main/java/org/apache/drill/exec/server/rest/stream/QueryRunner.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,3
exec/java-exec/src/test/java/org/apache/drill/exec/util/ExecutorServiceUtilTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,30,0,17.96
exec/java-exec/src/main/java/org/apache/drill/exec/planner/sql/handlers/FindLimit0Visitor.java,0,0,0,0,119,0,0,0,0,0,0,168,45,0,0,37,0,49,131,4,8,0,0,0,0,22.44
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/xsort/managed/CopierHolder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,307,0,0,0,0,0,0,0,0,0,24.56
exec/java-exec/src/main/java/org/apache/drill/exec/planner/logical/ScanFieldDeterminer.java,217,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,44,0,0,0,11.36
exec/java-exec/src/main/java/org/apache/drill/exec/store/plan/rule/PluginIntermediatePrelConverterRule.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2.64
exec/java-exec/src/test/java/org/apache/drill/ParquetSchemaMerge.java,48,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2.6
exec/vector/src/main/java/org/apache/drill/exec/vector/accessor/reader/UnionReaderImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,19,5,10,0,11.84
exec/java-exec/src/test/java/org/apache/drill/exec/physical/resultSet/impl/TestResultSetLoaderProjection.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,459,0,0,42.28
exec/java-exec/src/main/java/org/apache/drill/exec/work/filter/RuntimeFilterSink.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,16,0,6,0,0,11.52
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/SimpleCastFunctions.java,75,19,5,0,0,0,0,0,0,0,0,0,0,19,0,7,0,0,3,0,4,0,0,0,0,5.28
exec/java-exec/src/test/java/org/apache/drill/exec/util/TestArrayWrappedIntIntMap.java,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3.6
exec/java-exec/src/main/codegen/templates/DrillVersionInfo.java,0,0,0,0,0,0,0,0,0,0,0,0,0,79,44,0,0,0,5,2,0,0,0,0,0,5.2
contrib/storage-splunk/src/test/java/org/apache/drill/exec/store/splunk/SplunkConnectionTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,3,3.6
logical/src/main/java/org/apache/drill/common/expression/BooleanOperator.java,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,3,2,0,0,8,0,0,3.16
exec/java-exec/src/test/java/org/apache/drill/exec/ZookeeperTestUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,31,0,0,0,0,0,0,3
exec/java-exec/src/main/codegen/templates/Decimal/CastVarDecimalDecimal.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,3.68
exec/memory/base/src/main/java/io/netty/buffer/MutableWrappedByteBuf.java,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,2,0,0,0,0,69,0,16.28
exec/java-exec/src/main/java/org/apache/drill/exec/coord/local/LocalClusterCoordinator.java,139,38,63,0,0,0,0,0,0,0,22,0,0,0,0,0,56,0,3,2,0,0,0,0,0,12.92
contrib/storage-druid/src/main/java/org/apache/drill/exec/store/druid/common/DruidSearchFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,1.96
exec/java-exec/src/main/java/org/apache/drill/exec/compile/CodeCompiler.java,0,88,72,0,0,0,0,5,0,0,3,0,0,0,202,5,6,0,0,10,0,0,2,0,0,15.72
exec/vector/src/main/codegen/templates/BasicTypeHelper.java,0,0,0,0,0,0,0,0,544,0,8,0,0,4,0,14,21,0,40,26,75,41,428,0,0,48.04
exec/java-exec/src/main/java/org/apache/drill/exec/rpc/ProtobufLengthDecoder.java,117,19,0,0,0,3,7,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.64
exec/java-exec/src/main/java/org/apache/drill/exec/coord/store/TransientStoreEvent.java,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,6,4,0,0,3,0,0,3.36
exec/java-exec/src/main/java/org/apache/drill/exec/record/metadata/RepeatedListColumnMetadata.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,7,15,108,0,0,0,9.2
exec/ref/src/main/java/org/apache/drill/exec/ref/eval/BaseBasicEvaluator.java,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68
exec/java-exec/src/main/java/org/apache/drill/exec/server/DrillbitStateManager.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,1,0,0,0,3,0,0,3.36
exec/java-exec/src/main/codegen/templates/CastHigh.java,0,64,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,20,0,0,10,0,0,0,3.96
exec/vector/src/main/java/org/apache/drill/exec/vector/accessor/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,79,184,0,0,0,0,0,0,15.6
exec/java-exec/src/main/java/org/apache/drill/exec/store/easy/text/reader/TextReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,6,0,0,21.08
exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/scan/project/TestReaderLevelProjection.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,30,2,0,0,28.96
exec/java-exec/src/main/java/org/apache/drill/exec/planner/logical/DrillSemiJoinRel.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,30,0,0,0,5.44
exec/java-exec/src/main/java/org/apache/drill/exec/physical/resultSet/model/hyper/HyperSchemaInference.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,2.88
exec/jdbc/src/test/java/org/apache/drill/jdbc/test/TestExecutionExceptionsToClient.java,0,0,0,0,186,0,0,0,0,0,0,0,0,0,177,24,3,0,6,0,0,0,0,0,2,15.92
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/Mappify.java,0,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,3.16
contrib/storage-hive/core/src/main/java/org/apache/drill/exec/planner/sql/HiveUDFOperator.java,70,0,14,40,0,0,5,0,5,0,0,28,0,0,0,0,0,0,3,0,0,42,3,0,0,8.4
contrib/format-image/src/main/java/org/apache/drill/exec/store/image/GenericMetadataDirectory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,12.52
exec/java-exec/src/main/java/org/apache/drill/exec/planner/logical/MetadataAggRel.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,2.96
metastore/mongo-metastore/src/test/java/org/apache/drill/metastore/mongo/components/tables/TestTablesOperationTransformer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,4.88
drill-yarn/src/main/java/org/apache/drill/yarn/client/KillCommand.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,1.92
exec/java-exec/src/test/java/org/apache/drill/exec/store/TestPluginRegistry.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,7,0,29.24
exec/java-exec/src/main/java/org/apache/drill/exec/physical/rowSet/RowSets.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,2.64
exec/jdbc/src/main/java/org/apache/drill/jdbc/DrillHandler.java,47,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76
exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/SelectionVectorRemoverPrel.java,59,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,3.08
exec/java-exec/src/test/java/org/apache/drill/exec/nested/TestNestedComplexSchema.java,40,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,3.04
contrib/storage-hive/core/src/test/java/org/apache/drill/exec/sql/hive/TestViewSupportOnHiveTables.java,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,20,0,6,2,50,6,0,0,0,7.96
exec/java-exec/src/main/java/org/apache/drill/exec/proto/helper/QueryIdHelper.java,42,0,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3.04
exec/java-exec/src/main/java/org/apache/drill/exec/planner/logical/partition/FindPartitionConditions.java,0,0,302,39,0,0,179,0,7,0,0,0,16,14,0,0,0,21,2,2,0,0,0,0,0,23.28
exec/java-exec/src/main/java/org/apache/drill/exec/rpc/AbstractConnectionConfig.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,11,0,0,4,0,0,0,0,0,0,2.56
common/src/main/java/org/apache/drill/common/expression/ValidationError.java,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88
metastore/metastore-api/src/main/java/org/apache/drill/metastore/operate/AbstractModify.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,2.64
exec/java-exec/src/main/java/org/apache/drill/exec/planner/logical/FieldsReWriterUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,5.52
exec/java-exec/src/main/java/org/apache/drill/exec/planner/sql/parser/SqlShowSchemas.java,91,14,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,5.32
exec/java-exec/src/test/java/org/apache/drill/exec/physical/resultSet/project/TestTupleProjection.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,0,0,20.52
contrib/format-iceberg/src/test/java/org/apache/drill/exec/store/iceberg/IcebergQueriesTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,29.44
exec/java-exec/src/main/java/org/apache/drill/exec/store/dfs/NamedFormatPluginConfig.java,29,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,2,0,0,0,39,0,0,4.08
exec/java-exec/src/test/java/org/apache/drill/exec/store/parquet/FieldInfo.java,40,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2.8
exec/java-exec/src/main/java/org/apache/drill/exec/metastore/ColumnNamesOptions.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,19,0,0,3.96
contrib/storage-splunk/src/main/java/org/apache/drill/exec/store/splunk/SplunkSchemaFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,21,5.68
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/orderedpartitioner/OrderedPartitionSenderCreator.java,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,2,2,1,0,0,0,0,3.68
exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/TestCastFunctions.java,500,16,0,8,16,0,263,59,0,0,0,0,127,0,0,18,24,120,2,22,0,0,0,0,0,47
exec/vector/src/main/java/org/apache/drill/exec/vector/complex/impl/SingleDictWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,3.92
contrib/format-xml/src/main/java/org/apache/drill/exec/store/xml/XMLBatchReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,4.08
exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/scan/v3/TestScanEarlySchema.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,11
exec/java-exec/src/main/java/org/apache/drill/exec/store/easy/json/parser/ValueDef.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,4.64
contrib/format-maprdb/src/main/java/org/apache/drill/exec/store/mapr/db/binary/CompareFunctionsProcessor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,547,0,0,0,0,0,0,0,0,43.76
exec/java-exec/src/test/java/org/apache/drill/TestSchemaChange.java,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,0,0,4,2.56
exec/java-exec/src/test/java/org/apache/drill/test/rowSet/RowSetPrinter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2,30,18,0,0,111,0,0,0,10.48
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/scan/project/projSet/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,7.92
contrib/storage-mongo/src/main/java/org/apache/drill/exec/store/mongo/common/MongoOp.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2
exec/java-exec/src/main/java/org/apache/drill/exec/physical/config/AbstractMuxExchange.java,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,10,0,0,0,0,0,6.12
common/src/main/java/org/apache/drill/common/scanner/persistence/FieldDescriptor.java,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4.56
exec/java-exec/src/main/codegen/templates/AggrBitwiseLogicalTypeFunctions.java,132,0,3,0,23,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,8,6.8
exec/java-exec/src/main/java/org/apache/drill/exec/planner/sql/handlers/MetastoreDropTableMetadataHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,9,0,0,4.24
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/scan/v3/file/ImplicitFileColumnsHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,3.44
common/src/main/java/org/apache/drill/common/logical/StorageEngineConfigBase.java,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64
exec/java-exec/src/main/java/org/apache/drill/exec/store/pcapng/schema/DummyImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,0,2.72
exec/java-exec/src/main/java/org/apache/drill/exec/store/sys/store/ZookeeperPersistentStore.java,0,0,0,0,0,0,0,0,0,0,135,0,0,36,18,0,0,0,3,6,0,0,0,0,2,8
exec/vector/src/main/java/org/apache/drill/exec/util/SerializationModule.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,3
metastore/iceberg-metastore/src/main/java/org/apache/drill/metastore/iceberg/IcebergMetastore.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,6,0,0,11.36
exec/java-exec/src/main/java/org/apache/drill/exec/cache/LocalCache.java,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28
exec/rpc/src/main/java/org/apache/drill/exec/rpc/RpcOutcome.java,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.2
exec/java-exec/src/main/java/org/apache/drill/exec/planner/cost/DrillRelOptCostFactory.java,31,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1.64
exec/java-exec/src/main/java/org/apache/drill/exec/planner/common/DrillWindowRelBase.java,0,41,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2.48
exec/java-exec/src/main/codegen/templates/DirectoryExplorers.java,0,0,0,107,3,0,0,0,0,0,3,23,0,4,0,0,0,0,5,0,0,0,0,0,0,5.8
exec/java-exec/src/main/java/org/apache/drill/exec/physical/config/UnorderedReceiver.java,70,2,21,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,7,0,4.32
exec/java-exec/src/main/java/org/apache/drill/exec/planner/logical/DrillReduceAggregatesRule.java,0,602,16,125,0,0,0,0,0,0,0,270,0,0,6,63,0,100,57,73,0,14,0,0,9,53.4
exec/java-exec/src/main/java/org/apache/drill/exec/physical/rowSet/impl/SchemaTransformerImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,0,0,0,15.36
exec/java-exec/src/test/java/org/apache/drill/TestExampleQueries.java,286,262,321,145,164,206,110,13,0,0,3,0,0,0,0,0,223,1,35,2,0,28,145,0,0,77.76
exec/java-exec/src/main/java/org/apache/drill/exec/rpc/user/security/UserAuthenticatorTemplate.java,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1.64
exec/java-exec/src/main/java/org/apache/drill/exec/planner/common/DrillSortRelBase.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1.96
exec/ref/src/test/java/org/apache/drill/exec/ref/rops/WindowFrameROPTest.java,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.36
metastore/metastore-api/src/test/java/org/apache/drill/metastore/components/tables/AbstractTablesMetastoreTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,0,0,24.8
contrib/storage-jdbc/src/main/java/org/apache/drill/exec/store/jdbc/JdbcWriterField.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1.92
common/src/main/java/org/apache/drill/common/expression/visitors/ExpressionValidationError.java,31,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48
exec/java-exec/src/main/java/org/apache/drill/exec/planner/StarColumnHelper.java,72,50,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,0,0,0,7.88
exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/TestSimpleFragmentRun.java,34,22,0,10,0,0,46,0,0,0,4,0,0,0,0,0,16,0,52,8,0,0,0,0,0,7.68
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/conv/DummyConvertFrom.java,43,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2.24
exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/SubsetTransformer.java,69,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,15,0,0,22,0,0,7.4
contrib/storage-druid/src/main/java/org/apache/drill/exec/store/druid/common/DruidBoundFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,3.56
exec/java-exec/src/main/java/org/apache/drill/exec/store/easy/text/reader/TextInput.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,13,0,0,15.08
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/TopN/PriorityQueue.java,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,11,0,0,0,2,0,0,4.56
common/src/main/java/org/apache/drill/common/concurrent/CheckedFuture.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,2.88
exec/java-exec/src/main/codegen/templates/ValueHolders.java,94,166,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.04
exec/java-exec/src/main/java/org/apache/drill/exec/store/plan/rel/PluginSortRel.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2.76
exec/java-exec/src/test/java/org/apache/drill/exec/store/dfs/TestDrillFileSystem.java,0,0,104,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,3,0,2,0,4.68
contrib/storage-hive/core/src/main/java/org/apache/drill/exec/expr/fn/impl/hive/AbstractDrillPrimitiveObjectInspector.java,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.8
exec/java-exec/src/main/java/org/apache/drill/exec/work/foreman/SqlUnsupportedException.java,0,0,62,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2.76
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/metadata/MetadataHashAggBatch.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,6,0,0,2.48
contrib/storage-kafka/src/test/java/org/apache/drill/exec/store/kafka/cluster/EmbeddedKafkaCluster.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,4,0,0,0,57,0,41,0,10.72
exec/java-exec/src/test/java/org/apache/drill/exec/server/rest/InteractiveUI.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,0,1.92
exec/java-exec/src/main/java/org/apache/drill/exec/planner/fragment/SimpleParallelizer.java,89,30,302,4,71,0,0,0,0,0,0,197,0,8,0,0,55,1,4,16,242,0,73,0,0,43.68
exec/java-exec/src/main/java/org/apache/drill/exec/rpc/DrillRpcFuture.java,0,2,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/NullableColumnReader.java,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2
exec/jdbc/src/main/java/org/apache/drill/jdbc/impl/DrillStatementImpl.java,0,0,0,0,166,23,1,0,356,0,0,0,0,22,0,0,0,21,4,328,7,0,0,0,0,37.12
exec/java-exec/src/main/java/org/apache/drill/exec/physical/base/SubScan.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0.32
exec/java-exec/src/main/java/org/apache/drill/exec/vector/complex/fn/WorkingBuffer.java,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2.96
exec/java-exec/src/main/java/org/apache/drill/exec/work/foreman/rm/ResourceManager.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,2.64
exec/java-exec/src/main/java/org/apache/drill/exec/alias/EmptyAliases.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2.16
contrib/format-maprdb/src/main/java/org/apache/drill/exec/store/mapr/db/json/IdOnlyVectorWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,2.6
exec/java-exec/src/main/java/org/apache/drill/exec/work/FragmentRunner.java,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/FunctionUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,13,0,0,0,0,0,0,2.44
exec/java-exec/src/main/java/org/apache/drill/exec/store/easy/json/values/DoubleListener.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,3.36
exec/ref/src/main/java/org/apache/drill/exec/ref/values/ValueUtils.java,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/stat/ColumnStatistics.java,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,14,0,40,0,0,0,0,3.76
common/src/main/java/org/apache/drill/common/logical/data/Writer.java,61,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88
exec/vector/src/main/java/org/apache/drill/exec/vector/complex/ContainerVectorLike.java,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.8
exec/java-exec/src/main/java/org/apache/drill/exec/ops/MetricDef.java,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.12
exec/java-exec/src/main/codegen/templates/Decimal/CastSrcDecimalSimple.java,262,57,6,0,0,0,0,0,6,0,0,0,0,12,0,17,0,0,294,0,0,0,0,0,0,26.16
exec/java-exec/src/main/java/org/apache/drill/exec/rpc/RpcConfig.java,0,85,0,0,35,0,0,19,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6
exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/scan/convert/TestColumnConverter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,6.28
common/src/test/java/org/apache/drill/categories/VectorTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,0,0,0,0,0,1.12
