Class,Xerces-J_1_1_0,Xerces-J_1_2_0,Xerces-J_1_3_0,Xerces-J_1_4_0,Xerces-J_2_0_0,Xerces-J_2_1_0,Xerces-J_2_2_0,Xerces-J_2_3_0,Xerces-J_2_4_0,Xerces-J_2_5_0,Xerces-J_2_6_0,Xerces-J_2_7_0,Xerces-J_2_8_0,Xerces-J_2_9_0,Xerces-J_2_10_0,Xerces-J_2_11_0,Xerces-J_2_12_0,average
src/org/apache/xerces/dom3/ls/DOMEntityResolver.java,0,0,0,0,72,72,0,0,0,0,0,0,0,0,0,0,0,8.470588235
src/org/apache/xerces/dom/DOMXSImplementationSourceImpl.java,0,0,0,0,0,0,0,0,0,0,131,128,0,11,23,0,0,17.23529412
src/org/apache/xerces/impl/xs/psvi/XSModelGroupDefinition.java,0,0,0,0,0,78,0,17,2,0,75,0,0,0,0,0,0,10.11764706
src/org/w3c/dom/html/HTMLDivElement.java,28,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,3.235294118
src/org/apache/html/dom/HTMLUListElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,75,2,11,0,0,0,8.882352941
src/org/w3c/dom/html/HTMLQuoteElement.java,28,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,3.294117647
tests/dom/traversal/ComplexTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,8.470588235
samples/dom/DOMFilter.java,0,164,0,38,338,0,0,0,0,0,0,0,0,0,0,0,0,31.76470588
src/org/apache/xerces/parsers/RevalidatingDOMParser.java,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.70588235
samples/ui/DOMParserSaveEncoding.java,3,0,0,0,93,0,0,0,0,0,0,74,0,11,5,0,0,10.94117647
src/org/xml/sax/Attributes.java,243,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,28.58823529
src/org/xml/sax/XMLFilter.java,65,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,7.647058824
src/org/apache/xerces/util/EncodingMap.java,0,0,0,0,835,200,2,9,0,17,2,84,0,31,0,0,0,69.41176471
tests/schema/config/UnparsedEntityCheckingTest.java,0,0,0,0,0,0,0,0,0,0,0,0,156,11,0,0,0,9.823529412
src/org/apache/xerces/util/AttributesProxy.java,0,0,0,0,0,0,0,0,0,0,0,189,0,13,0,0,0,11.88235294
src/org/apache/xerces/impl/xs/identity/UniqueOrKey.java,0,0,0,0,93,12,0,0,0,0,0,69,0,11,0,0,0,10.88235294
src/org/apache/xerces/xinclude/SecuritySupport.java,0,0,0,0,0,0,0,0,0,0,0,148,0,13,28,0,0,11.11764706
src/org/apache/xerces/jaxp/SAXParserImpl.java,86,66,32,151,90,13,0,3,0,48,0,651,35,11,45,0,0,72.41176471
src/org/apache/xerces/impl/dv/xs/HexBinaryDV.java,0,0,0,0,86,2,0,40,0,0,0,86,11,11,0,0,0,13.88235294
src/org/apache/xerces/dom/TreeWalkerImpl.java,503,0,0,0,72,4,0,0,0,6,0,73,42,11,2,0,0,41.94117647
src/org/apache/xerces/impl/xs/traversers/SchemaContentHandler.java,0,0,0,0,0,0,0,0,0,0,0,379,0,19,4,0,0,23.64705882
src/org/apache/xerces/validators/schema/XSchemaValidator.java,3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.1176471
src/org/apache/xerces/validators/schema/identity/KeyRef.java,0,0,100,21,101,0,0,0,0,0,0,0,0,0,0,0,0,13.05882353
samples/util/Arguments.java,0,313,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,36.82352941
src/org/apache/html/dom/HTMLHeadingElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,73,2,11,0,0,0,8.764705882
src/org/w3c/dom/traversal/NodeFilter.java,68,0,124,0,0,36,0,0,144,0,0,0,0,0,0,0,0,21.88235294
src/org/apache/xerces/impl/xs/identity/KeyRef.java,0,0,0,0,96,18,0,4,0,0,2,69,0,11,2,0,0,11.88235294
src/dom3/org/w3c/dom/Notation.java,0,0,0,0,0,54,0,0,43,21,2,40,0,0,0,0,0,9.411764706
src/org/apache/xerces/xinclude/MultipleScopeNamespaceSupport.java,0,0,0,0,0,0,0,0,0,217,25,87,0,12,0,0,0,20.05882353
src/org/xml/sax/Locator.java,188,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,18.47058824
src/org/apache/xerces/impl/dtd/BalancedDTDGrammar.java,0,0,0,0,0,0,0,0,0,0,0,0,283,11,0,2,0,17.41176471
samples/dom/DOMWriter.java,0,723,11,68,537,0,0,0,0,0,0,0,0,0,0,0,0,78.76470588
src/org/apache/xerces/impl/xs/psvi/XSTerm.java,0,0,0,0,0,69,0,17,2,0,68,0,0,0,0,0,0,9.176470588
src/org/apache/xerces/dom/EntityReferenceImpl.java,130,6,6,0,89,176,0,0,54,3,0,88,0,11,0,0,0,33.11764706
src/org/apache/xerces/stax/XMLEventFactoryImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,10.88235294
src/org/apache/xerces/impl/xs/XMLSchemaException.java,0,0,0,0,86,0,0,0,0,0,0,72,0,12,0,0,0,10
src/org/apache/xerces/validators/schema/identity/Key.java,0,0,100,17,87,0,0,0,0,0,0,0,0,0,0,0,0,12
src/org/apache/xerces/xs/XSObjectList.java,0,0,0,0,0,0,0,0,0,0,83,67,0,11,4,0,0,9.705882353
tests/schema/annotations/AllTests.java,0,0,0,0,0,0,0,0,0,0,0,0,50,11,0,0,0,3.588235294
samples/xni/SecuritySupport.java,0,0,0,0,0,0,0,0,0,0,0,148,0,13,28,0,0,11.11764706
src/org/apache/xerces/util/MessageFormatter.java,0,0,0,0,98,0,0,0,0,0,0,67,0,11,2,0,0,10.47058824
src/org/apache/xerces/framework/XMLErrorReporter.java,9,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,7.176470588
src/org/apache/xerces/dom/RangeExceptionImpl.java,65,0,2,0,4,4,0,0,0,0,0,73,0,11,0,0,0,9.352941176
src/org/w3c/dom/events/DocumentEvent.java,56,0,46,0,0,2,0,0,56,0,0,0,0,0,0,0,0,9.411764706
src/org/apache/xerces/xs/XSConstants.java,0,0,0,0,0,0,0,0,0,0,366,71,0,11,0,0,0,26.35294118
src/org/apache/xerces/impl/xs/XSLoaderImpl.java,0,0,0,0,0,0,0,0,0,0,0,325,0,15,7,0,0,20.41176471
src/org/apache/wml/dom/WMLStrongElementImpl.java,96,0,0,0,0,0,0,0,0,0,0,129,2,11,2,0,0,14.11764706
src/org/apache/xerces/impl/dv/XSFacets.java,0,0,0,0,138,0,0,0,0,34,4,69,0,11,2,0,0,15.17647059
samples/socket/io/WrappedInputStream.java,0,0,0,0,209,6,0,0,0,0,0,67,0,11,2,0,0,17.35294118
src/org/apache/xerces/domx/events/MutationEvent.java,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.588235294
src/org/apache/xerces/util/StAXLocationWrapper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,5.941176471
src/org/apache/xerces/validators/schema/TraverseSchema.java,3025,2179,3476,5936,8298,0,0,0,0,0,0,0,0,0,0,0,0,1347.882353
src/org/apache/html/dom/HTMLTextAreaElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,75,2,11,0,0,0,8.882352941
src/org/apache/xerces/validators/schema/identity/XPathMatcher.java,0,0,583,406,671,0,0,0,0,0,0,0,0,0,0,0,0,97.64705882
src/org/apache/xerces/xni/XMLDTDHandler.java,0,0,0,0,405,15,0,8,0,0,0,67,0,11,0,0,0,29.76470588
src/org/apache/xerces/impl/xs/util/SimpleLocator.java,0,0,0,0,0,112,0,38,12,0,0,164,0,21,10,0,0,21
src/org/apache/xerces/jaxp/validation/StAXValidatorHelper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,7,41.41176471
src/org/apache/xerces/dom3/DOMImplementationRegistry.java,0,0,0,0,110,254,0,0,0,232,0,0,0,0,0,0,0,35.05882353
src/org/w3c/dom/ls/ParseErrorEvent.java,0,0,0,0,0,37,5,0,36,0,0,0,0,0,0,0,0,4.588235294
src/org/apache/xerces/validators/schema/EquivClassComparator.java,0,156,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.35294118
src/org/apache/xerces/xni/parser/XMLDTDContentModelFilter.java,0,0,0,0,73,0,0,0,0,0,0,67,0,11,0,0,0,8.882352941
src/org/xml/sax/helpers/NewInstance.java,0,0,0,0,79,76,0,0,103,0,0,0,0,0,0,0,0,15.17647059
src/org/apache/xerces/jaxp/validation/StAXStreamResultBuilder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,16.76470588
samples/sax/Counter.java,0,0,0,0,640,0,0,0,9,0,0,175,28,11,32,0,0,52.64705882
src/org/apache/xerces/parsers/CachingParserPool.java,0,0,0,0,624,270,0,0,0,0,0,67,0,11,9,0,0,57.70588235
src/org/apache/html/dom/HTMLAreaElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,75,2,11,2,0,0,9
src/org/xml/sax/helpers/XMLReaderAdapter.java,526,0,0,0,0,0,0,0,526,0,0,0,0,0,0,0,0,61.88235294
src/org/apache/xerces/impl/xs/traversers/XSDWildcardTraverser.java,0,0,0,0,215,19,0,10,0,15,0,137,14,27,2,0,0,25.82352941
src/org/apache/xerces/util/XMLAttributesImpl.java,0,0,0,0,695,5,36,12,2,3,492,77,0,11,27,0,246,94.47058824
samples/sax/helpers/AttributeListImpl.java,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,17.52941176
src/org/apache/xerces/impl/XMLDocumentFragmentScannerImpl.java,0,0,0,0,1621,79,112,51,5,54,57,364,0,11,31,0,0,140.2941176
src/org/apache/html/dom/HTMLTitleElementImpl.java,56,0,2,0,2,0,0,0,0,5,0,87,2,11,0,0,0,9.705882353
src/org/apache/xerces/impl/dv/dtd/DatatypeValidatorFactoryImpl.java,0,0,0,0,583,583,0,0,0,0,0,0,0,0,0,0,0,68.58823529
src/org/apache/xerces/impl/xs/dom/DOMNodePool.java,0,0,0,0,0,219,0,6,0,219,0,0,0,0,0,0,0,26.11764706
src/org/apache/xerces/impl/xs/PSVIErrorList.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,5.235294118
src/org/apache/wml/dom/WMLDocumentImpl.java,152,0,2,0,0,0,0,0,0,0,0,174,2,11,9,0,0,20.58823529
tests/xinclude/Test.java,0,0,0,0,0,0,0,0,0,328,412,132,0,45,0,0,2,54.05882353
src/org/apache/xerces/dom/DeferredTextImpl.java,29,27,0,0,10,0,0,0,0,0,0,69,0,11,0,0,0,8.588235294
src/org/w3c/dom/ls/DOMImplementationLS.java,0,0,0,0,0,112,4,0,49,97,104,122,0,0,0,0,0,28.70588235
src/whiteboard/org/apache/xerces/tree/CommentNode.java,135,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,15.88235294
src/org/apache/xerces/impl/xs/psvi/XSNamespaceItem.java,0,0,0,0,0,154,0,110,2,0,146,0,0,0,0,0,0,24.23529412
src/org/apache/xerces/xs/XSSimpleTypeDefinition.java,0,0,0,0,0,0,0,0,0,0,280,71,5,11,0,5,0,21.88235294
src/org/w3c/dom/html/HTMLHeadingElement.java,28,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,3.294117647
src/org/w3c/dom/html/HTMLAppletElement.java,166,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,15.76470588
src/org/apache/xerces/jaxp/validation/WeakReferenceXMLSchema.java,0,0,0,0,0,0,0,0,0,0,0,59,0,11,0,0,0,4.117647059
samples/dom/traversal/TreeWalkerView.java,26,0,2,0,2,0,0,0,0,0,0,112,0,11,11,0,0,9.647058824
src/org/apache/html/dom/HTMLAppletElementImpl.java,56,0,2,0,0,0,0,0,0,3,0,73,2,11,0,0,0,8.647058824
src/org/apache/xerces/msg/ImplementationMessages.java,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,5.882352941
src/org/apache/xerces/dom/DocumentFragmentImpl.java,14,0,0,0,9,0,0,0,49,0,0,72,0,11,0,0,0,9.117647059
src/org/apache/xml/serialize/DOMWriterImpl.java,0,0,0,0,0,442,0,363,21,584,0,0,0,0,0,0,0,82.94117647
src/org/apache/xerces/dom/ElementImpl.java,364,216,167,19,137,169,0,291,0,0,162,132,6,21,292,0,0,116.2352941
src/org/apache/xerces/dom/TextImpl.java,44,12,6,0,13,190,0,2,2,0,19,528,29,11,0,0,0,50.35294118
src/org/apache/wml/dom/WMLHeadElementImpl.java,88,0,0,0,0,0,0,0,0,0,0,113,2,11,2,0,0,12.70588235
src/org/apache/xerces/impl/xs/opti/SchemaDOMImplementation.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,3.764705882
src/org/apache/html/dom/HTMLHtmlElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,73,2,11,0,0,0,8.764705882
src/org/apache/xerces/impl/dv/dtd/ENTITYDatatypeValidator.java,0,0,0,0,216,148,0,0,0,0,0,69,0,11,4,0,0,26.35294118
src/org/apache/xerces/validators/datatype/URIReferenceDatatypeValidator.java,0,319,204,243,0,0,0,0,0,0,0,0,0,0,0,0,0,45.05882353
src/org/apache/xerces/dom3/ls/DOMWriter.java,0,0,0,0,417,417,0,0,0,0,0,0,0,0,0,0,0,49.05882353
src/dom3/org/w3c/dom/EntityReference.java,0,0,0,0,0,49,0,0,74,15,9,43,0,0,0,0,0,11.17647059
src/org/apache/xerces/jaxp/validation/XMLSchemaValidatorComponentManager.java,0,0,0,0,0,0,0,0,0,0,0,420,113,11,86,0,0,37.05882353
src/org/apache/xerces/impl/xs/psvi/StringList.java,0,0,0,0,0,84,0,24,2,0,82,0,0,0,0,0,0,11.29411765
src/org/apache/xerces/xs/PSVIProvider.java,0,0,0,0,0,0,0,0,0,0,130,67,0,11,0,0,0,12.23529412
src/org/apache/xerces/xs/XSNamespaceItemList.java,0,0,0,0,0,0,0,0,0,0,83,67,0,11,4,0,0,9.705882353
src/org/apache/xerces/validators/datatype/HexBinaryDatatypeValidator.java,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,15.05882353
src/org/apache/xerces/impl/dv/xs/DecimalDV.java,0,0,0,0,129,122,0,330,7,2,0,147,0,11,0,0,0,44
src/org/apache/xerces/impl/xs/XSModelGroupImpl.java,0,0,0,0,0,258,0,7,2,11,4,93,17,15,6,0,0,24.29411765
src/dom3/org/w3c/dom/Element.java,0,0,0,0,0,344,0,52,272,149,47,436,0,0,0,0,0,76.47058824
src/org/apache/xerces/xs/XSNamedMap.java,0,0,0,0,0,0,0,0,0,0,104,67,0,11,4,0,0,10.94117647
src/org/apache/wml/dom/WMLTrElementImpl.java,88,0,0,0,0,0,0,0,0,0,0,113,2,11,2,0,0,12.70588235
src/org/apache/xerces/dom3/as/DocumentEditAS.java,0,0,0,0,45,0,0,0,1,0,0,0,0,0,0,0,0,2.705882353
samples/jaxp/SourceValidator.java,0,0,0,0,0,0,0,0,0,0,0,548,19,11,75,0,2,38.52941176
src/org/apache/xerces/dom3/bootstrap/DOMImplementationRegistry.java,0,0,0,0,0,0,0,0,203,24,44,209,0,0,0,0,0,28.23529412
src/whiteboard/org/apache/xerces/tree/DomEx.java,122,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,14.35294118
src/org/apache/xerces/dom/DeferredElementDefinitionImpl.java,18,17,0,0,17,0,0,0,0,0,0,69,0,11,0,0,0,7.764705882
src/org/apache/wml/WMLOptionElement.java,101,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,0,10.52941176
src/org/apache/wml/dom/WMLInputElementImpl.java,168,0,0,0,0,0,0,0,0,0,0,171,2,11,2,0,0,20.82352941
src/org/apache/html/dom/HTMLLIElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,73,2,11,0,0,0,8.764705882
src/org/apache/xerces/impl/xs/models/XSEmptyCM.java,0,0,0,0,152,3,0,0,19,0,0,78,0,11,25,0,0,16.94117647
src/org/apache/xerces/impl/xs/dom/DocumentImpl.java,0,0,0,0,0,145,0,4,0,145,0,0,0,0,0,0,0,17.29411765
src/org/apache/xerces/parsers/XMLDocumentParser.java,0,0,0,0,116,14,0,0,12,0,0,76,0,11,0,0,0,13.47058824
src/org/apache/wml/dom/WMLAnchorElementImpl.java,104,0,0,0,0,0,0,0,0,0,0,145,2,11,2,0,0,15.52941176
src/org/apache/xerces/impl/dtd/XMLDTDValidatorFilter.java,0,0,0,0,0,0,88,4,0,0,0,69,0,11,0,0,0,10.11764706
src/org/apache/xerces/stax/events/XMLEventImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2,0,10.76470588
src/org/apache/xerces/xni/grammars/XMLDTDDescription.java,0,0,0,0,0,0,0,75,0,0,2,67,0,11,0,0,0,9.117647059
src/org/apache/html/dom/HTMLFrameSetElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,73,2,11,0,0,0,8.764705882
src/org/apache/xerces/dom3/as/ElementEditAS.java,0,0,0,0,149,0,0,0,1,0,0,0,0,0,2,0,0,8.941176471
src/org/apache/xerces/validators/datatype/Base64BinaryDatatypeValidator.java,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,12.58823529
src/org/w3c/dom/ls/ElementLS.java,0,0,0,0,0,0,0,0,87,50,81,0,0,0,0,0,0,12.82352941
src/org/w3c/dom/Element.java,437,0,295,0,0,94,0,0,322,0,0,0,0,0,0,0,0,67.52941176
src/dom3/org/w3c/dom/DOMError.java,0,0,0,0,0,64,0,22,55,28,21,86,0,0,0,0,0,16.23529412
src/org/apache/xerces/xs/datatypes/ObjectList.java,0,0,0,0,0,0,0,0,0,0,0,56,0,11,4,0,0,4.176470588
src/org/apache/html/dom/HTMLFormControl.java,56,0,0,0,0,0,0,0,0,0,0,69,0,11,0,0,0,8
src/org/w3c/dom/html/HTMLTableCellElement.java,209,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,19.64705882
src/org/apache/html/dom/HTMLTableRowElementImpl.java,56,0,2,0,2,0,0,0,0,10,0,86,2,73,0,0,0,13.58823529
src/javax/xml/parsers/FactoryFinder.java,0,0,0,0,268,341,0,1,352,0,0,0,0,0,0,0,0,56.58823529
src/org/apache/xerces/framework/XMLDocumentScanner.java,599,8,22,4,2303,0,0,0,0,0,0,0,0,0,0,0,0,172.7058824
src/org/w3c/dom/html/HTMLBaseFontElement.java,56,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,5.764705882
src/org/apache/xml/serialize/EncodingInfo.java,0,0,122,0,2,0,0,80,0,0,55,248,0,17,1,0,0,30.88235294
samples/xni/PassThroughFilter.java,0,0,0,0,414,16,6,30,0,0,0,67,0,11,2,0,0,32.11764706
src/org/w3c/dom/traversal/TreeWalker.java,157,0,164,0,0,19,0,0,182,0,0,0,0,0,0,0,0,30.70588235
src/org/apache/xerces/impl/XMLEntityManager.java,0,0,0,0,3381,244,446,2059,57,0,101,759,11,254,414,0,114,461.1764706
src/org/apache/xerces/impl/dv/dtd/NMTOKENDatatypeValidator.java,0,0,0,0,108,59,0,0,0,0,0,71,0,11,4,0,0,14.88235294
src/javax/xml/parsers/SecuritySupport.java,0,0,0,0,0,140,0,0,140,0,0,0,0,0,0,0,0,16.47058824
src/org/w3c/dom/range/Range.java,369,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.41176471
src/org/apache/xerces/impl/dv/DVFactoryException.java,0,0,0,0,72,6,0,0,0,0,0,73,0,11,0,0,0,9.529411765
src/org/apache/xerces/validators/schema/Schema.java,2356,2356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.1764706
src/org/apache/xerces/impl/xs/models/XSCMLeaf.java,0,0,0,0,171,27,0,0,0,3,0,71,11,13,2,0,0,17.52941176
src/org/xml/sax/helpers/ParserAdapter.java,1008,0,0,0,0,3,0,0,1009,0,0,0,0,0,0,0,0,118.8235294
src/org/apache/xerces/validators/common/CMAny.java,0,191,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,22.47058824
samples/xni/parser/PSVIParser.java,0,0,0,0,89,0,0,0,0,0,0,67,0,11,0,0,0,9.823529412
src/org/w3c/dom/ls/DOMWriterFilter.java,0,0,0,0,0,44,4,0,25,45,0,0,0,0,0,0,0,6.941176471
src/org/apache/xerces/xni/XMLAttributes.java,0,0,0,0,421,0,0,8,0,0,0,69,0,11,4,0,0,30.17647059
src/org/apache/xerces/impl/xs/XSGrammarBucket.java,0,0,0,0,147,81,0,0,0,0,6,70,0,11,73,0,0,22.82352941
src/org/xml/sax/helpers/LocatorImpl.java,382,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,34.94117647
src/org/apache/xerces/validators/datatype/TimeDurationDatatypeValidator.java,0,741,249,730,0,0,0,0,0,0,0,0,0,0,0,0,0,101.1764706
src/org/xml/sax/ErrorHandler.java,215,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,19.88235294
src/org/apache/xerces/impl/xs/util/NSItemListImpl.java,0,0,0,0,0,0,0,116,0,5,4,69,0,11,77,0,0,16.58823529
src/org/w3c/dom/DocumentFragment.java,51,0,28,0,0,0,0,0,52,0,0,0,0,0,0,0,0,7.705882353
tests/dom/serialize/TestXmlns.java,0,0,0,0,0,125,0,0,0,12,8,110,0,11,6,0,0,16
src/org/apache/wml/dom/WMLPrevElementImpl.java,88,0,0,0,0,0,0,0,0,0,0,111,2,11,2,0,0,12.58823529
src/whiteboard/org/apache/xerces/tree/XmlWriteContext.java,181,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,21.29411765
src/org/apache/xerces/jaxp/validation/ValidatorImpl.java,0,0,0,0,0,0,0,0,0,0,0,247,18,11,128,0,0,23.76470588
src/org/apache/xerces/xni/grammars/XMLGrammarDescription.java,0,0,0,0,79,16,0,22,0,0,2,67,0,11,0,0,0,11.58823529
src/org/apache/xerces/xni/parser/XMLPullParserConfiguration.java,0,0,0,0,135,0,0,2,0,0,0,67,0,11,0,0,0,12.64705882
src/org/apache/xml/serialize/ElementState.java,37,2,0,6,26,0,0,0,0,0,0,67,0,16,0,0,0,9.058823529
src/org/apache/xerces/dom/CharacterDataImpl.java,181,63,21,0,141,49,0,0,0,1,0,215,0,11,0,0,2,40.23529412
src/org/apache/xerces/domx/traversal/NodeIterator.java,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.705882353
src/org/apache/xerces/impl/io/UTF16Reader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,19
src/org/apache/xerces/impl/xs/FilePathToURI.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,8
src/dom3/org/w3c/dom/Attr.java,0,0,0,0,0,150,0,15,194,233,31,275,0,0,0,0,0,52.82352941
src/org/w3c/dom/ls/LSLoadEvent.java,0,0,0,0,0,40,4,0,25,10,4,35,0,0,0,0,0,6.941176471
src/org/apache/xerces/impl/xs/psvi/XSObjectList.java,0,0,0,0,0,87,0,38,2,0,83,0,0,0,0,0,0,12.35294118
src/org/apache/xerces/msg/ExceptionMessagesLocalizer.java,111,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,13.05882353
src/org/apache/xerces/impl/io/Latin1Reader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,214,2,0,0,12.70588235
src/org/apache/wml/WMLAccessElement.java,90,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,0,9.882352941
src/org/apache/xerces/validators/datatype/AnyURIDatatypeValidator.java,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,12.58823529
src/org/apache/xerces/impl/xs/opti/SchemaDOMParser.java,0,0,0,0,0,0,0,283,0,199,48,405,40,11,14,28,0,60.47058824
src/org/apache/xerces/dom3/as/ASObject.java,0,0,0,0,124,0,0,0,1,0,0,0,0,0,0,0,0,7.352941176
src/org/apache/xerces/xni/psvi/ItemPSVI.java,0,0,0,0,220,148,0,4,2,0,180,0,0,0,0,0,0,32.58823529
src/org/apache/xerces/xni/parser/XMLErrorHandler.java,0,0,0,0,144,0,0,0,0,0,0,67,0,11,6,0,0,13.41176471
src/org/apache/xerces/impl/xs/opti/TextImpl.java,0,0,0,0,0,0,0,0,0,166,0,71,0,11,4,0,0,14.82352941
samples/socket/KeepSocketOpen.java,0,0,0,0,537,0,0,0,0,0,0,67,0,11,11,0,20,38
src/org/apache/xerces/impl/dtd/models/DFAContentModel.java,0,0,0,0,1060,50,0,0,0,0,0,77,9,17,2,0,0,71.47058824
src/org/apache/xerces/validators/datatype/DatatypeMessageProvider.java,13,12,0,113,206,0,0,0,0,0,0,0,0,0,0,0,0,20.23529412
src/org/apache/xerces/dom3/as/DOMASWriter.java,0,0,0,0,48,2,0,0,1,6,6,0,0,0,0,0,0,3.705882353
src/org/apache/xerces/validators/datatype/DayDatatypeValidator.java,0,0,0,151,151,0,0,0,0,0,0,0,0,0,0,0,0,17.76470588
tests/io/UTF8.java,0,0,502,0,19,0,0,0,0,0,0,70,0,11,10,0,0,36
src/org/apache/xerces/xs/XSIDCDefinition.java,0,0,0,0,0,0,0,0,0,0,110,67,5,11,0,0,0,11.35294118
samples/dom/DOMCount.java,0,149,2,10,345,0,0,0,0,0,0,0,0,0,0,0,0,29.76470588
src/org/apache/xerces/impl/dtd/models/CMBinOp.java,0,0,0,0,188,0,0,0,0,0,0,70,0,11,4,0,0,16.05882353
src/org/apache/xerces/validators/schema/XUtil.java,0,84,35,138,603,0,0,0,0,0,0,0,0,0,0,0,0,50.58823529
src/org/apache/xerces/impl/xpath/regex/REUtil.java,0,0,0,0,365,15,0,2,0,0,0,70,0,11,34,0,0,29.23529412
src/org/apache/xerces/dom/ASModelImpl.java,0,0,0,0,498,93,0,0,4,0,0,67,0,11,13,0,0,40.35294118
src/org/apache/xerces/impl/dv/xs/Base64BinaryDV.java,0,0,0,0,86,2,0,43,0,0,0,85,10,11,0,0,0,13.94117647
src/org/apache/xerces/dom/CoreDocumentImpl.java,0,0,0,0,1795,938,102,455,52,109,1519,1097,11,18,273,0,0,374.6470588
src/org/apache/xerces/stax/events/NamespaceImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,4.588235294
src/org/w3c/dom/ls/LSSerializerFilter.java,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,5.882352941
samples/dom/Writer.java,0,0,0,0,571,0,0,0,0,0,115,246,23,11,0,0,0,56.82352941
src/javax/xml/parsers/ConvertToURI.java,0,0,0,0,0,0,609,9,608,0,0,0,0,0,0,0,0,72.11764706
src/org/apache/xerces/validators/schema/SchemaImporter.java,866,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.8823529
src/org/w3c/dom/traversal/DocumentTraversal.java,78,0,90,0,0,52,0,0,92,0,0,0,0,0,0,0,0,18.35294118
src/whiteboard/org/apache/xerces/tree/SimpleElementFactory.java,320,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,37.64705882
src/org/apache/xerces/xni/parser/XMLConfigurationException.java,0,0,0,0,151,0,0,0,0,0,0,70,0,11,0,0,0,13.64705882
src/org/apache/xerces/xs/ElementPSVI.java,0,0,0,0,0,0,0,0,0,0,87,67,0,11,0,0,0,9.705882353
src/org/apache/xerces/impl/xs/psvi/XSMultiValueFacet.java,0,0,0,0,0,0,0,0,0,78,78,0,0,0,0,0,0,9.176470588
src/org/apache/xerces/impl/dv/dtd/DTDDVFactoryImpl.java,0,0,0,0,0,117,0,3,0,0,0,69,0,11,5,0,0,12.05882353
src/org/apache/xerces/validators/datatype/FloatValidator.java,380,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.52941176
samples/sax/SAX2Count.java,343,146,0,35,386,0,0,0,0,0,0,0,0,0,0,0,0,53.52941176
