Class,1,1.1,1.2,1.3,1.4,1.5.0,1.6.0,2.0.0,2.1.0,2.2.0,2.3.0,2.4.0,2.5.0,2.6.0,2.7.0,2.8.0,2.9.0,2.10.0,2.11.0,2.12.0,jackrabbit-2.13.0,jackrabbit-2.14.0,jackrabbit-2.15.0,jackrabbit-2.16.0,jackrabbit-2.17.0,jackrabbit-2.18.0,jackrabbit-2.19.0,jackrabbit-2.20.0,average
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/ReadVersionsWhileModified.java,0,0,0,0,67,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.535714286
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/persistence/pool/DbNameIndex.java,0,0,0,0,0,0,0,208,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7.678571429
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/PreparedQueryImpl.java,0,0,0,0,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.92857143
contrib/jcr-server/server/src/java/org/apache/jackrabbit/webdav/simple/ItemFilter.java,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.392857143
jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/sql/ASTSelectList.java,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678571429
jackrabbit-jcr-server/src/main/java/org/apache/jackrabbit/webdav/jcr/property/NamespacesProperty.java,0,0,112,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.107142857
jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/TreeComparator.java,0,0,596,5,10,6,0,68,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.53571429
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/integration/InterruptedQueryTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.785714286
jackrabbit-data/src/main/java/org/apache/jackrabbit/core/data/AbstractBackend.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,6.821428571
jackrabbit/src/test/java/org/apache/jackrabbit/test/api/AbstractWorkspaceReferenceableTest.java,9,9,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.892857143
jackrabbit/src/test/java/org/apache/jackrabbit/core/query/VersionStoreQueryTest.java,56,9,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.357142857
jackrabbit-standalone/src/main/java/org/apache/jackrabbit/standalone/cli/ext/StartJackrabbitSingleton.java,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,8.357142857
jackrabbit/src/main/java/org/apache/jackrabbit/core/nodetype/converter/SchemaConverter.java,626,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.71428571
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/user/UserImporter.java,0,0,0,0,0,0,0,558,25,325,15,121,0,17,0,0,2,0,0,0,0,4,0,0,0,0,0,0,38.10714286
contrib/jca/src/java/org/apache/jackrabbit/jca/JCAManagedConnection.java,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.92857143
jackrabbit-jcr-rmi/src/main/java/org/apache/jackrabbit/rmi/remote/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.642857143
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/id/NodeIdFactoryTest.java,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25
jackrabbit/src/main/java/org/apache/jackrabbit/core/jndi/BindableRepositoryFactory.java,9,30,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
jackrabbit-ocm/src/test/java/org/apache/jackrabbit/ocm/manager/collectionconverter/DigesterMultiValueCollectionConverterImplTest.java,0,0,0,0,128,28,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.14285714
contrib/spi/spi2dav/src/main/java/org/apache/jackrabbit/spi2dav/URIResolver.java,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/stats/StatManager.java,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.107142857
jackrabbit/src/main/java/org/apache/jackrabbit/name/Path.java,9,931,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.10714286
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/journal/Journal.java,0,0,0,74,2,22,19,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.642857143
jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/name/PathFactoryImpl.java,0,0,0,0,895,169,40,161,50,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.42857143
contrib/jcr-server/server/src/java/org/apache/jackrabbit/webdav/jcr/lock/JcrActiveLock.java,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.535714286
jcr-server/webdav/src/java/org/apache/jackrabbit/webdav/io/OutputContext.java,81,9,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.142857143
jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/query/qom/FullTextSearchScoreTest.java,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.571428571
jackrabbit-index-filters/src/main/java/org/apache/jackrabbit/core/query/RTFTextFilter.java,0,0,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.928571429
jackrabbit-jcr-rmi/src/main/java/org/apache/jackrabbit/rmi/client/principal/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.642857143
jackrabbit-jcr-server/src/main/java/org/apache/jackrabbit/webdav/jcr/lock/JcrActiveLock.java,0,0,185,0,0,0,49,6,6,0,5,27,20,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,10.78571429
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/journal/MemoryJournal.java,0,0,0,0,0,0,0,355,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12.96428571
jackrabbit-site/src/site/resources/doc/hops/FirstHop.java,0,0,0,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.285714286
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/state/StaleItemStateException.java,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714285714
jackrabbit/src/main/java/org/apache/jackrabbit/core/query/PathQueryNode.java,9,9,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.678571429
jcr-server/webdav/src/java/org/apache/jackrabbit/webdav/observation/DefaultEventType.java,0,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428571429
contrib/orm-persistence/src/java/org/apache/jackrabbit/core/state/orm/ORMNodeParent.java,9,9,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.714285714
contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/name/LocalNamespaceMappings.java,0,266,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
jcr-rmi/src/java/org/apache/jackrabbit/rmi/server/jmx/JCRServer.java,0,149,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.64285714
jackrabbit/src/main/java/org/apache/jackrabbit/core/version/InternalVersionHistory.java,29,9,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5
jackrabbit-jcr-rmi/src/main/java/org/apache/jackrabbit/rmi/client/ClientNodeDefinition.java,0,0,85,0,3,0,84,92,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.928571429
jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/version/VersionStorageTest.java,0,0,86,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3.357142857
contrib/classloader/src/main/java/org/apache/jackrabbit/net/JCRURLHandler.java,12,9,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
contrib/jcr-commands/src/java/org/apache/jackrabbit/command/fs/ImportFileSystem.java,9,9,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25
jackrabbit-webapp/src/main/java/org/apache/jackrabbit/j2ee/JcrRemotingServlet.java,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.178571429
jackrabbit-jcr-rmi/src/main/java/org/apache/jackrabbit/rmi/value/BaseNonStreamValue.java,0,0,122,0,2,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.714285714
jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/client/methods/HttpProppatch.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3.714285714
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/user/NotUserAdministratorTest.java,0,0,0,0,0,217,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.75
jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/webdav/ValueUtil.java,0,0,0,0,0,0,0,0,0,113,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.321428571
jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/sql/ASTOrExpression.java,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678571429
jackrabbit/src/main/java/org/apache/jackrabbit/core/version/InternalVersion.java,9,9,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.428571429
jackrabbit/src/main/java/org/apache/jackrabbit/core/state/ItemStateReferenceMap.java,9,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.964285714
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/data/DataIdentifier.java,0,0,0,0,100,6,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,7.357142857
jackrabbit-standalone/src/main/java/org/apache/jackrabbit/standalone/cli/query/XPathQuery.java,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,32,2.357142857
jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/search/QueryGrammerSet.java,0,0,135,2,0,0,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.142857143
jackrabbit-api/src/main/java/org/apache/jackrabbit/api/JackrabbitRepositoryFactory.java,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2.642857143
jackrabbit-standalone/src/main/java/org/apache/jackrabbit/standalone/cli/nodetype/RegisterNodeType.java,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,4.071428571
contrib/jcrtaglib/src/java/org/apache/jackrabbit/taglib/template/TemplateEngine.java,9,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.285714286
jackrabbit/src/main/java/org/apache/jackrabbit/core/nodetype/compact/Lexer.java,152,114,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.14285714
jackrabbit-core/src/test/java/org/apache/jackrabbit/api/security/principal/TestAll.java,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392857143
jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/xpath/ParseException.java,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6.928571429
jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/observation/EventIteratorTest.java,0,0,115,6,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4.928571429
contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/version/VersionManagerImpl.java,0,202,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.42857143
jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/observation/GetIdentifierTest.java,0,0,0,0,0,0,0,104,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.357142857
jcr-server/webdav/src/java/org/apache/jackrabbit/webdav/DavServletRequest.java,207,39,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.85714286
jackrabbit-classloader/src/main/java/org/apache/jackrabbit/classloader/PatternPath.java,0,0,0,338,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.14285714
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/integration/SessionImplTest.java,0,0,0,0,0,52,23,4,60,0,44,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,7.535714286
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/ExecutableQuery.java,0,0,36,0,4,16,0,9,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.107142857
jcr-server/webdav/src/java/org/apache/jackrabbit/webdav/xml/ElementIterator.java,135,16,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.28571429
jackrabbit/src/main/java/org/apache/jackrabbit/core/state/db/SimpleDbPersistenceManager.java,46,1006,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.53571429
contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/state/SessionItemStateManager.java,0,915,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.35714286
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/observation/DelegatingObservationDispatcher.java,0,0,129,0,2,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25
jackrabbit-ocm/src/test/java/org/apache/jackrabbit/ocm/security/SimpleAccessManager.java,0,0,0,0,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.57142857
jackrabbit-jcr2spi/src/test/java/org/apache/jackrabbit/jcr2spi/nodetype/MandatoryItemTest.java,0,0,0,0,0,133,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.535714286
jackrabbit-jcr-server/src/main/java/org/apache/jackrabbit/webdav/simple/VersionControlledResourceImpl.java,0,0,0,0,376,10,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25
jackrabbit-jcr-rmi/src/main/java/org/apache/jackrabbit/rmi/remote/SerializableXid.java,0,0,0,0,0,71,71,71,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.67857143
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/xml/Importer.java,0,0,74,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.785714286
jackrabbit/src/test/java/org/apache/jackrabbit/core/ConcurrencyTest.java,9,9,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25
jackrabbit-jcr-commons/src/test/java/org/apache/jackrabbit/commons/json/JsonUtilTest.java,0,0,0,0,0,0,56,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.642857143
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/join/ValueComparator.java,0,0,0,0,0,0,0,0,0,122,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.321428571
jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/QueryParser.java,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.214285714
contrib/spi/spi/src/main/java/org/apache/jackrabbit/spi/QNodeDefinition.java,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.857142857
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/xml/SysViewImportHandler.java,0,0,330,82,69,0,9,72,0,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.07142857
contrib/jcr-commands/src/java/org/apache/jackrabbit/command/info/LsVersions.java,9,9,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.785714286
jackrabbit-classloader/src/main/java/org/apache/jackrabbit/classloader/DirectoryClassPathEntry.java,0,0,0,110,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.857142857
jackrabbit-ocm/src/test/java/org/apache/jackrabbit/ocm/repository/RepositoryUtilTest.java,0,0,0,0,201,42,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.28571429
jackrabbit-ocm/src/test/java/org/apache/jackrabbit/ocm/manager/collectionconverter/DigesterNTCollectionConverterImplTest.java,0,0,0,0,145,58,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
jackrabbit-standalone-components/src/main/java/org/apache/jackrabbit/standalone/cli/core/Logout.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1.714285714
contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/version/VersionHistoryImpl.java,0,403,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.78571429
jackrabbit-jcr-rmi/src/main/java/org/apache/jackrabbit/rmi/client/ClientProperty.java,0,0,329,0,3,0,328,413,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.82142857
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/persistence/pool/DerbyPersistenceManager.java,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,26,0,0,0,0,34,0,0,0,0,0,0,12.75
jackrabbit-standalone/src/main/java/org/apache/jackrabbit/standalone/cli/info/LsNamespaces.java,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2.357142857
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/journal/DefaultRecordProducer.java,0,0,0,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.642857143
jackrabbit-webapp/src/main/java/org/apache/jackrabbit/j2ee/BootstrapConfig.java,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4.107142857
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/ConcurrentModificationWithSNSTest.java,0,0,0,0,0,0,98,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/RepositoryChecker.java,0,0,0,0,0,0,0,0,145,0,2,171,74,0,0,19,0,0,0,0,0,0,0,9,0,0,0,0,15
contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/ManagerProvider.java,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.928571429
jackrabbit-standalone-components/src/main/java/org/apache/jackrabbit/standalone/cli/info/LsCollectedItems.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2.392857143
jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/PropertyDefinitionImpl.java,0,0,0,0,121,2,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.785714286
jcr-server/webdav/src/java/org/apache/jackrabbit/webdav/version/report/VersionTreeReport.java,186,28,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.35714286
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/user/TraversingNodeResolver.java,0,0,0,0,0,252,6,38,3,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.10714286
jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/NodeTypeConflictException.java,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
jackrabbit-classloader/src/main/java/org/apache/jackrabbit/net/JCRURLConnection.java,0,0,0,775,0,83,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.42857143
jackrabbit-ocm/src/test/java/org/apache/jackrabbit/ocm/manager/inheritance/DigesterInheritanceConcreteClassTest.java,0,0,0,0,439,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.35714286
contrib/spi/spi2dav/src/main/java/org/apache/jackrabbit/spi2dav/ValueFactoryImpl.java,0,138,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.857142857
jackrabbit/src/main/java/org/apache/jackrabbit/core/query/lucene/RowIteratorImpl.java,9,12,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.85714286
jackrabbit/src/main/java/org/apache/jackrabbit/core/query/lucene/fulltext/FastCharStream.java,9,33,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.642857143
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/journal/FileRecordIterator.java,0,0,0,156,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.214285714
contrib/jcr-commands/src/java/org/apache/jackrabbit/command/collect/CollectItems.java,9,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.964285714
contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/NodeTypeImpl.java,0,593,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.35714286
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/query/lucene/directory/IndexOutputStreamTest.java,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.714285714
jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/BitsetENTCacheImpl.java,0,0,0,0,499,166,0,61,0,22,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26.92857143
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/state/TestAll.java,0,0,42,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.678571429
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/authentication/Authentication.java,0,0,0,0,0,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.178571429
jackrabbit-jcr-server/src/main/java/org/apache/jackrabbit/server/io/AbstractExportContext.java,0,0,69,0,14,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/integration/BackwardsCompatibilityTest.java,0,0,0,0,0,0,0,0,0,209,0,7,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,15.42857143
jackrabbit-ocm/src/test/java/org/apache/jackrabbit/ocm/querymanager/AnnotationQueryManagerTest.java,0,0,0,0,104,10,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.785714286
jackrabbit-spi-commons/src/test/java/org/apache/jackrabbit/spi/commons/name/PathFactoryTest.java,0,0,0,0,0,284,0,105,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.03571429
jackrabbit-jcr-server/src/main/java/org/apache/jackrabbit/webdav/simple/DefaultItemFilter.java,0,0,158,0,0,0,0,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.428571429
jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/cnd/TemplateBuilderFactory.java,0,0,0,0,0,0,0,244,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.321428571
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/query/TextExtractorTest.java,0,0,0,110,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.642857143
jcr-server/webdav/src/java/org/apache/jackrabbit/webdav/property/DavPropertyName.java,201,15,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.92857143
jackrabbit-ocm/src/test/java/org/apache/jackrabbit/ocm/testmodel/inheritance/AnotherDescendant.java,0,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857
jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/lock/SessionScopedLockTest.java,0,0,0,0,0,0,0,113,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.178571429
jackrabbit/src/test/java/org/apache/jackrabbit/core/NamespaceRegistryImplTest.java,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
contrib/jcr-ext/src/java/org/apache/jackrabbit/base/BaseProperty.java,9,9,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.785714286
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/data/OpenFilesTest.java,0,0,0,0,0,0,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.071428571
jackrabbit/src/test/java/org/apache/jackrabbit/test/api/query/OrderByDateTest.java,9,9,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.535714286
