Class,release-0.3.0,release-0.4.0,release-0.5.0,release-0.6.0,release-0.7.0,release-0.8.0,release-0.9.0,release-0.10.0,release-0.11.0,release-0.12.0,release-0.13.0,release-0.14.0,release-0.15.0,release-0.16.0,release-0.17.0,average
test/org/apache/pig/test/TestFRJoin2.java,0,0,0,0,0,402,0,0,0,0,125,206,0,0,0,48.86666667
src/org/apache/pig/backend/hadoop/executionengine/Launcher.java,0,0,0,0,0,0,0,0,0,0,640,45,0,2,31,47.86666667
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/storage/avro/PigAvroOutputFormat.java,0,0,0,0,0,0,94,15,0,0,26,0,0,0,0,9
src/org/apache/pig/builtin/COR.java,0,0,0,0,0,347,0,19,0,0,0,0,0,0,0,24.4
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/DoubleGetExponent.java,81,0,0,0,3,0,0,0,0,0,0,2,0,0,0,5.733333333
contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestMultipleOutputs2.java,0,0,0,0,0,250,0,0,0,0,250,0,0,0,0,33.33333333
src/org/apache/pig/scripting/js/JsFunction.java,0,0,0,0,0,0,404,0,21,6,0,24,0,2,0,30.46666667
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/string/RegexMatch.java,0,93,0,0,0,0,0,0,0,0,0,2,0,0,0,6.333333333
contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/test/evaluation/string/TestReplaceMulti.java,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,12.86666667
src/org/apache/pig/experimental/plan/optimizer/Transformer.java,0,0,0,0,56,56,0,0,0,0,0,0,0,0,0,7.466666667
test/org/apache/pig/test/utils/MyUDFReturnMap.java,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,2.733333333
src/org/apache/pig/newplan/logical/optimizer/LogicalPlanPrinter.java,0,0,0,0,0,224,0,20,6,0,188,0,0,0,0,29.2
tutorial/src/org/apache/pig/tutorial/NonURLDetector.java,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333333333
src/org/apache/pig/impl/logicalLayer/LORegexp.java,112,0,0,0,0,0,103,0,0,0,0,0,0,0,0,14.33333333
shims/src/hadoop20/org/apache/pig/backend/hadoop/executionengine/shims/HadoopShims.java,0,0,0,0,0,0,0,89,49,10,76,31,0,0,207,30.8
test/org/apache/pig/tools/parameters/TestPreprocessorContext.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,4.6
src/org/apache/pig/classification/InterfaceStability.java,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,3.066666667
test/org/apache/pig/test/TestJoinBase.java,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,28
src/org/apache/pig/backend/hadoop/executionengine/spark/converter/PackageConverter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,9.533333333
src/org/apache/pig/impl/logicalLayer/LogicalPlanCloner.java,51,0,0,0,0,0,51,0,0,0,0,0,0,0,0,6.8
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/POFRJoinTez.java,0,0,0,0,0,0,0,0,0,0,0,211,25,53,0,19.26666667
src/org/apache/pig/backend/hadoop/executionengine/spark/converter/RankConverter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,9
src/org/apache/pig/backend/local/datastorage/LocalDataStorage.java,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,9.866666667
src/org/apache/pig/backend/hadoop/executionengine/util/SecondaryKeyOptimizerUtil.java,0,0,0,0,0,0,0,0,0,0,0,661,0,0,46,47.13333333
src/org/apache/pig/backend/local/executionengine/InstantiateFuncCallerPOVisitor.java,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.333333333
src/org/apache/pig/builtin/LongSum.java,155,0,0,37,1,2,0,0,164,0,0,0,0,0,0,23.93333333
src/org/apache/pig/impl/physicalLayer/POPrinter.java,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8
contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestCheckin1.java,0,36,0,0,0,0,0,0,0,0,36,0,0,0,0,4.8
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/storage/IndexedStorage.java,0,0,0,0,0,0,0,1060,0,0,0,1927,0,0,1,199.2
test/org/apache/pig/test/TestConfigurationUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3.2
contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestMergeJoin2.java,0,0,0,594,62,0,0,0,0,0,574,0,0,0,0,82
src/org/apache/pig/impl/plan/optimizer/Transformer.java,65,7,0,12,0,0,78,0,0,0,0,0,0,0,0,10.8
test/org/apache/pig/test/TestBinInterSedes.java,0,0,0,0,0,292,0,0,131,0,0,0,0,0,0,28.2
src/org/apache/pig/experimental/logical/expression/BinCondExpression.java,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,13.6
contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestColumnGroupName4.java,0,0,0,113,0,2,0,0,0,0,113,0,0,0,0,15.2
src/org/apache/pig/impl/util/WrappedIOException.java,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1.133333333
src/org/apache/pig/newplan/Operator.java,0,0,0,0,0,98,11,0,0,0,0,0,0,0,0,7.266666667
contrib/zebra/src/test/org/apache/hadoop/zebra/mapreduce/TableMRSample1.java,0,0,0,0,122,0,0,0,0,0,122,0,0,0,0,16.26666667
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/MRUtil.java,0,0,0,0,0,0,0,96,0,0,4,14,0,0,0,7.6
test/org/apache/pig/test/TestRank3.java,0,0,0,0,0,0,0,0,170,83,14,39,29,0,1,22.4
src/org/apache/pig/impl/eval/cond/NotCond.java,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.466666667
src/org/apache/pig/impl/plan/PlanDumper.java,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.066666667
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/SINH.java,49,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3.666666667
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POForEach.java,525,0,0,159,0,12,297,0,99,172,4,19,41,53,36,94.46666667
src/org/apache/pig/parser/InvalidCommandException.java,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,2.733333333
contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestMergeJoinEmpty.java,0,0,0,464,79,0,0,0,0,0,437,0,0,0,0,65.33333333
contrib/zebra/src/test/org/apache/hadoop/zebra/tfile/TestTFile.java,0,0,0,431,0,0,0,0,0,0,431,0,0,0,0,57.46666667
contrib/penny/java/src/main/java/org/apache/pig/penny/apps/la/LACoordinator.java,0,0,0,0,0,0,46,0,46,0,0,0,0,0,0,6.133333333
src/org/apache/pig/newplan/logical/visitor/ColumnAliasConversionVisitor.java,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,6.733333333
src/org/apache/pig/tools/pigstats/mapreduce/MRScriptState.java,0,0,0,0,0,0,0,0,0,0,273,0,0,2,0,18.33333333
test/org/apache/pig/test/utils/Identity.java,40,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3.266666667
src/org/apache/pig/backend/hadoop/executionengine/tez/TezJobCompiler.java,0,0,0,0,0,0,0,0,0,0,0,117,26,48,20,14.06666667
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezOpPlanVisitor.java,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,2.533333333
src/org/apache/pig/backend/hadoop/executionengine/tez/TezLocalExecType.java,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,3.533333333
contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestMapSideGroupBy.java,0,0,0,0,251,0,0,0,0,0,251,0,0,0,0,33.46666667
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/decode/BinCond.java,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,6.466666667
contrib/zebra/src/test/org/apache/hadoop/zebra/tfile/TestTFileUnsortedByteArrays.java,0,0,0,238,0,0,0,0,0,0,238,0,0,0,0,31.73333333
test/e2e/pig/udfs/java/org/apache/pig/test/udf/streaming/DumpStreamerBad.java,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,4
src/org/apache/pig/newplan/logical/rules/AddForEach.java,0,0,0,0,0,139,0,0,0,0,0,0,0,0,2,9.4
test/org/apache/pig/test/TestLessThan.java,403,0,0,0,0,0,0,0,54,173,6,0,0,0,0,42.4
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezPOUserFuncVisitor.java,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,3.466666667
src/org/apache/hadoop/hive/serde2/objectinspector/primitive/JavaConstantIntObjectInspector.java,0,0,0,0,0,0,0,0,0,0,0,0,43,0,43,5.733333333
src/org/apache/pig/EvalFunc.java,134,0,0,0,0,123,12,0,57,0,167,23,7,0,13,35.73333333
contrib/penny/java/src/main/java/org/apache/pig/penny/apps/op/OPMonitorAgent.java,0,0,0,0,0,0,48,0,48,0,0,0,0,0,0,6.4
src/org/apache/pig/impl/io/TFileStorage.java,0,0,0,0,0,209,0,0,6,0,13,0,0,0,0,15.2
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/datetime/diff/ISOMinutesBetween.java,0,0,0,0,116,0,0,0,13,0,0,7,0,0,0,9.066666667
src/org/apache/pig/impl/logicalLayer/LOForEach.java,450,272,0,201,46,95,1046,0,0,0,0,0,0,0,0,140.6666667
src/org/apache/pig/backend/hadoop/executionengine/spark/converter/OutputConsumerIterator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,7.866666667
src/org/apache/pig/builtin/OrcStorage.java,0,0,0,0,0,0,0,0,0,0,0,705,10,31,15,50.73333333
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/util/apachelogparser/HostExtractor.java,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0.333333333
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/expressionOperators/PONegative.java,102,0,0,4,0,0,6,0,0,51,0,0,0,0,0,10.86666667
test/org/apache/pig/test/utils/dotGraph/DotGraphVisitor.java,368,0,0,0,0,5,373,0,0,0,0,0,0,0,0,49.73333333
src/org/apache/pig/impl/plan/ReverseDependencyOrderWalker.java,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0.333333333
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/POCounterStatsTez.java,0,0,0,0,0,0,0,0,0,0,0,193,5,8,0,13.73333333
contrib/zebra/src/java/org/apache/hadoop/zebra/tfile/TFileDumper.java,0,0,0,295,0,0,0,0,0,0,295,0,0,0,0,39.33333333
src/org/apache/pig/data/SchemaTupleBackend.java,0,0,0,0,0,0,0,0,299,7,2,31,0,13,0,23.46666667
test/org/apache/pig/TestStoreFuncWrapper.java,0,0,0,0,0,0,0,0,165,0,0,12,0,0,2,11.93333333
src/org/apache/pig/newplan/logical/rules/MergeFilter.java,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,11.66666667
src/org/apache/pig/newplan/logical/LogicalExpPlanMigrationVistor.java,0,0,0,0,0,377,377,0,0,0,0,0,0,0,0,50.26666667
src/org/apache/pig/newplan/logical/relational/LOLoad.java,0,0,0,0,0,202,87,13,93,27,0,0,0,0,0,28.13333333
src/org/apache/pig/tools/ToolsPigServer.java,0,0,0,0,0,0,173,0,0,8,14,0,0,0,0,13
src/org/apache/pig/experimental/plan/PlanEdge.java,0,0,0,0,103,103,0,0,0,0,0,0,0,0,0,13.73333333
src/org/apache/pig/builtin/MinutesBetween.java,0,0,0,0,0,0,0,0,107,0,2,5,0,0,0,7.6
test/org/apache/pig/tez/TestLoaderStorerShipCacheFilesTez.java,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,3.6
test/org/apache/pig/impl/streaming/TestPigStreamingUDF.java,0,0,0,0,0,0,0,0,0,414,0,12,0,12,0,29.2
src/org/apache/pig/builtin/DoubleSum.java,159,0,0,33,1,2,0,0,168,0,0,0,0,0,0,24.2
contrib/zebra/src/java/org/apache/hadoop/zebra/types/FieldType.java,0,176,0,176,0,0,0,0,0,0,0,0,0,0,0,23.46666667
contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestNonDefaultWholeMapSplit.java,0,0,0,283,0,0,0,0,2,0,281,0,0,0,0,37.73333333
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/Launcher.java,560,23,0,24,39,44,0,18,6,18,575,0,0,0,0,87.13333333
src/org/apache/pig/backend/local/executionengine/physicalLayer/counters/POCounter.java,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,7
src/org/apache/pig/impl/logicalLayer/LOSplitOutput.java,117,80,0,47,0,6,302,0,0,0,0,0,0,0,0,36.8
src/org/apache/pig/newplan/logical/optimizer/SchemaResetter.java,0,0,0,0,0,196,25,95,51,0,0,0,0,0,0,24.46666667
src/org/apache/pig/experimental/plan/ReverseDependencyOrderWalker.java,0,0,0,0,89,89,0,0,0,0,0,0,0,0,0,11.86666667
contrib/zebra/src/java/org/apache/hadoop/zebra/mapred/ZebraProjection.java,0,0,0,36,0,0,0,0,0,0,36,0,0,0,0,4.8
src/org/apache/pig/impl/util/StringUtils.java,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,10.46666667
src/org/apache/pig/backend/executionengine/ExecPhysicalOperator.java,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1.733333333
src/org/apache/pig/impl/eval/collector/FlattenCollector.java,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
src/org/apache/pig/builtin/HiveUDTF.java,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,12.06666667
src/org/apache/pig/newplan/logical/expression/NegativeExpression.java,0,0,0,0,0,69,2,0,0,0,0,0,0,0,0,4.733333333
test/org/apache/pig/test/TestRank1.java,0,0,0,0,0,0,0,0,332,86,0,0,43,0,1,30.8
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/POLocalRearrangeTezFactory.java,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,7.266666667
contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestBasicTable.java,0,357,0,73,9,3,0,0,0,0,362,0,0,0,0,53.6
contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestMixedType1.java,0,313,0,6,4,2,0,0,0,0,313,0,0,0,0,42.53333333
src/org/apache/pig/LoadCaster.java,0,0,0,0,98,46,10,8,10,46,9,0,0,0,0,15.13333333
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/storage/allloader/LoadFuncHelper.java,0,0,0,0,0,0,475,0,0,0,0,2,0,2,0,31.93333333
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/expressionOperators/Mod.java,108,0,0,14,0,0,76,0,0,40,0,0,0,0,0,15.86666667
src/org/apache/pig/impl/logicalLayer/CastFinder.java,0,81,0,0,0,0,81,0,0,0,0,0,0,0,0,10.8
src/org/apache/pig/experimental/logical/relational/LogToPhyTranslationVisitor.java,0,0,0,0,1041,1041,0,0,0,0,0,0,0,0,0,138.8
src/org/apache/pig/backend/hadoop/executionengine/spark/operator/POSampleSortSpark.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,4
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezCompilerException.java,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,12.53333333
test/org/apache/pig/test/TestUDFContext.java,0,0,0,81,0,15,46,20,13,0,0,38,5,129,0,23.13333333
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/decode/Decode.java,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,6
contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestRecordMap.java,0,391,0,6,0,2,0,0,0,0,391,0,0,0,0,52.66666667
test/org/apache/pig/test/TestPOSort.java,655,0,0,0,0,32,3,0,0,634,0,0,0,0,56,92
test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/CreateMap.java,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,3.933333333
src/org/apache/pig/backend/hadoop/executionengine/spark/converter/ReduceByConverter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,21.66666667
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/LongMin.java,80,0,0,0,3,0,0,0,0,0,40,2,0,0,0,8.333333333
contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/test/storage/avro/TestAvroStorage.java,0,0,0,0,0,0,281,159,734,371,118,6,0,0,0,111.2666667
contrib/penny/java/src/main/java/org/apache/pig/penny/MonitorAgent.java,0,0,0,0,0,0,79,0,79,0,0,0,0,0,0,10.53333333
contrib/zebra/src/test/org/apache/hadoop/zebra/mapreduce/TestMultipleOutputsTypeApi.java,0,0,0,0,634,0,0,0,0,0,634,0,0,0,0,84.53333333
src/org/apache/pig/backend/hadoop/executionengine/HExecutionEngine.java,353,0,0,499,177,308,343,59,9,97,463,47,26,4,39,161.6
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/plans/PatternPlan.java,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,17.13333333
src/org/apache/pig/backend/hadoop/executionengine/spark/plan/SparkCompiler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565,104.3333333
src/org/apache/pig/backend/hadoop/executionengine/spark/plan/SparkOpPlanVisitor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2.6
src/org/apache/pig/scripting/jruby/RubySchema.java,0,0,0,0,0,0,0,955,18,0,0,0,0,0,0,64.86666667
src/org/apache/pig/PrimitiveEvalFunc.java,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,4.333333333
test/org/apache/pig/impl/builtin/TestHiveUDTF.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,7.866666667
contrib/penny/java/src/main/java/org/apache/pig/penny/apps/ri/Main.java,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,6.666666667
test/org/apache/pig/test/TestFilterOpString.java,137,0,0,0,50,15,0,0,0,73,0,0,3,0,0,18.53333333
test/org/apache/pig/tez/TezUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,2.8
src/org/apache/pig/StandAloneParser.java,16,0,0,16,0,1,87,0,0,0,0,0,0,0,0,8
src/org/apache/pig/backend/local/executionengine/POLoad.java,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.733333333
test/org/apache/pig/parser/TreePrinter.java,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,2.6
src/org/apache/pig/StoreResources.java,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,3.266666667
src/org/apache/pig/builtin/AlgebraicBigIntegerMathBase.java,0,0,0,0,0,0,0,0,0,0,190,0,0,4,0,12.93333333
test/org/apache/pig/test/TestPOCogroup.java,211,0,0,0,2,0,211,0,0,0,0,0,0,0,0,28.26666667
test/org/apache/pig/test/TestExperimentalLogicalOptimizer.java,0,0,0,0,246,246,0,0,0,0,0,0,0,0,0,32.8
src/org/apache/pig/scripting/BoundScript.java,0,0,0,0,0,0,351,0,0,0,30,0,0,112,6,33.26666667
src/org/apache/pig/experimental/logical/expression/SubtractExpression.java,0,0,0,0,71,71,0,0,0,0,0,0,0,0,0,9.466666667
src/org/apache/pig/builtin/EqualsIgnoreCase.java,0,0,0,0,0,0,0,0,0,54,0,43,0,0,0,6.466666667
src/org/apache/pig/backend/hadoop/executionengine/spark/converter/GlobalRearrangeConverter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,25.6
src/org/apache/pig/backend/hadoop/datastorage/ConfigurationUtil.java,0,0,0,0,13,11,0,30,8,0,32,15,2,0,13,8.266666667
src/org/apache/pig/builtin/TOBAG.java,0,0,0,0,0,146,27,13,23,0,0,5,0,0,0,14.26666667
contrib/penny/java/src/main/java/org/apache/pig/penny/apps/dh/DHMonitorAgent.java,0,0,0,0,0,0,76,0,76,0,0,0,0,0,0,10.13333333
src/org/apache/pig/backend/hadoop/executionengine/spark/UDFJarsFinder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,4.133333333
src/org/apache/pig/backend/local/executionengine/LocalJob.java,79,0,0,0,165,0,0,0,0,0,0,0,0,0,0,16.26666667
contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/test/evaluation/util/apachelogparser/TestDateExtractor.java,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1.066666667
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/DistinctCombiner.java,75,0,0,0,30,0,0,0,0,0,0,0,0,38,0,9.533333333
contrib/zebra/src/java/org/apache/hadoop/zebra/pig/TableStorer.java,0,144,0,138,455,348,0,0,0,0,229,0,0,0,0,87.6
src/org/apache/pig/backend/executionengine/PigSlice.java,68,28,0,37,219,0,0,0,0,0,0,0,0,0,0,23.46666667
src/org/apache/pig/LoadPredicatePushdown.java,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,4.933333333
src/org/apache/pig/parser/PigParserNode.java,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,7.133333333
src/org/apache/pig/scripting/groovy/GroovyScriptEngine.java,0,0,0,0,0,0,0,0,443,14,2,0,0,0,0,30.6
src/org/apache/pig/builtin/SQRT.java,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,2
src/org/apache/pig/impl/logicalLayer/validators/TypeCheckingValidator.java,44,0,0,0,0,0,44,0,0,0,0,0,0,0,0,5.866666667
contrib/zebra/src/test/org/apache/hadoop/zebra/mapred/TableMRSample1.java,0,127,0,4,0,0,0,0,0,0,127,0,0,0,0,17.2
test/e2e/pig/udfs/java/org/apache/pig/test/utils/SimpleCustomPartitioner2.java,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,3.4
test/org/apache/pig/test/TestPhyPatternMatch.java,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,17.86666667
test/org/apache/pig/test/TestReadToEndLoader.java,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,3.4
src/org/apache/pig/FilterFunc.java,14,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1.333333333
src/org/apache/pig/experimental/logical/rules/ColumnPruneHelper.java,0,0,0,0,487,487,0,0,0,0,0,0,0,0,0,64.93333333
src/org/apache/pig/newplan/logical/rules/ColumnMapKeyPrune.java,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,9.6
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POSplit.java,121,0,0,2,0,2,14,3,0,9,0,6,132,14,3,20.4
src/org/apache/pig/backend/hadoop/executionengine/spark/converter/LocalRearrangeConverter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,6.6
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/LOG1P.java,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/PigSequenceFileInputFormat.java,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,4.666666667
src/org/apache/pig/builtin/BigDecimalMax.java,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,2.8
src/org/apache/pig/impl/streaming/StreamingCommand.java,5,0,0,10,7,0,0,0,0,5,2,0,0,0,0,1.933333333
test/org/apache/pig/test/TestConstExpr.java,199,2,0,0,0,0,0,0,0,117,0,0,0,0,0,21.2
src/org/apache/pig/backend/hadoop/executionengine/HJob.java,5,0,0,0,57,1,0,0,2,0,0,0,0,46,0,7.4
test/org/apache/pig/test/RegexGroupCount.java,0,0,0,96,4,0,0,0,0,0,0,0,0,0,0,6.666666667
src/org/apache/pig/builtin/BagToString.java,0,0,0,0,0,0,0,0,141,0,0,4,0,0,0,9.666666667
test/org/apache/pig/test/TestBlackAndWhitelistValidator.java,0,0,0,0,0,0,0,0,0,0,285,189,7,0,0,32.06666667
src/org/apache/pig/builtin/Bloom.java,0,0,0,0,0,0,0,118,0,0,0,27,0,0,111,17.06666667
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/string/HashFNV1.java,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,2.933333333
test/org/apache/pig/test/TestGFCross.java,0,0,0,0,0,0,83,0,1,0,0,19,0,0,3,7.066666667
src/org/apache/pig/impl/logicalLayer/LONot.java,72,0,0,0,0,0,69,0,0,0,0,0,0,0,0,9.4
src/org/apache/pig/tools/pigstats/OutputStats.java,0,0,0,0,0,122,77,2,0,0,13,0,37,0,0,16.73333333
test/org/apache/pig/parser/TestAstValidator.java,0,0,0,0,0,0,124,8,0,0,0,0,0,0,2,8.933333333
test/e2e/pig/udfs/java/org/apache/pig/test/udf/storefunc/PigPerformanceLoader.java,0,0,0,0,0,0,165,5,18,174,0,0,0,0,0,24.13333333
test/org/apache/pig/test/TestJobSubmissionMR.java,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,5.066666667
test/org/apache/pig/test/TestExGenEval.java,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
src/org/apache/pig/data/DataType.java,897,147,0,33,227,220,258,93,113,862,0,0,6,0,0,190.4
contrib/zebra/src/java/org/apache/hadoop/zebra/mapred/TableRecordReader.java,0,0,0,131,29,2,0,0,0,0,126,0,0,0,0,19.2
src/org/apache/pig/impl/plan/optimizer/RuleOperator.java,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,9.4
src/org/apache/pig/pen/AugmentBaseDataVisitor.java,908,0,0,30,0,0,702,29,30,112,0,0,0,0,0,120.7333333
test/org/apache/pig/test/TestForEachNestedPlanLocal.java,116,0,0,0,15,1,0,119,4,64,0,6,18,0,50,26.2
test/org/apache/pig/pigunit/PigTest.java,0,0,0,0,0,283,0,0,0,83,0,36,168,0,8,38.53333333
test/org/apache/pig/builtin/TestCurrentTime.java,0,0,0,0,0,0,0,0,0,68,0,6,0,0,0,4.933333333
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/expressionOperators/POUserFunc.java,412,0,0,464,15,43,146,0,143,60,76,79,6,11,4,97.26666667
contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/test/storage/TestHiveColumnarLoader.java,0,0,0,0,310,547,1,0,0,632,0,0,0,0,0,99.33333333
src/org/apache/pig/builtin/RTRIM.java,0,0,0,0,0,0,0,0,0,70,0,4,0,0,0,4.933333333
src/org/apache/pig/builtin/ToDateISO.java,0,0,0,0,0,0,0,0,44,11,0,4,0,0,0,3.933333333
test/org/apache/pig/test/utils/UPPER.java,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,2
contrib/zebra/src/java/org/apache/hadoop/zebra/io/package-info.java,0,21,0,2,0,0,0,0,0,0,21,0,0,0,0,2.933333333
test/org/apache/pig/parser/TestScalarVisitor.java,0,0,0,0,0,0,96,0,2,0,0,0,0,0,2,6.666666667
src/org/apache/pig/backend/hadoop/hbase/TableSplitComparable.java,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,5.866666667
contrib/zebra/src/java/org/apache/hadoop/zebra/types/SortInfo.java,0,0,0,198,0,0,0,0,0,0,198,0,0,0,0,26.4
src/org/apache/pig/newplan/logical/rules/ForEachConstantCalculator.java,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,2.666666667
contrib/zebra/src/test/org/apache/hadoop/zebra/types/TestTypeCheck.java,0,0,0,0,0,421,0,0,0,0,421,0,0,0,0,56.13333333
test/org/apache/pig/test/TestNewPlanLogToPhyTranslationVisitor.java,0,0,0,0,0,1374,347,0,162,0,0,0,0,0,0,125.5333333
src/org/apache/pig/experimental/logical/rules/ColumnMapKeyPrune.java,0,0,0,0,440,440,0,0,0,0,0,0,0,0,0,58.66666667
