Class,releases/lucene/1.2,releases/lucene/1.3,releases/lucene/1.4,releases/lucene/1.9,releases/lucene/2.0.0,releases/lucene/2.1.0,releases/lucene/2.2.0,releases/lucene/2.3.0,releases/lucene/2.4.0,releases/lucene/2.9.0,releases/lucene/3.0.0,releases/lucene/9.0.0,releases/lucene/9.1.0,releases/lucene/9.2.0,releases/lucene/9.3.0,average
src/test/org/apache/lucene/index/TestAtomicUpdate.java,0,0,0,0,0,0,0,185,45,6,20,204,0,0,0,30.66666667
lucene/backward-codecs/src/java/org/apache/lucene/backward_codecs/store/package-info.java,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1.333333333
lucene/demo/src/test/org/apache/lucene/demo/TestDemo.java,0,0,0,0,0,0,0,0,0,0,0,117,2,0,0,7.933333333
lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/SerializableObject.java,0,0,0,0,0,0,0,0,0,0,0,571,0,0,0,38.06666667
lucene/core/src/test/org/apache/lucene/index/TestPayloads.java,0,0,0,0,0,0,0,0,0,0,0,631,13,0,0,42.93333333
lucene/queryparser/src/java/org/apache/lucene/queryparser/complexPhrase/package-info.java,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1.266666667
lucene/monitor/src/test/org/apache/lucene/monitor/TestHighlightingMatcher.java,0,0,0,0,0,0,0,0,0,0,0,546,0,0,0,36.4
lucene/sandbox/src/java/org/apache/lucene/sandbox/search/QueryProfilerTimingType.java,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,2.6
lucene/test-framework/src/java/org/apache/lucene/tests/codecs/ramonly/RAMOnlyPostingsFormat.java,0,0,0,0,0,0,0,0,0,0,0,0,594,0,0,39.6
lucene/core/src/java/org/apache/lucene/analysis/standard/StandardTokenizer.java,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,12.8
lucene/luke/src/java/org/apache/lucene/luke/app/desktop/util/HelpHeaderRenderer.java,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,9.6
contrib/gdata-server/src/core/src/java/org/apache/lucene/gdata/server/registry/GDataRequestListener.java,0,0,0,0,0,92,0,92,0,0,0,0,0,0,0,12.26666667
lucene/analysis/common/src/java/org/apache/lucene/analysis/payloads/PayloadEncoder.java,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,2.4
lucene/core/src/test/org/apache/lucene/util/BaseSortTestCase.java,0,0,0,0,0,0,0,0,0,0,0,187,2,0,0,12.6
