Class,rel/1.2,rel/1.3,rel/1.4,rel/1.5,rel/1.6.0,rel/1.7.0,rel/1.8.0,rel/1.9.0,rel/1.10.0,rel/1.10.12,average
src/main/org/apache/tools/ant/taskdefs/rmic/ForkingSunRmic.java,0,0,0,0,0,85,9,0,8,23,12.5
src/main/org/apache/tools/ant/taskdefs/optional/ejb/DDCreator.java,15,12,0,27,57,69,132,0,0,0,31.2
src/tests/junit/org/apache/tools/ant/util/regexp/Jdk14RegexpRegexpTest.java,0,0,0,0,0,71,0,0,142,136,34.9
proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/CompoundEnumeration.java,0,0,0,132,0,1,131,0,0,0,26.4
src/main/org/apache/tools/ant/types/optional/imageio/Draw.java,0,0,0,0,0,0,0,0,0,98,9.8
proposal/myrmidon/src/java/org/apache/ant/project/Project.java,0,69,69,0,0,0,0,0,0,0,13.8
src/main/org/apache/tools/ant/filters/StringInputStream.java,0,0,0,133,157,225,0,0,0,2,51.7
src/tests/junit/org/apache/tools/ant/taskdefs/condition/IsFileSelectedTest.java,0,0,0,0,0,53,0,0,47,19,11.9
src/main/org/apache/tools/ant/types/ResourceCollection.java,0,0,0,0,0,50,0,14,6,63,13.3
src/tests/junit/org/apache/tools/ant/taskdefs/DynamicTest.java,0,0,0,0,0,40,0,0,28,2,7
src/antidote/org/apache/tools/ant/gui/event/TaskSelectionEvent.java,0,85,85,0,0,0,0,0,0,0,17
src/antidote/org/apache/tools/ant/gui/event/BuildFinishedEvent.java,0,91,91,0,0,0,0,0,0,0,18.2
src/testcases/org/apache/tools/ant/taskdefs/FilterTest.java,142,2,20,15,2,151,0,0,0,0,33.2
src/tests/junit/org/apache/tools/ant/taskdefs/optional/RhinoScriptTest.java,0,0,0,0,0,64,0,0,131,152,34.7
src/testcases/org/apache/tools/ant/filters/LineContainsTest.java,0,0,0,0,88,88,0,0,0,0,17.6
src/tests/junit/org/apache/tools/ant/taskdefs/BasenameTest.java,0,0,0,0,0,83,0,0,73,33,18.9
src/tests/junit/org/apache/tools/ant/util/PermissionUtilsTest.java,0,0,0,0,0,0,0,0,160,42,20.2
src/antidote/org/apache/tools/ant/gui/core/BuildEventForwarder.java,0,158,158,0,0,0,0,0,0,0,31.6
src/main/org/apache/tools/ant/taskdefs/optional/SchemaValidate.java,0,0,0,0,0,526,4,2,21,134,68.7
src/antidote/org/apache/tools/ant/gui/acs/ACSPropertyElementBeanInfo.java,0,132,132,0,0,0,0,0,0,0,26.4
proposal/mutant/src/java/bootstrap/org/apache/ant/builder/MutantBuilder.java,0,0,0,99,99,0,0,0,0,0,19.8
proposal/mutant/src/java/init/org/apache/ant/init/LoaderUtils.java,0,0,0,287,287,0,0,0,0,0,57.4
src/tests/junit/org/apache/tools/ant/taskdefs/PropertyTest.java,0,0,0,0,0,111,11,0,101,107,33
proposal/myrmidon/src/java/org/apache/myrmidon/converter/AbstractConverter.java,0,0,73,73,0,0,0,0,0,0,14.6
src/main/org/apache/tools/ant/taskdefs/optional/sitraka/bytecode/FieldInfo.java,0,0,132,132,0,0,0,0,0,0,26.4
src/main/org/apache/tools/ant/taskdefs/optional/unix/Chown.java,0,0,0,0,123,63,0,4,0,10,20
src/testcases/org/apache/tools/ant/taskdefs/AvailableTest.java,160,2,46,121,2,237,0,0,0,0,56.8
src/main/org/apache/tools/ant/listener/CommonsLoggingListener.java,0,0,0,210,225,121,0,0,74,43,67.3
proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/BuildEventSupport.java,0,0,0,250,250,0,0,0,0,0,50
src/testcases/org/apache/tools/ant/taskdefs/ZipTest.java,77,15,13,72,42,167,0,0,0,0,38.6
proposal/myrmidon/src/java/org/apache/ant/tasklet/engine/DefaultTaskletEngine.java,0,219,219,0,0,0,0,0,0,0,43.8
proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/formatter/Formatter.java,0,0,0,74,0,1,73,0,0,0,14.8
src/testcases/org/apache/tools/ant/taskdefs/XmlnsTest.java,0,0,0,0,106,106,0,0,0,0,21.2
src/main/org/apache/tools/zip/UnparseableExtraFieldData.java,0,0,0,0,0,0,0,115,0,6,12.1
src/testcases/org/apache/tools/ant/CaseTest.java,0,0,0,0,92,92,0,0,0,0,18.4
src/main/org/apache/tools/ant/taskdefs/condition/Xor.java,0,0,0,0,0,48,1,0,4,22,7.5
src/tests/junit/org/apache/tools/ant/taskdefs/ImportTest.java,0,0,0,0,0,172,0,0,152,110,43.4
src/main/org/apache/tools/ant/taskdefs/Tstamp.java,2,98,42,329,60,111,0,2,1,137,78.2
proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/FilterElement.java,0,0,0,137,0,1,136,0,0,0,27.4
src/testcases/org/apache/tools/ant/util/facade/FacadeTaskHelperTest.java,0,0,0,87,17,100,0,0,0,0,20.4
proposal/mutant/src/java/antlibs/system/org/apache/ant/antlib/system/AntCall.java,0,0,0,89,89,0,0,0,0,0,17.8
src/tests/antunit/core/uuencode/src/task/UUEncodeTask.java,0,0,0,0,0,30,0,0,0,2,3.2
src/main/org/apache/tools/ant/util/ReflectUtil.java,0,0,0,0,0,139,84,14,3,76,31.6
proposal/mutant/src/java/common/org/apache/ant/common/util/CircularDependencyChecker.java,0,0,0,133,133,0,0,0,0,0,26.6
src/main/org/apache/tools/ant/taskdefs/optional/junit/Constants.java,0,0,0,0,0,38,1,1,6,6,5.2
proposal/sandbox/antlib/src/testcases/org/apache/ant/contrib/Case.java,0,0,0,169,169,0,0,0,0,0,33.8
src/main/org/apache/tools/zip/ZipUtil.java,0,0,0,0,0,0,0,231,31,24,28.6
src/main/org/apache/tools/ant/types/ZipScanner.java,0,138,0,10,182,286,22,11,2,41,69.2
src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/ConstantCPInfo.java,0,103,0,37,2,61,0,0,0,3,20.6
src/main/org/apache/tools/zip/JarMarker.java,0,0,0,0,0,108,0,0,0,2,11
src/antidote/org/apache/tools/ant/gui/Antidote.java,0,147,147,0,0,0,0,0,0,0,29.4
proposal/sandbox/selectors/src/main/org/apache/tools/ant/FileScanner.java,0,0,0,175,0,0,175,0,0,0,35
src/main/org/apache/tools/ant/taskdefs/optional/junit/IgnoredTestResult.java,0,0,0,0,0,0,0,99,0,15,11.4
src/etc/testcases/taskdefs/optional/depend/src3/A.java,0,0,0,7,0,0,16,0,0,2,2.5
src/tests/junit/org/apache/tools/ant/taskdefs/optional/script/graal/DefaultNashornCompatTest.java,0,0,0,0,0,0,0,0,0,25,2.5
src/main/org/apache/tools/ant/taskdefs/optional/ejb/IPlanetEjbc.java,0,0,1489,2401,37,106,0,0,20,364,441.7
src/main/org/apache/tools/ant/taskdefs/MacroInstance.java,0,0,0,0,349,258,24,78,24,133,86.6
src/testcases/org/apache/tools/ant/taskdefs/optional/metamata/MAuditParserTest.java,0,0,0,107,2,107,0,0,0,0,21.6
src/tests/junit/org/apache/tools/ant/taskdefs/SQLExecTest.java,0,0,0,0,0,237,75,5,39,142,49.8
src/main/org/apache/tools/ant/taskdefs/condition/IsFailure.java,0,0,0,0,0,54,0,0,0,2,5.6
src/main/org/apache/tools/ant/taskdefs/optional/depend/AntAnalyzer.java,0,0,0,185,15,61,5,41,5,105,41.7
proposal/embed/src/java/org/apache/tools/ant/taskdefs/Description.java,0,0,0,0,91,1,90,0,0,0,18.2
src/main/org/apache/tools/ant/types/resources/ResourceDecorator.java,0,0,0,0,0,0,270,8,20,18,31.6
proposal/frantic/src/org/apache/ant/tasks/util/PropertyDump.java,0,81,0,81,0,0,0,0,0,0,16.2
src/main/org/apache/tools/ant/taskdefs/optional/net/MimeMail.java,0,0,432,406,6,67,0,0,0,6,91.7
proposal/myrmidon/src/java/org/apache/myrmidon/aspects/NoopAspectHandler.java,0,0,18,18,0,0,0,0,0,0,3.6
src/main/org/apache/tools/ant/filters/PrefixLines.java,0,0,0,201,21,71,0,0,1,12,30.6
src/main/org/apache/tools/ant/taskdefs/optional/extension/DeweyDecimal.java,0,0,0,282,137,229,2,0,0,2,65.2
src/main/org/apache/tools/ant/types/DTDLocation.java,0,0,0,97,50,64,0,0,0,4,21.5
proposal/xdocs/src/org/apache/tools/ant/xdoclet/TaskTagsHandler.java,0,0,0,560,560,0,0,0,0,0,112
src/antidote/org/apache/tools/ant/gui/event/PropertySelectionEvent.java,0,85,85,0,0,0,0,0,0,0,17
src/main/org/apache/tools/ant/taskdefs/modules/package-info.java,0,0,0,0,0,0,0,0,0,25,2.5
src/main/org/apache/tools/ant/ExitStatusException.java,0,0,0,0,0,67,2,0,0,2,7.1
src/etc/testcases/taskdefs/fixcrlf/expected/Junk6.java,0,0,12,0,0,0,0,0,12,0,2.4
src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTask.java,0,0,0,0,0,0,969,8,6,121,110.4
src/tests/junit/org/apache/tools/ant/taskdefs/optional/junitlauncher/JUnitLauncherTaskTest.java,0,0,0,0,0,0,0,0,0,498,49.8
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java,28,35,33,55,730,604,6,3,8,24,152.6
src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Add.java,0,0,0,165,47,86,0,142,0,0,44
src/main/org/apache/tools/ant/taskdefs/optional/junitlauncher/confined/Constants.java,0,0,0,0,0,0,0,0,0,57,5.7
src/main/org/apache/tools/ant/taskdefs/optional/junit/BaseTest.java,107,27,18,13,18,136,61,0,9,11,40
src/tests/junit/org/apache/tools/ant/taskdefs/CallTargetTest.java,0,0,0,0,0,72,0,0,54,24,15
proposal/myrmidon/src/java/org/apache/myrmidon/api/JavaVersion.java,0,0,36,36,0,0,0,0,0,0,7.2
proposal/sandbox/junit/src/testcases/org/apache/tools/ant/taskdefs/optional/rjunit/RJUnitTaskTest.java,0,0,0,106,0,1,105,0,0,0,21.2
src/main/org/apache/tools/ant/taskdefs/optional/native2ascii/KaffeNative2Ascii.java,0,0,0,0,0,88,0,0,2,16,10.6
proposal/mutant/src/main/org/apache/ant/component/core/URLConverter.java,0,0,93,93,0,0,0,0,0,0,18.6
src/main/org/apache/tools/bzip2/CBZip2InputStream.java,0,0,0,878,57,1319,9,189,2,51,250.5
src/main/org/apache/tools/ant/types/resources/AbstractClasspathResource.java,0,0,0,0,0,0,265,4,12,74,35.5
proposal/mutant/src/main/org/apache/ant/core/execution/ExecutionContext.java,0,0,108,108,0,0,0,0,0,0,21.6
src/main/org/apache/tools/ant/SubBuildListener.java,0,0,0,0,0,58,0,0,0,2,6
src/tests/junit/org/apache/tools/ant/types/FileListTest.java,0,0,0,0,0,149,18,0,312,333,81.2
src/main/org/apache/tools/ant/util/JAXPUtils.java,0,0,0,183,133,86,0,0,2,5,40.9
src/tests/junit/org/apache/tools/ant/taskdefs/GzipTest.java,0,0,0,0,0,76,0,0,69,85,23
src/tests/junit/org/apache/tools/ant/taskdefs/NiceTest.java,0,0,0,0,0,62,0,0,49,27,13.8
src/antidote/org/apache/tools/ant/gui/customizer/FilePropertyEditor.java,0,215,215,0,0,0,0,0,0,0,43
src/main/org/apache/tools/ant/taskdefs/optional/junitlauncher/confined/TestClasses.java,0,0,0,0,0,0,0,0,0,153,15.3
src/tests/junit/org/apache/tools/ant/taskdefs/JarTest.java,0,0,0,0,0,270,33,0,208,349,86
src/main/org/apache/tools/ant/util/optional/WeakishReference12.java,0,0,0,0,90,87,0,0,0,3,18
src/testcases/org/apache/tools/ant/taskdefs/AntStructureTest.java,73,2,0,3,2,74,0,0,0,0,15.4
src/main/org/apache/tools/ant/taskdefs/optional/junit/FailureRecorder.java,0,0,0,0,0,0,438,28,9,81,55.6
proposal/myrmidon/src/java/org/apache/myrmidon/components/type/TypeFactory.java,0,0,27,27,0,0,0,0,0,0,5.4
src/tests/junit/org/apache/tools/ant/types/CommandlineJavaTest.java,0,0,0,0,0,186,6,0,371,386,94.9
src/main/org/apache/tools/ant/types/resources/JavaConstantResource.java,0,0,0,0,0,0,69,2,15,8,9.4
src/tests/junit/org/apache/tools/ant/types/DescriptionTest.java,0,0,0,0,0,58,0,0,117,124,29.9
src/tests/junit/org/apache/tools/ant/taskdefs/modules/JmodTest.java,0,0,0,0,0,0,0,0,0,690,69
src/main/org/apache/tools/ant/taskdefs/condition/Os.java,0,0,90,195,89,190,13,14,6,137,73.4
src/antidote/org/apache/tools/ant/gui/acs/ACSProjectElement.java,0,167,167,0,0,0,0,0,0,0,33.4
src/antidote/org/apache/tools/ant/gui/util/ChangeLookAndFeel.java,0,160,160,0,0,0,0,0,0,0,32
proposal/mutant/src/java/common/org/apache/ant/common/event/BuildListenerAdapter.java,0,0,0,135,135,0,0,0,0,0,27
src/main/org/apache/tools/ant/taskdefs/optional/junit/TearDownOnVmCrash.java,0,0,0,0,0,0,141,0,7,56,20.4
src/main/org/apache/tools/ant/taskdefs/AntStructure.java,55,2,141,104,104,578,19,61,85,206,135.5
src/testcases/org/apache/tools/ant/taskdefs/JarTest.java,0,100,6,13,209,298,0,0,0,0,62.6
src/main/org/apache/tools/ant/taskdefs/Definer.java,0,0,220,206,569,289,38,71,12,101,150.6
src/tests/junit/org/example/junit/XmlParserTest.java,0,0,0,0,0,56,0,0,114,116,28.6
src/main/org/apache/tools/ant/input/PropertyFileInputHandler.java,0,0,0,129,15,63,0,0,1,13,22.1
src/main/org/apache/tools/ant/types/resources/selectors/And.java,0,0,0,0,0,58,0,4,0,13,7.5
src/testcases/org/apache/tools/ant/taskdefs/ProcessDestroyerTest.java,0,0,0,0,122,122,0,0,0,0,24.4
src/main/org/apache/tools/ant/types/selectors/modifiedselector/ChecksumAlgorithm.java,0,0,0,0,0,149,0,13,13,53,22.8
proposal/myrmidon/src/java/org/apache/ant/util/Condition.java,0,71,71,0,0,0,0,0,0,0,14.2
src/testcases/org/apache/tools/ant/types/XMLCatalogTest.java,0,0,0,430,119,453,0,0,0,0,100.2
src/testcases/org/apache/tools/ant/taskdefs/RenameTest.java,91,2,0,3,2,92,0,0,0,0,19
src/main/org/apache/tools/ant/taskdefs/optional/j2ee/HotDeploymentTool.java,0,0,0,99,2,78,0,0,0,6,18.5
src/tests/junit/org/apache/tools/ant/filters/StripJavaCommentsTest.java,0,0,0,0,0,52,0,0,35,2,8.9
src/testcases/org/apache/tools/ant/taskdefs/CVSPassTest.java,0,0,158,11,2,159,0,0,0,0,33
src/main/org/apache/tools/ant/types/selectors/ExtendSelector.java,0,0,0,230,60,74,1,6,2,43,41.6
src/antidote/org/apache/tools/ant/gui/core/EventResponder.java,0,179,179,0,0,0,0,0,0,0,35.8
src/testcases/org/apache/tools/ant/filters/ReplaceTokensTest.java,0,0,0,0,88,88,0,0,0,0,17.6
src/tutorial/tasks-filesets-properties/final/src/Find.java,0,0,0,0,0,0,0,0,0,101,10.1
src/testcases/org/apache/tools/ant/taskdefs/JavacTest.java,0,0,0,250,4,250,0,0,0,0,50.4
src/tests/junit/org/apache/tools/ant/util/JAXPUtilsTest.java,0,0,0,0,0,43,0,0,86,88,21.7
src/tests/junit/org/apache/tools/ant/types/selectors/SignedSelectorTest.java,0,0,0,0,0,45,0,0,99,108,25.2
src/main/org/apache/tools/ant/types/resources/ArchiveResource.java,0,0,0,0,0,269,36,8,4,50,36.7
proposal/mutant/src/java/common/org/apache/ant/common/antlib/Task.java,0,0,0,107,107,0,0,0,0,0,21.4
src/main/org/apache/tools/ant/attribute/BaseIfAttribute.java,0,0,0,0,0,0,0,0,86,29,11.5
src/main/org/apache/tools/ant/taskdefs/MatchingTask.java,158,6,14,231,149,83,0,4,1,41,68.7
src/main/org/apache/tools/ant/taskdefs/optional/ccm/Continuus.java,0,0,167,52,8,75,0,0,0,64,36.6
src/main/org/apache/tools/ant/taskdefs/optional/sitraka/bytecode/FieldInfoList.java,0,0,106,106,0,0,0,0,0,0,21.2
src/main/org/apache/tools/ant/taskdefs/LoadProperties.java,0,0,0,185,86,212,39,33,5,53,61.3
src/main/org/apache/tools/ant/taskdefs/email/EmailTask.java,0,0,0,528,130,358,70,23,15,91,121.5
src/testcases/org/apache/tools/ant/types/selectors/ContainsRegexpTest.java,0,0,0,0,122,122,0,0,0,0,24.4
proposal/sandbox/junit/src/testcases/org/apache/tools/ant/taskdefs/optional/rjunit/data/Test1.java,0,0,0,78,0,1,77,0,0,0,15.6
src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJExportServlet.java,0,0,0,171,28,171,0,0,0,0,37
src/main/org/apache/tools/ant/types/resources/StringResource.java,0,0,0,0,0,216,112,5,21,41,39.5
src/tests/junit/org/apache/tools/ant/taskdefs/SyncTest.java,0,0,0,0,0,136,0,0,112,64,31.2
src/testcases/org/example/types/TypedefTestType.java,0,0,0,61,2,61,0,0,0,0,12.4
proposal/myrmidon/src/java/org/apache/myrmidon/listeners/ProjectListener.java,0,0,66,66,0,0,0,0,0,0,13.2
src/main/org/apache/tools/ant/taskdefs/condition/ResourceContains.java,0,0,0,0,0,0,165,0,0,21,18.6
src/tests/junit/org/apache/tools/ant/types/resources/MultiRootFileSetTest.java,0,0,0,0,0,0,0,0,131,253,38.4
src/main/org/apache/tools/ant/taskdefs/optional/junitlauncher/AbstractJUnitResultFormatter.java,0,0,0,0,0,0,0,0,0,308,30.8
src/tests/junit/org/apache/tools/ant/taskdefs/AntStructureTest.java,0,0,0,0,0,97,0,0,41,64,20.2
src/main/org/apache/tools/ant/Evaluable.java,0,0,0,0,0,0,0,29,2,12,4.3
src/main/org/apache/tools/ant/types/resources/URLResource.java,0,0,0,0,0,367,84,18,63,51,58.3
src/main/org/apache/tools/ant/dispatch/DispatchUtils.java,0,0,0,0,0,123,1,2,8,83,21.7
src/main/org/apache/tools/ant/util/CompositeMapper.java,0,0,0,0,0,49,11,18,0,28,10.6
proposal/myrmidon/src/java/org/apache/ant/tasklet/engine/TaskletEngine.java,0,65,65,0,0,0,0,0,0,0,13
proposal/mutant/src/java/common/org/apache/ant/common/antlib/AntLibFactory.java,0,0,0,118,118,0,0,0,0,0,23.6
src/main/org/apache/tools/ant/taskdefs/optional/ssh/LogListener.java,0,0,0,0,59,67,0,2,0,2,13
src/tests/junit/org/apache/tools/ant/AntAssert.java,0,0,0,0,0,0,0,0,72,30,10.2
src/main/org/apache/tools/ant/taskdefs/XSLTProcess.java,61,288,267,644,492,607,534,63,472,235,366.3
proposal/antfarm/tasks/org/apache/tools/ant/tasks/Fileset.java,0,43,0,43,0,0,0,0,0,0,8.6
src/antidote/org/apache/tools/ant/gui/wizard/NavigatorListener.java,0,89,89,0,0,0,0,0,0,0,17.8
proposal/myrmidon/src/java/org/apache/myrmidon/components/workspace/Workspace.java,0,0,50,50,0,0,0,0,0,0,10
proposal/frantic/src/org/apache/ant/engine/HierarchicalHashtable.java,0,62,0,62,0,0,0,0,0,0,12.4
proposal/sandbox/clearcase/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCRmname.java,0,0,0,124,0,1,123,0,0,0,24.8
src/testcases/org/apache/tools/ant/types/selectors/DependSelectorTest.java,0,0,0,218,2,218,0,0,0,0,43.8
src/tests/junit/org/apache/tools/ant/types/ModuleVersionTest.java,0,0,0,0,0,0,0,0,0,132,13.2
src/main/org/apache/tools/ant/taskdefs/compilers/Javac12.java,0,108,9,50,37,95,1,0,5,28,33.3
src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Resolve.java,0,0,0,0,224,63,0,187,0,0,47.4
src/etc/testcases/taskdefs/manifestclasspath/Beta.java,0,0,0,0,0,9,16,0,0,36,6.1
src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/StringCPInfo.java,0,113,0,54,6,61,0,0,0,10,24.4
src/main/org/apache/tools/ant/taskdefs/optional/sitraka/bytecode/attributes/AttributeInfo.java,0,0,146,89,2,85,0,0,0,0,32.2
proposal/myrmidon/src/java/org/apache/myrmidon/libs/core/StringToShortConverter.java,0,0,38,38,0,0,0,0,0,0,7.6
proposal/embed/src/java/org/apache/tools/ant/taskdefs/optional/TaskDiscovery.java,0,0,0,0,143,9,142,0,0,0,29.4
src/main/org/apache/tools/ant/taskdefs/optional/ejb/WeblogicDeploymentTool.java,275,484,164,705,112,151,5,0,31,355,228.2
src/antidote/org/apache/tools/ant/gui/modules/TargetMonitor.java,0,185,185,0,0,0,0,0,0,0,37
proposal/myrmidon/src/java/org/apache/ant/launcher/AntClassLoader.java,0,56,56,0,0,0,0,0,0,0,11.2
src/etc/testcases/taskdefs/fixcrlf/expected/Junk3.java,0,0,12,0,0,0,0,0,12,0,2.4
src/tests/junit/org/apache/tools/ant/DummyTaskAbstract.java,0,0,0,0,0,32,0,0,0,2,3.4
src/main/org/apache/tools/ant/taskdefs/rmic/DefaultRmicAdapter.java,0,0,466,195,72,172,136,2,18,93,115.4
proposal/xdocs/src/org/apache/tools/ant/xdoclet/DatatypeSubTask.java,0,0,0,121,121,0,0,0,0,0,24.2
proposal/mutant/src/main/org/apache/ant/component/core/FileConverter.java,0,0,87,87,0,0,0,0,0,0,17.4
src/main/org/apache/tools/ant/taskdefs/optional/sitraka/bytecode/InterfaceList.java,0,0,105,105,0,0,0,0,0,0,21
src/testcases/org/apache/tools/ant/taskdefs/email/EmailAddressTest.java,0,0,0,0,141,141,0,0,0,0,28.2
src/antidote/org/apache/tools/ant/gui/core/AppContext.java,0,164,164,0,0,0,0,0,0,0,32.8
proposal/mutant/src/java/antlibs/system/org/apache/ant/antlib/system/SubBuild.java,0,0,0,313,313,0,0,0,0,0,62.6
src/main/org/apache/tools/ant/types/resources/selectors/Compare.java,0,0,0,0,0,147,7,7,6,14,18.1
src/main/org/apache/tools/ant/util/LazyHashtable.java,0,0,0,0,125,91,0,0,4,9,22.9
src/main/org/apache/tools/ant/taskdefs/SendEmail.java,252,2,0,209,8,66,0,0,0,3,54
src/antidote/org/apache/tools/ant/gui/event/OpenRequestEvent.java,0,94,94,0,0,0,0,0,0,0,18.8
proposal/myrmidon/src/java/org/apache/ant/convert/core/StringToFloatConverter.java,0,32,32,0,0,0,0,0,0,0,6.4
src/etc/testcases/taskdefs/fixcrlf/input/Junk6.java,0,0,12,0,0,0,0,0,12,0,2.4
src/main/org/apache/tools/ant/taskdefs/optional/EchoProperties.java,0,0,0,287,319,265,3,3,40,339,125.6
src/testcases/org/apache/tools/ant/filters/ConcatFilterTest.java,0,0,0,0,190,190,0,0,0,0,38
src/main/org/apache/tools/ant/types/Assertions.java,0,0,0,0,372,124,0,21,8,31,55.6
src/main/org/apache/tools/ant/taskdefs/LoadFile.java,0,0,0,238,32,230,0,0,1,2,50.3
src/main/org/apache/tools/ant/taskdefs/optional/junitlauncher/TestExecutionContext.java,0,0,0,0,0,0,0,0,0,46,4.6
src/tests/junit/org/apache/tools/ant/taskdefs/condition/EqualsTest.java,0,0,0,0,0,56,0,0,12,17,8.5
src/testcases/org/apache/tools/ant/taskdefs/optional/depend/DependTest.java,0,0,0,206,54,206,0,0,0,0,46.6
src/main/org/apache/tools/ant/util/regexp/JakartaRegexpMatcher.java,0,115,0,79,16,101,0,0,0,16,32.7
src/main/org/apache/tools/ant/taskdefs/rmic/WLRmic.java,0,0,112,39,19,103,33,2,0,27,33.5
proposal/mutant/src/java/frontend/org/apache/ant/cli/Commandline.java,0,0,0,449,449,0,0,0,0,0,89.8
proposal/mutant/src/main/org/apache/ant/core/execution/Task.java,0,0,73,73,0,0,0,0,0,0,14.6
src/testcases/org/apache/tools/ant/types/optional/depend/ClassFileSetTest.java,0,0,0,161,56,213,0,0,0,0,43
src/tests/junit/org/apache/tools/ant/taskdefs/condition/IsSignedTest.java,0,0,0,0,0,48,0,0,31,2,8.1
src/main/org/apache/tools/ant/taskdefs/optional/dotnet/CSharp.java,0,781,155,1412,994,125,399,0,0,0,386.6
src/main/org/apache/tools/ant/taskdefs/optional/junit/DOMUtil.java,0,254,0,23,34,76,2,0,1,46,43.6
proposal/myrmidon/src/java/org/apache/myrmidon/framework/DataType.java,0,0,19,19,0,0,0,0,0,0,3.8
src/main/org/apache/tools/ant/types/resources/GZipResource.java,0,0,0,0,0,75,2,0,2,11,9
src/antidote/org/apache/tools/ant/gui/customizer/StringArrayPropertyEditor.java,0,179,179,0,0,0,0,0,0,0,35.8
src/main/org/apache/tools/ant/taskdefs/condition/ResourcesMatch.java,0,0,0,0,0,93,2,2,0,9,10.6
src/main/org/apache/tools/ant/taskdefs/optional/sitraka/bytecode/attributes/Code.java,0,0,160,160,0,0,0,0,0,0,32
src/testcases/org/apache/tools/ant/taskdefs/PreSetDefTest.java,0,0,0,0,125,125,0,0,0,0,25
src/tests/junit/org/apache/tools/ant/util/Base64ConverterTest.java,0,0,0,0,0,0,0,44,87,92,22.3
src/main/org/apache/tools/ant/taskdefs/optional/ejb/EjbJar.java,575,262,118,431,97,68,0,2,2,98,165.3
src/main/org/apache/tools/ant/taskdefs/ExecuteWatchdog.java,145,125,0,77,53,81,0,0,0,15,49.6
proposal/mutant/src/java/antcore/org/apache/ant/antcore/antlib/DefinitionHandler.java,0,0,0,144,144,0,0,0,0,0,28.8
proposal/mutant/src/main/org/apache/ant/core/execution/Converter.java,0,0,67,67,0,0,0,0,0,0,13.4
proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/remote/Server.java,0,0,0,177,0,1,176,0,0,0,35.4
src/tests/junit/org/apache/tools/ant/util/ResourceUtilsTest.java,0,0,0,0,0,61,0,0,124,130,31.5
src/main/org/apache/tools/ant/property/LocalProperties.java,0,0,0,0,0,0,152,6,4,39,20.1
src/main/org/apache/tools/tar/TarConstants.java,0,11,0,58,12,67,2,148,47,4,34.9
src/main/org/apache/tools/ant/types/AntFilterReader.java,0,0,0,172,8,107,52,4,4,23,37
src/main/org/apache/tools/ant/Location.java,0,88,0,40,61,103,6,1,1,22,32.2
proposal/mutant/src/java/init/org/apache/ant/init/ClassLocator.java,0,0,0,145,145,0,0,0,0,0,29
src/main/org/apache/tools/ant/taskdefs/optional/jlink/ClassNameReader.java,161,153,0,60,26,78,3,0,0,32,51.3
src/antidote/org/apache/tools/ant/gui/modules/console/LogLevelEnum.java,0,163,163,0,0,0,0,0,0,0,32.6
