Class,release-1.1,release-1.2,release-1.3,release-1.4,release-1.5,release-1.6,release-1.7,release-1.8,release-1.9,release-1.10,release-1.12,release-1.13,release-1.14,release-1.15,release-1.16,release-1.17,release-1.18,release-2.0,release-2.1,release-2.2,release-2.3,release-2.4,average
src/plugin/parse-tika/src/test/org/apache/nutch/tika/TestFeedParser.java,0,0,130,6,0,0,0,0,161,4,0,6,0,123,0,0,0,0,0,0,0,0,19.54545455
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,0,0,0,0,0,0,0,0,0,150,0,0,0,2,0,2,0,152,0,0,164,10,21.81818182
src/plugin/indexer-rabbit/src/java/org/apache/nutch/indexwriter/rabbit/RabbitMessage.java,0,0,0,0,0,0,0,0,0,0,0,0,71,72,0,0,0,71,0,0,0,0,9.727272727
nutchgora/src/test/org/apache/nutch/util/CrawlTestUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,149,0,0,0,13.54545455
nutchgora/src/plugin/subcollection/src/java/org/apache/nutch/collection/CollectionManager.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,0,0,0,22
nutchgora/src/plugin/subcollection/src/java/org/apache/nutch/collection/Subcollection.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,222,0,0,0,20.18181818
src/java/org/apache/nutch/api/AdminResource.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,73,0,6.636363636
nutchgora/src/java/org/apache/nutch/util/NutchJobConf.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,2.818181818
src/java/org/apache/nutch/tools/SearchLoadTester.java,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
src/test/org/apache/nutch/searcher/TestOpenSearchServlet.java,0,20,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.318181818
src/plugin/feed/src/java/org/apache/nutch/parse/feed/FeedParser.java,0,0,0,8,0,0,0,22,0,36,0,4,14,4,2,0,0,72,0,4,0,7,7.863636364
src/plugin/lib-regex-filter/src/java/org/apache/nutch/urlfilter/api/package-info.java,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,23,0,0,23,0,3.136363636
nutchgora/src/test/org/apache/nutch/metadata/TestSpellCheckedMetadata.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,304,0,0,0,27.63636364
src/java/org/apache/nutch/webui/service/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
src/java/org/apache/nutch/crawl/TextProfileSignature.java,0,0,0,0,0,0,0,0,0,83,0,6,0,0,33,0,0,149,0,0,64,2,15.31818182
src/plugin/indexer-elastic/src/java/org/apache/nutch/indexwriter/elastic/ElasticIndexWriter.java,0,0,0,0,0,0,242,28,96,0,0,241,25,127,122,218,0,349,0,0,274,4,78.45454545
nutchgora/src/java/org/apache/nutch/util/GZIPUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,0,0,0,13.63636364
src/plugin/parse-tika/src/test/org/apache/nutch/parse/tika/TestDOMContentUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,340,3,0,0,339,0,0,0,0,31
nutchgora/src/java/org/apache/nutch/host/HostDbReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,0,0,0,8
src/plugin/parse-mspowerpoint/src/java/org/apache/nutch/parse/mspowerpoint/FilteredStringWriter.java,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.181818182
src/java/org/apache/nutch/webui/pages/AbstractBasePage.java,0,0,0,0,0,0,0,0,0,0,206,0,0,0,2,0,0,206,0,0,181,3,27.18181818
src/plugin/scoring-orphan/src/java/org/apache/nutch/scoring/orphan/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,2.090909091
src/plugin/protocol-file/src/test/org/apache/nutch/protocol/file/TestProtocolFile.java,0,0,48,0,0,0,0,0,30,7,0,0,0,0,1,0,0,70,0,11,34,2,9.227272727
src/plugin/lib-rabbitmq/src/java/org/apache/nutch/rabbitmq/RabbitMQClient.java,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,263,0,0,0,0,23.90909091
nutchgora/src/java/org/apache/nutch/storage/StorageUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,143,0,0,0,13
src/plugin/creativecommons/src/test/org/creativecommons/nutch/TestCCParseFilter.java,0,0,8,0,0,0,0,0,15,25,0,0,0,0,3,0,0,97,4,14,96,0,11.90909091
src/java/org/apache/nutch/net/URLFilterException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0.272727273
src/java/org/apache/nutch/indexer/IndexWriterParams.java,0,0,0,0,0,0,0,0,0,0,0,0,0,66,16,0,0,82,0,0,0,0,7.454545455
src/java/org/apache/nutch/tools/AbstractCommonCrawlFormat.java,0,0,0,0,0,0,0,0,0,343,660,4,2,2,3,0,0,392,0,0,0,0,63.90909091
src/java/org/apache/nutch/searcher/HitDetailer.java,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.363636364
src/java/org/apache/nutch/net/URLFilter.java,0,0,0,0,0,0,0,0,0,11,0,0,0,2,3,0,0,16,0,0,11,0,1.954545455
src/java/org/apache/nutch/util/domain/DomainSuffixesReader.java,0,0,0,6,0,0,0,0,0,91,0,3,0,0,3,0,0,95,0,0,91,3,13.27272727
src/java/org/apache/nutch/api/security/AuthorizationRoleEnum.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1.727272727
src/test/org/apache/nutch/net/TestURLFilters.java,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,7,0,13,1,0,1.272727273
src/java/org/apache/nutch/protocol/RobotRulesParser.java,0,0,0,0,0,0,196,2,70,85,196,183,0,5,3,4,42,442,0,195,139,17,71.77272727
nutchgora/src/java/org/apache/nutch/indexer/IndexerOutputFormat.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,5.181818182
src/plugin/urlfilter-suffix/src/java/org/apache/nutch/urlfilter/suffix/SuffixURLFilter.java,0,0,15,8,0,0,2,0,0,114,1,3,7,3,3,38,4,147,0,2,114,32,22.40909091
src/java/org/apache/nutch/util/TimingUtil.java,0,55,0,0,0,0,0,0,0,64,0,53,2,0,19,0,0,92,0,0,64,5,16.09090909
src/java/org/apache/nutch/util/MimeUtil.java,17,0,0,25,63,0,16,0,55,89,3,10,4,11,9,0,28,186,63,21,127,9,33.45454545
src/java/org/apache/nutch/scoring/webgraph/NodeDumper.java,0,11,0,23,171,0,64,0,0,140,0,4,0,326,4,1,0,466,0,0,0,0,55
src/java/org/apache/nutch/tools/CommonCrawlFormatJettinson.java,0,0,0,0,0,0,0,0,0,121,3,4,0,0,3,0,0,121,0,0,0,0,11.45454545
nutchgora/src/java/org/apache/nutch/util/domain/DomainSuffixes.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,7.363636364
nutchgora/src/java/org/apache/nutch/parse/Outlink.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,0,0,0,7.090909091
src/test/org/apache/nutch/webui/client/TestCrawlCycle.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,5.590909091
src/java/org/apache/nutch/api/model/request/DbFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,3.045454545
src/plugin/query-url/src/test/org/apache/nutch/searcher/url/TestURLQueryFilter.java,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
src/java/org/apache/nutch/api/resources/SeedResource.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,25,6.090909091
src/java/org/apache/nutch/searcher/QueryFilter.java,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.909090909
nutchgora/src/java/org/apache/nutch/storage/WebPage.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,353,0,0,0,32.09090909
nutchgora/src/plugin/parse-zip/src/java/org/apache/nutch/parse/zip/ZipTextExtractor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,0,0,0,11.27272727
nutchgora/src/plugin/protocol-httpclient/src/test/org/apache/nutch/protocol/httpclient/TestProtocolHttpClient.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,212,0,0,0,19.27272727
nutchgora/src/java/org/apache/nutch/parse/ParserNotFound.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,3.818181818
src/java/org/apache/nutch/searcher/OpenSearchServlet.java,0,14,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.22727273
src/java/org/apache/nutch/indexer/IndexerJob.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,141,0,12.81818182
src/java/org/apache/nutch/indexer/IndexMerger.java,14,12,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
src/plugin/parse-ext/src/test/org/apache/nutch/parse/ext/TestExtParser.java,0,0,0,0,0,0,0,0,24,43,0,0,0,0,3,0,0,68,0,9,0,0,6.681818182
src/java/org/apache/nutch/searcher/HitDetails.java,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.181818182
src/java/org/apache/nutch/crawl/AbstractFetchSchedule.java,6,2,0,6,51,0,15,0,0,195,0,4,9,6,3,0,0,269,0,2,156,26,34.09090909
src/java/org/apache/nutch/scoring/webgraph/LinkDatum.java,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,140,0,0,0,0,7.454545455
src/plugin/parse-tika/src/java/org/apache/nutch/parse/tika/DOMBuilder.java,740,0,0,0,0,0,2,0,0,844,4,0,0,0,0,0,0,850,0,2,816,54,150.5454545
nutchgora/src/test/org/apache/nutch/util/TestTableUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,6.090909091
src/plugin/parse-msword/src/java/org/apache/nutch/parse/msword/WordTextBuffer.java,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
src/java/org/apache/nutch/indexer/field/Fields.java,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.818181818
src/java/org/apache/nutch/fetcher/OldFetcher.java,574,8,0,26,7,0,10,0,0,256,589,0,0,0,0,0,0,0,0,0,0,0,66.81818182
nutchgora/src/java/org/apache/nutch/plugin/MissingDependencyException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,3.272727273
src/java/org/apache/nutch/tools/arc/ArcRecordReader.java,0,0,0,6,6,0,8,0,0,144,0,5,11,22,4,0,0,176,0,8,141,28,25.40909091
src/java/org/apache/nutch/api/ConfManager.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,19,0,2.545454545
src/java/org/apache/nutch/analysis/NutchDocumentAnalyzer.java,21,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
nutchgora/src/java/org/apache/nutch/metadata/Feed.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,3.454545455
src/java/org/apache/nutch/util/domain/DomainSuffixes.java,0,0,0,6,2,0,0,0,0,47,0,5,0,0,3,0,0,51,0,0,45,3,7.363636364
src/plugin/parse-tika/src/test/org/apache/nutch/parse/tika/TestPdfParser.java,0,0,0,0,0,0,0,0,0,0,0,0,0,73,6,34,0,79,4,17,78,0,13.22727273
nutchgora/src/java/org/apache/nutch/indexer/IndexingFilters.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,11.45454545
nutchgora/src/java/org/apache/nutch/parse/ParserFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,429,0,0,0,39
src/plugin/protocol-http/src/java/org/apache/nutch/protocol/http/Http.java,0,0,0,6,0,0,0,8,0,18,0,4,0,4,7,0,0,45,0,0,12,4,4.909090909
src/java/org/apache/nutch/indexer/IndexingException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0.272727273
src/plugin/urlnormalizer-protocol/src/java/org/apache/nutch/net/urlnormalizer/protocol/ProtocolURLNormalizer.java,0,0,0,0,0,0,0,0,0,0,190,4,2,3,2,24,0,183,0,0,0,0,18.54545455
src/java/org/apache/nutch/exchange/Exchange.java,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,46,0,0,0,0,4.181818182
src/java/org/apache/nutch/host/HostDbUpdateJob.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,7,10,7.181818182
src/java/org/apache/nutch/parse/HtmlParseFilter.java,0,0,0,0,0,0,0,0,0,15,0,0,0,3,3,0,0,41,0,0,0,0,2.818181818
nutchgora/src/plugin/parse-tika/src/java/org/apache/nutch/parse/tika/HTMLMetaProcessor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,213,0,0,0,19.36363636
src/plugin/protocol-interactiveselenium/src/java/org/apache/nutch/protocol/interactiveselenium/handlers/DefaultHandler.java,0,0,0,0,0,0,0,0,0,0,30,0,2,15,3,0,0,32,0,0,0,0,3.727272727
nutchgora/src/java/org/apache/nutch/crawl/DefaultFetchSchedule.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,3.818181818
src/test/org/apache/nutch/storage/TestGoraStorage.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,36,67,3,14.31818182
src/plugin/parse-mspowerpoint/src/java/org/apache/nutch/parse/mspowerpoint/ContentReaderListener.java,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.59090909
src/test/org/apache/nutch/crawl/TestGenerator.java,31,0,0,0,12,0,0,0,42,77,4,0,0,64,6,0,0,343,0,35,90,154,39
src/plugin/scoring-similarity/src/java/org/apache/nutch/scoring/similarity/cosine/package-info.java,0,0,0,0,0,0,0,0,0,0,7,0,0,2,22,0,0,21,0,0,0,0,2.363636364
src/java/org/apache/nutch/api/model/response/ErrorResponse.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,2.136363636
src/plugin/index-html/src/java/org/apache/nutch/indexer/html/HtmlIndexingFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,4.636363636
nutchgora/src/plugin/tld/src/java/org/apache/nutch/scoring/tld/TLDScoringFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,9.727272727
src/plugin/parse-msexcel/src/java/org/apache/nutch/parse/msexcel/MSExcelParser.java,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.318181818
src/plugin/parse-msword/src/java/org/apache/nutch/parse/msword/WordTextPiece.java,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.454545455
src/plugin/urlnormalizer-regex/src/java/org/apache/nutch/net/urlnormalizer/regex/RegexURLNormalizer.java,0,0,45,41,0,152,0,0,0,68,0,3,0,0,3,0,0,79,0,9,68,14,21.90909091
src/java/org/apache/nutch/scoring/webgraph/NodeReader.java,2,0,19,0,0,0,19,0,0,42,0,2,3,8,0,0,0,133,0,0,0,0,10.36363636
src/java/org/apache/nutch/indexer/IndexWriters.java,0,0,0,0,0,0,148,0,0,201,0,6,0,311,65,0,33,354,0,0,144,4,57.54545455
nutchgora/src/plugin/protocol-http/src/java/org/apache/nutch/protocol/http/HttpResponse.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,365,0,0,0,33.18181818
src/plugin/indexer-elastic2/src/java/org/apache/nutch/indexwriter/elastic2/ElasticConstants.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.272727273
nutchgora/src/java/org/apache/nutch/protocol/EmptyRobotRules.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,3.727272727
src/java/org/apache/nutch/indexer/FsDirectory.java,2,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.68181818
nutchgora/src/plugin/feed/src/test/org/apache/nutch/parse/feed/TestFeedParser.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,135,0,0,0,12.27272727
nutchgora/src/plugin/protocol-httpclient/src/java/org/apache/nutch/protocol/httpclient/DummyX509TrustManager.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,0,0,0,7.909090909
src/plugin/parsefilter-debug/src/java/org/apache/nutch/parsefilter/debug/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,2.090909091
src/plugin/any23/src/java/org/apache/nutch/any23/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,4,0,24,0,0,0,0,2.363636364
src/java/org/apache/nutch/searcher/LuceneQueryOptimizer.java,65,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.22727273
src/plugin/parse-text/src/java/org/apache/nutch/parse/text/TextParser.java,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.045454545
nutchgora/src/java/org/apache/nutch/parse/ParseUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,277,0,0,0,25.18181818
src/java/org/apache/nutch/api/resources/DbResource.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,7,3.090909091
src/test/org/apache/nutch/util/TestMimeUtil.java,0,0,0,0,0,0,0,0,130,17,0,0,0,0,17,0,0,138,0,0,127,0,19.5
src/java/org/apache/nutch/webui/service/impl/NutchInstanceServiceImpl.java,0,0,0,0,0,0,0,0,0,0,76,0,0,0,2,0,0,76,0,0,76,0,10.45454545
src/java/org/apache/nutch/net/URLNormalizerChecker.java,0,0,0,0,0,0,0,0,0,20,0,0,112,7,19,1,0,131,0,0,20,5,14.31818182
src/java/org/apache/nutch/indexer/solr/SolrIndexer.java,10,21,17,44,32,30,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5
src/java/org/apache/nutch/webui/client/NutchClient.java,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2,0,0,49,0,0,49,0,6.772727273
nutchgora/src/plugin/parse-tika/src/java/org/apache/nutch/parse/tika/DOMBuilder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,740,0,0,0,67.27272727
src/plugin/ontology/src/java/org/apache/nutch/ontology/jena/Parser.java,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
src/java/org/apache/nutch/indexer/elastic/ElasticConstants.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,2.363636364
nutchgora/src/java/org/apache/nutch/indexer/solr/SolrDeleteDuplicates.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,396,0,0,0,36
nutchgora/src/test/org/apache/nutch/util/TestEncodingDetector.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,0,0,0,9.363636364
src/plugin/protocol-interactiveselenium/src/java/org/apache/nutch/protocol/interactiveselenium/handlers/DefaultClickAllAjaxLinksHandler.java,0,0,0,0,0,0,0,0,0,0,88,3,2,0,2,0,0,89,0,0,0,0,8.363636364
nutchgora/src/java/org/apache/nutch/protocol/ProtocolFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,137,0,0,0,12.45454545
nutchgora/src/java/org/apache/nutch/crawl/TextProfileSignature.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,163,0,0,0,14.81818182
src/java/org/apache/nutch/protocol/ProtocolException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0.272727273
src/plugin/protocol-ftp/src/java/org/apache/nutch/protocol/ftp/Client.java,0,0,0,0,0,0,24,46,0,1015,0,0,2,1,4,0,0,988,0,24,986,6,140.7272727
src/plugin/urlfilter-domain/src/java/org/apache/nutch/urlfilter/domain/package-info.java,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,2,25,0,0,25,2,3.590909091
src/test/org/apache/nutch/api/AbstractNutchAPITestBase.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,11.77272727
src/java/org/apache/nutch/crawl/UrlWithScore.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,15,0,9.590909091
src/java/org/apache/nutch/analysis/CommonGrams.java,121,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.18181818
src/java/org/apache/nutch/service/impl/JobManagerImpl.java,0,0,0,0,0,0,0,0,0,95,0,0,0,0,2,0,0,95,0,0,0,0,8.727272727
src/test/org/apache/nutch/searcher/QueryParamsTest.java,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.818181818
nutchgora/src/java/org/apache/nutch/util/domain/DomainSuffix.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,0,0,0,7.181818182
src/java/org/apache/nutch/service/impl/NutchServerPoolExecutor.java,0,0,0,0,0,0,0,0,0,131,0,0,0,2,5,0,0,130,0,0,0,0,12.18181818
nutchgora/src/plugin/protocol-httpclient/src/java/org/apache/nutch/protocol/httpclient/HttpAuthentication.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,4.181818182
src/plugin/indexer-csv/src/java/org/apache/nutch/indexwriter/csv/CSVConstants.java,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,41,0,0,0,0,3.727272727
src/plugin/field-boost/src/java/org/apache/nutch/indexer/field/boost/BoostFieldFilter.java,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.818181818
src/java/org/apache/nutch/tools/arc/package-info.java,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,23,0,0,23,0,3.136363636
src/plugin/query-url/src/java/org/apache/nutch/searcher/url/URLQueryFilter.java,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.681818182
src/test/org/apache/nutch/indexer/TestIndexingFilters.java,0,0,0,0,0,0,58,0,14,44,0,0,0,0,0,0,0,86,0,66,37,0,13.86363636
nutchgora/src/java/org/apache/nutch/api/ConfResource.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,0,0,0,8.909090909
src/java/org/apache/nutch/tools/proxy/DelayHandler.java,0,0,55,0,0,0,0,0,55,0,0,0,0,0,0,0,0,71,0,0,11,0,8.727272727
src/java/org/apache/nutch/net/URLNormalizer.java,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,15,0,0,12,0,1.909090909
src/java/org/apache/nutch/indexer/IndexCleaningFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1.909090909
src/java/org/apache/nutch/webui/client/impl/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
src/java/org/apache/nutch/crawl/FetchScheduleFactory.java,0,0,0,6,0,0,2,2,0,13,0,6,0,0,5,0,0,20,0,0,13,6,3.318181818
nutchgora/src/java/org/apache/nutch/tools/proxy/NotFoundHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,5
src/plugin/scoring-similarity/src/java/org/apache/nutch/scoring/similarity/cosine/CosineSimilarity.java,0,0,0,0,0,0,0,0,0,0,84,7,0,1,2,0,0,84,0,0,0,0,8.090909091
nutchgora/src/java/org/apache/nutch/parse/ParseStatusCodes.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,5.909090909
src/java/org/apache/nutch/crawl/DefaultFetchSchedule.java,0,3,0,0,0,0,0,0,0,12,0,4,0,0,3,0,0,32,0,1,11,0,3
src/java/org/apache/nutch/fetcher/FetcherOutput.java,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.681818182
src/java/org/apache/nutch/plugin/Plugin.java,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,10,0,0,7,0,1.227272727
src/java/org/apache/nutch/metadata/DublinCore.java,0,0,0,0,0,0,0,0,0,131,0,0,0,0,2,0,0,133,0,0,131,0,18.04545455
src/java/org/apache/nutch/plugin/CircularDependencyException.java,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.136363636
nutchgora/src/java/org/apache/nutch/crawl/FetchScheduleFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,4.545454545
nutchgora/src/java/org/apache/nutch/parse/ParsePluginsReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,279,0,0,0,25.36363636
src/plugin/indexer-dummy/src/java/org/apache/nutch/indexwriter/dummy/DummyIndexWriter.java,0,0,0,0,0,0,0,100,4,15,0,5,2,52,90,2,0,144,0,0,0,0,18.81818182
src/java/org/apache/nutch/parse/HTMLMetaTags.java,0,0,0,0,0,0,15,0,0,24,0,0,0,0,3,21,0,59,0,0,36,0,7.181818182
src/java/org/apache/nutch/util/TrieStringMatcher.java,0,0,0,0,0,0,0,0,0,130,0,4,8,0,21,0,0,155,0,0,130,8,20.72727273
src/java/org/apache/nutch/webui/service/impl/CrawlServiceImpl.java,0,0,0,0,0,0,0,0,0,0,132,6,0,0,2,0,0,134,0,0,129,6,18.59090909
src/plugin/protocol-httpclient/src/java/org/apache/nutch/protocol/httpclient/DummyX509TrustManager.java,0,0,0,8,0,0,0,0,0,125,0,3,0,0,14,0,0,128,0,3,122,0,18.31818182
src/java/org/apache/nutch/searcher/NutchBean.java,191,13,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.09090909
src/test/org/apache/nutch/parse/TestParseText.java,0,0,0,0,0,0,0,0,10,2,0,0,0,0,3,0,0,33,0,0,0,0,2.181818182
src/java/org/apache/nutch/api/impl/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1
src/plugin/indexer-solr/src/java/org/apache/nutch/indexwriter/solr/SolrMappingReader.java,0,0,0,0,0,0,143,0,0,54,0,4,0,149,0,0,0,0,0,0,147,4,22.77272727
src/plugin/protocol-ftp/src/java/org/apache/nutch/protocol/ftp/FtpError.java,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,13,0,0,9,0,1.590909091
nutchgora/src/plugin/subcollection/src/java/org/apache/nutch/indexer/subcollection/SubcollectionIndexingFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,0,0,0,7.181818182
nutchgora/src/java/org/apache/nutch/plugin/PluginClassLoader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,4
src/plugin/urlnormalizer-basic/src/java/org/apache/nutch/net/urlnormalizer/basic/BasicURLNormalizer.java,0,0,13,6,5,18,0,6,8,277,124,21,2,114,5,83,20,582,0,2,308,187,80.95454545
