Class,REL_1_5_1,REL_2_5_1,REL_3_0,REL_3_1_FINAL,REL_3_2_FINAL,REL_3_5-FINAL,REL_3_6,REL_3_7,REL_3_8_FINAL,REL_3_9,REL_3_10_FINAL,REL_3_11_FINAL,REL_3_12_FINAL,REL_3_13_FINAL,REL_3_14_FINAL,REL_3_15_FINAL,REL_3_16_FINAL,REL_3_17_FINAL,REL_4_0_0_FINAL,REL_4_1_0,REL_5_0_0,REL_5_1_0,REL_5_2_0,REL_5_2_2,average
src/testcases/org/apache/poi/hssf/usermodel/TestBugs.java,0,461,503,1276,694,572,21,410,391,100,581,327,45,1444,57,182,149,1348,223,50,3675,2607,0,0,629.8333333
trunk/poi/src/main/java/org/apache/poi/hssf/util/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,1.75
src/ooxml/java/org/apache/poi/xslf/model/geom/PresetGeometries.java,0,0,0,0,0,0,0,0,67,0,0,0,6,71,0,0,0,0,0,0,0,0,0,0,6
src/java/org/apache/poi/sl/draw/ImageRenderer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,205,111,22,258,0,0,9,46,165,0,0,34
src/scratchpad/src/org/apache/poi/hwpf/usermodel/OfficeDrawingsImpl.java,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,2,5,0,41,305,0,0,27.83333333
src/ooxml/testcases/org/apache/poi/dev/TestOOXMLPrettyPrint.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,48,0,0,0,0,0,4
poi-scratchpad/src/main/java/org/apache/poi/hslf/record/DocumentEncryptionAtom.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,5.916666667
src/java/org/apache/poi/hssf/record/formula/functions/Absref.java,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.083333333
trunk/poi/src/test/java/org/apache/poi/ss/formula/TestFormulaShifter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,453,0,37.75
src/integrationtest/org/apache/poi/stress/FileHandlerFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,120,0,0,10
trunk/poi-ooxml/src/main/java/org/apache/poi/xssf/usermodel/helpers/XSSFRowShifter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,5.75
src/ooxml/testcases/org/apache/poi/xssf/usermodel/TestXSSFSheetShiftRowsAndColumns.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,202,0,0,16.83333333
src/java/org/apache/poi/hpsf/extractor/HPSFPropertiesExtractor.java,0,0,0,0,151,50,0,15,11,0,230,0,31,5,0,52,25,0,16,0,47,161,0,0,33.08333333
trunk/poi-scratchpad/src/main/java/org/apache/poi/hdgf/chunks/ChunkHeaderV11.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,5.666666667
poi-ooxml/src/main/java/org/apache/poi/xddf/usermodel/XDDFSolidFillProperties.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,4.416666667
trunk/poi-ooxml/src/test/java/org/apache/poi/xssf/usermodel/TestXSSFHeaderFooterProperties.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,0,9.083333333
poi/src/test/java/org/apache/poi/hssf/usermodel/TestBug42464.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,3.833333333
trunk/poi-ooxml/src/main/java/org/apache/poi/xddf/usermodel/chart/DisplayBlanks.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,3.75
trunk/poi-ooxml/src/main/java/org/apache/poi/xslf/usermodel/XSLFTheme.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,167,0,13.91666667
trunk/poi-scratchpad/src/main/java/org/apache/poi/hemf/usermodel/HemfPicture.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,332,0,27.66666667
src/examples/src/org/apache/poi/examples/xssf/usermodel/ScatterChart.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,121,0,0,10.08333333
poi-examples/src/main/java/org/apache/poi/examples/ss/ExcelComparator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,32,141,35.95833333
poi-scratchpad/src/main/java/org/apache/poi/hslf/record/InteractiveInfoAtom.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,5,0,14.375
src/java/org/apache/poi/hssf/record/formula/functions/Trend.java,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.083333333
src/scratchpad/src/org/apache/poi/hslf/model/textproperties/HSLFTabStopPropCollection.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2,54,164,0,0,15.58333333
poi/src/main/java/org/apache/poi/util/Units.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,8.291666667
src/java/org/apache/poi/hssf/record/formula/functions/Round.java,0,0,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.916666667
src/ooxml/testcases/org/apache/poi/xslf/TestNecessaryOOXMLClasses.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,30,43,0,0,4.5
trunk/poi-ooxml/src/main/java/org/apache/poi/xslf/usermodel/XSLFPlaceholderDetails.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,0,21
src/java/org/apache/poi/hssf/model/DrawingManager.java,0,152,11,0,0,0,4,0,0,0,2,0,6,0,0,4,0,155,0,0,0,0,0,0,13.91666667
trunk/poi/src/main/java/org/apache/poi/poifs/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,2.083333333
poi-scratchpad/src/main/java/org/apache/poi/hwmf/draw/HwmfGraphics.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,0,2,37.45833333
src/ooxml/java/org/apache/poi/poifs/crypt/dsig/RevokedCertificateSecurityException.java,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,76,0,0,0,38,0,0,0,6.333333333
src/ooxml/java/org/apache/poi/xddf/usermodel/XDDFSolidFillProperties.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,106,0,0,8.833333333
src/scratchpad/src/org/apache/poi/hssf/record/formula/functions/Trimmean.java,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.416666667
poi/src/main/java/org/apache/poi/hssf/record/cf/IconMultiStateFormatting.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,6.166666667
poi-ooxml/src/main/java/org/apache/poi/xwpf/usermodel/XWPFComments.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,6,2,11.91666667
trunk/poi-scratchpad/src/test/java/org/apache/poi/hslf/dev/TestPPDrawingTextListing.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,3.166666667
trunk/poi-scratchpad/src/test/java/org/apache/poi/hslf/record/TestHeadersFootersContainer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,168,0,14
trunk/poi/src/main/java/org/apache/poi/ss/formula/atp/MRound.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,5.583333333
src/testcases/org/apache/poi/TestJDK12.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,4.75
trunk/poi/src/test/java/org/apache/poi/hssf/record/TestStyleRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,3.416666667
src/java/org/apache/poi/ss/formula/functions/Mirr.java,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,218,0,0,0,7,110,0,0,18.5
trunk/poi-scratchpad/src/main/java/org/apache/poi/hwpf/usermodel/DateAndTime.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,8.333333333
poi/src/main/java/org/apache/poi/ss/usermodel/IconMultiStateFormatting.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,5.208333333
src/scratchpad/src/org/apache/poi/hdf/extractor/util/SepxNode.java,0,70,11,0,0,11,0,0,2,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,5.75
src/scratchpad/examples/src/org/apache/poi/hslf/examples/DataExtraction.java,0,0,0,149,0,297,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75
src/scratchpad/src/org/apache/poi/hemf/record/emfplus/HemfPlusObject.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,296,0,0,24.66666667
poi/src/main/java/org/apache/poi/hssf/record/chart/ChartEndObjectRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,4.291666667
poi-examples/src/main/java/org/apache/poi/examples/xssf/usermodel/ShiftRows.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,2.5
src/scratchpad/src/org/apache/poi/hwpf/model/types/FibBaseAbstractType.java,0,0,0,0,0,0,0,0,837,0,0,0,0,0,0,0,1674,0,0,0,0,837,0,0,139.5
trunk/poi-ooxml/src/main/java/org/apache/poi/xddf/usermodel/text/XDDFBulletStyle.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,2
src/java/org/apache/poi/common/usermodel/Fill.java,0,0,0,0,0,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,2
trunk/poi-ooxml/src/main/java/org/apache/poi/xddf/usermodel/XDDFPictureFillProperties.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,146,0,12.16666667
poi/src/main/java/org/apache/poi/ss/usermodel/ConditionalFormatting.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,4.5
src/scratchpad/src/org/apache/poi/hslf/usermodel/HSLFBackground.java,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,38,0,0,3.166666667
src/ooxml/testcases/org/apache/poi/poifs/crypt/TestDecryptor.java,0,0,0,0,0,0,0,0,0,0,118,48,24,0,11,0,363,0,203,2,181,0,0,0,39.58333333
trunk/poi/src/main/java/org/apache/poi/poifs/crypt/ChainingMode.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,3.75
src/java/org/apache/poi/hssf/record/Margin.java,0,37,11,0,23,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,39,0,0,5.166666667
src/java/org/apache/poi/ss/extractor/EmbeddedExtractor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,4,46,403,0,0,35.75
src/testcases/org/apache/poi/hssf/eventusermodel/TestMissingRecordAwareHSSFListener.java,0,0,0,361,86,0,39,0,0,18,0,417,0,0,0,0,26,0,2,0,969,226,0,0,89.33333333
src/testcases/org/apache/poi/hssf/record/formula/functions/TestTFunc.java,0,0,0,118,8,45,19,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.41666667
src/java/org/apache/poi/ss/formula/functions/XYNumericFunction.java,0,0,0,0,0,0,0,0,177,0,0,10,0,0,0,0,0,0,0,0,0,181,0,0,15.33333333
src/scratchpad/src/org/apache/poi/hslf/usermodel/HSLFNotes.java,0,0,0,0,0,0,0,0,0,0,0,0,0,82,7,0,0,0,29,0,0,102,0,0,9.166666667
poi/src/main/java/org/apache/poi/hssf/record/CFRuleRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,5.958333333
poi/src/main/java/org/apache/poi/ss/formula/functions/DGet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,3.083333333
trunk/poi-ooxml/src/main/java/org/apache/poi/xslf/extractor/XSLFExtractor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,3.75
trunk/poi-excelant/src/main/java/org/apache/poi/ss/excelant/ExcelAntUserDefinedFunction.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,0,4.833333333
trunk/poi-ooxml/src/main/java/org/apache/poi/openxml4j/opc/internal/marshallers/PackagePropertiesMarshaller.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,289,0,24.08333333
poi-scratchpad/src/main/java/org/apache/poi/hwpf/sprm/SprmBuffer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,7,0,9.541666667
poi/src/main/java/org/apache/poi/ss/formula/functions/BooleanFunction.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,6,7.5
trunk/poi/src/main/java/org/apache/poi/util/LittleEndianOutput.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,2.333333333
trunk/poi/src/main/java/org/apache/poi/util/GenericRecordJsonWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,593,0,49.41666667
src/testcases/org/apache/poi/ss/util/NumberToTextConversionExamples.java,0,0,0,0,0,277,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,278,0,0,23.41666667
poi/src/test/java/org/apache/poi/ss/usermodel/BaseTestSheetAutosizeColumn.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,15.75
trunk/poi-ooxml/src/test/java/org/apache/poi/xslf/usermodel/TestXSLFAutoShape.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,313,0,26.08333333
src/java/org/apache/poi/ss/formula/ptg/Ptg.java,0,0,0,0,0,0,0,0,321,0,1,0,0,0,0,23,8,4,4,1,49,327,0,0,30.75
trunk/poi-scratchpad/src/main/java/org/apache/poi/hwpf/model/types/StdfBaseAbstractType.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,682,0,56.83333333
src/java/org/apache/poi/ss/formula/functions/Areas.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,52,0,0,4.333333333
poi/src/main/java/org/apache/poi/common/usermodel/fonts/FontPitch.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,3.416666667
poi-scratchpad/src/main/java/org/apache/poi/hwpf/usermodel/ObjectPoolImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,2.458333333
src/java/org/apache/poi/hssf/record/ExternalNameRecord.java,0,0,0,237,54,125,0,171,50,0,20,0,0,0,0,20,6,4,0,0,150,257,0,0,45.58333333
src/testcases/org/apache/poi/hssf/record/formula/function/AllFormulaFunctionTests.java,0,0,0,37,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.083333333
trunk/poi-scratchpad/src/main/java/org/apache/poi/hemf/record/emf/HemfWindowing.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,340,0,28.33333333
src/testcases/org/apache/poi/hssf/record/TestRecalcIdRecord.java,0,0,0,0,0,0,72,0,0,0,0,5,0,0,0,0,0,6,0,0,41,68,0,0,8
src/testcases/org/apache/poi/ss/usermodel/BaseTestCellComment.java,0,0,0,0,0,0,246,42,0,0,0,106,0,0,74,77,12,0,4,0,112,421,0,0,45.58333333
poi/src/main/java/org/apache/poi/ss/formula/functions/Rate.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,5.166666667
trunk/poi-integration/src/test/java/org/apache/poi/stress/HSLFFileHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,94,0,7.833333333
poi-scratchpad/src/main/java/org/apache/poi/hwpf/extractor/WordExtractor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,5,0,12.33333333
src/scratchpad/src/org/apache/poi/hssf/record/formula/functions/Volatile.java,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.416666667
src/java/org/apache/poi/hpsf/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,5.166666667
src/java/org/apache/poi/ss/util/Region.java,0,0,0,0,0,257,0,0,0,0,0,8,0,0,9,272,0,0,0,0,0,0,0,0,22.75
trunk/poi/src/main/java/org/apache/poi/ss/formula/WorkbookDependentFormula.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,2.333333333
trunk/poi-ooxml/src/main/java/org/apache/poi/xddf/usermodel/text/XDDFBulletSizeFollowText.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,3.416666667
poi-scratchpad/src/test/java/org/apache/poi/hmef/TestHMEFMessage.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,10.20833333
src/scratchpad/src/org/apache/poi/hwpf/usermodel/DocumentPosition.java,0,0,33,0,0,7,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,2.916666667
poi/src/main/java/org/apache/poi/ss/usermodel/FillPatternType.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,4.291666667
src/java/org/apache/poi/util/BoundedInputStream.java,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,3,2,2,0,4,231,0,0,19.66666667
poi-ooxml/src/main/java/org/apache/poi/xslf/usermodel/XSLFPictureShape.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,140,0,22.125
src/java/org/apache/poi/hssf/record/formula/functions/Rows.java,0,0,0,59,0,59,23,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
src/ooxml/testcases/org/apache/poi/xssf/extractor/TestXSSFEventBasedExcelExtractorUsingFactory.java,0,0,0,0,0,0,0,0,0,0,29,6,0,0,0,0,3,0,2,0,12,36,0,0,3.666666667
src/scratchpad/src/org/apache/poi/hssf/record/formula/functions/Transpose.java,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.416666667
src/java/org/apache/poi/hssf/usermodel/HSSFCell.java,0,195,459,207,743,620,52,152,64,103,29,33,8,17,55,370,9,2,75,296,91,1255,0,0,201.4583333
poi-scratchpad/src/main/java/org/apache/poi/hwpf/usermodel/PictureRunMapper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,5.666666667
src/ooxml/testcases/org/apache/poi/xwpf/AllXWPFTests.java,0,0,0,0,0,44,10,8,1,0,44,1,0,40,0,0,40,0,4,0,58,0,0,0,10.41666667
poi/src/test/java/org/apache/poi/util/TestLittleEndianInputStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,3
poi-ooxml/src/main/java/org/apache/poi/openxml4j/opc/internal/MemoryPackagePart.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,28,0,6.916666667
src/java/org/apache/poi/hssf/record/CalcCountRecord.java,0,74,35,5,19,19,0,0,0,0,2,0,0,0,7,0,0,0,0,0,67,104,0,0,13.83333333
poi-ooxml/src/test/java/org/apache/poi/xssf/usermodel/TestXSSFTextParagraph.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,8.125
poi-ooxml/src/main/java/org/apache/poi/xssf/usermodel/XSSFPivotCacheDefinition.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,18,0,8.5
trunk/poi-scratchpad/src/main/java/org/apache/poi/hwmf/record/HwmfPlaceableHeader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,0,8
trunk/poi-ooxml/src/main/java/org/apache/poi/openxml4j/opc/internal/MemoryPackagePartOutputStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,94,0,7.833333333
src/scratchpad/testcases/org/apache/poi/hmef/attribute/TestMAPIAttributes.java,0,0,0,0,0,0,0,0,177,0,0,19,0,8,0,0,3,0,0,5,304,182,0,0,29.08333333
poi/src/main/java/org/apache/poi/hssf/model/RecordOrderer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,19.08333333
poi/src/test/java/org/apache/poi/ss/formula/atp/TestXLookupFunction.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,11.29166667
trunk/poi-ooxml/src/main/java/org/apache/poi/openxml4j/opc/PackageRelationshipTypes.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,10.66666667
src/java/org/apache/poi/hssf/record/chart/LineFormatRecord.java,0,0,0,0,0,307,0,0,0,0,0,0,0,0,5,4,0,0,0,0,160,300,0,0,32.33333333
trunk/poi/src/main/java/org/apache/poi/ss/formula/functions/Sumx2py2.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,3.583333333
poi-scratchpad/src/main/java/org/apache/poi/hslf/record/OutlineTextRefAtom.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,4.791666667
src/contrib/src/org/apache/poi/hssf/contrib/view/SVFractionalFormat.java,0,217,15,0,0,4,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
src/java/org/apache/poi/sl/draw/binding/CTColorMRU.java,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,212,0,40,0,106,0,0,0,19.33333333
src/java/org/apache/poi/hssf/usermodel/HSSFCombobox.java,0,0,0,0,0,0,0,0,0,100,2,0,0,0,3,0,202,0,0,0,25,114,0,0,18.58333333
trunk/poi-ooxml/src/main/java/org/apache/poi/xslf/usermodel/SlideLayout.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,0,8.083333333
poi-scratchpad/src/main/java/org/apache/poi/hslf/model/textproperties/CharFlagsTextProp.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,2.708333333
osgi/src/test/java/org/apache/poi/osgi/OSGiSlideShowIT.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,13,0,0,4.625
trunk/poi-ooxml/src/test/java/org/apache/poi/xslf/usermodel/TestXSLFTextRun.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,146,0,12.16666667
src/java/org/apache/poi/hssf/record/formula/functions/Rept.java,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.083333333
src/testcases/org/apache/poi/hssf/record/formula/functions/TestMathX.java,0,0,0,909,70,48,0,14,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.91666667
trunk/poi/src/main/java/org/apache/poi/hssf/util/RKUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,5.666666667
poi/src/main/java/org/apache/poi/sl/draw/DrawSimpleShape.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,28,0,19.375
src/java/org/apache/poi/hssf/record/SupBookRecord.java,0,149,36,198,51,116,0,0,71,0,0,16,0,0,0,9,0,0,0,12,135,269,0,0,44.25
src/java/org/apache/poi/ss/formula/functions/Irr.java,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,19,0,0,33,130,0,0,12.66666667
trunk/poi/src/main/java/org/apache/poi/ss/util/SheetBuilder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,153,0,12.75
src/ooxml/java/org/apache/poi/xddf/usermodel/chart/XDDFChartData.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,4,170,344,0,0,33.83333333
trunk/poi-scratchpad/src/test/java/org/apache/poi/hwpf/usermodel/TestHeaderStories.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,203,0,16.91666667
poi/src/test/java/org/apache/poi/ss/formula/ptg/TestAreaErrPtg.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,1.708333333
poi-scratchpad/src/main/java/org/apache/poi/hsmf/dev/TypesLister.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,3.083333333
poi/src/test/java/org/apache/poi/ddf/TestUnknownEscherRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,6.875
src/ooxml/java/org/apache/poi/xddf/usermodel/XDDFPictureFillProperties.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,146,0,0,12.16666667
poi-scratchpad/src/main/java/org/apache/poi/hwpf/model/BookmarkFirstDescriptor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,3.208333333
poi-ooxml/src/main/java/org/apache/poi/xddf/usermodel/chart/XDDFDataPoint.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2,0,6.916666667
src/scratchpad/src/org/apache/poi/hwpf/model/SavedByEntry.java,0,0,86,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,86,0,0,7.916666667
src/ooxml/java/org/apache/poi/xslf/util/SVGFormat.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,5.416666667
src/scratchpad/src/org/apache/poi/hslf/usermodel/HSLFFontInfoPredefined.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,30,0,67,0,0,8.083333333
src/scratchpad/src/org/apache/poi/hssf/record/formula/functions/Day.java,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.416666667
poi/src/main/java/org/apache/poi/hssf/eventusermodel/dummyrecord/LastCellOfRowDummyRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,3.333333333
trunk/poi-scratchpad/src/test/java/org/apache/poi/hslf/model/TestTable.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,149,0,12.41666667
trunk/poi-ooxml/src/main/java/org/apache/poi/xddf/usermodel/chart/XDDFLine3DChartData.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,310,0,25.83333333
