Class,3.0.1,3.0.2,3.1.2,3.1.3,4,4.0.1,4.0.2,4.1,4.1.1,average
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/ashwood/graph/FilterArcIterator.java,0,0,143,0,143,0,0,0,0,31.77777778
cayenne-client/src/test/java/org/apache/cayenne/remote/MockClientConnection.java,0,0,0,0,70,0,0,8,2,8.888888889
cayenne-dbsync/src/test/java/org/apache/cayenne/dbsync/merge/DataMapMergerTest.java,0,0,0,0,474,0,0,0,2,52.88888889
cayenne-di/src/test/java/org/apache/cayenne/di/mock/MockImplementation2_Constructor.java,0,0,0,0,38,0,0,0,2,4.444444444
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/event/EntityListenerEvent.java,0,0,54,0,0,0,0,0,2,6.222222222
itests/jpa-chapter4/src/main/java/org/apache/cayenne/jpa/itest/ch4/entity/SimpleEntity.java,0,0,47,0,0,0,0,0,0,5.222222222
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/RemoveCallbackMethodForListenerAction.java,0,0,66,0,66,0,0,0,0,14.66666667
cayenne-server/src/test/java/org/apache/cayenne/testdo/inheritance_vertical/IvSub1.java,0,0,0,0,25,0,0,0,2,3
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/jdbc/SQLTemplateResourceManager.java,0,0,0,0,106,0,0,0,0,11.77777778
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/project/validator/ObjAttributeValidator.java,0,0,140,0,0,0,0,0,0,15.55555556
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/query/EJBQLQuery.java,0,0,22,0,292,0,0,0,0,34.88888889
cayenne-server/src/main/java/org/apache/cayenne/ejbql/parser/Node.java,0,0,0,0,61,0,0,0,2,7
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/util/Base64Codec.java,0,0,0,0,439,0,0,0,0,48.77777778
cayenne-server/src/main/java/org/apache/cayenne/dba/oracle/OraclePkGenerator.java,0,0,0,0,245,0,0,390,2,70.77777778
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/undo/AddPrefetchUndoableEditForSqlTemplate.java,0,0,0,0,0,0,0,54,2,6.222222222
cayenne-server/src/main/java/org/apache/cayenne/map/MapLoader.java,0,0,0,0,1261,0,0,1261,0,280.2222222
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/reflect/generic/DataObjectAccessor.java,0,0,0,0,92,0,0,0,0,10.22222222
build-tools/maven-cayenne-build-plugin/src/main/java/org/apache/cayenne/maven/plugin/aggregator/ArtifactItem.java,0,0,0,0,183,0,0,0,0,20.33333333
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/conf/RuntimeSaveDelegate.java,0,0,199,0,0,0,0,0,0,22.11111111
framework/cayenne-project/src/main/java/org/apache/cayenne/project/ProjectLoader.java,0,0,34,0,34,0,0,0,0,7.555555556
cayenne-server/src/test/java/org/apache/cayenne/access/DataContextDelegateIT.java,0,0,0,0,162,0,0,0,2,18.22222222
cayenne-server/src/test/java/org/apache/cayenne/exp/parser/ASTSubstringTest.java,0,0,0,0,59,0,0,0,2,6.777777778
framework/cayenne-di-unpublished/src/test/java/org/apache/cayenne/di/spi/DefaultInjectorBindingTest.java,0,0,134,0,134,0,0,0,0,29.77777778
cayenne-server/src/test/java/org/apache/cayenne/unit/di/server/ServerCaseSharedDataSourceFactory.java,0,0,0,0,37,0,0,0,2,4.333333333
cayenne-server/src/test/java/org/apache/cayenne/testdo/relationships_delete_rules/auto/_DeleteRuleFlatA.java,0,0,0,0,35,0,0,60,0,10.55555556
cayenne-server/src/test/java/org/apache/cayenne/testdo/testmap/auto/_MeaningfulGeneratedColumnTestEntity.java,0,0,0,0,35,0,0,82,0,13
cayenne-server/src/test/java/org/apache/cayenne/access/MockCallingBackListener.java,0,0,0,0,36,0,0,0,2,4.222222222
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/RemoveCallbackMethodAction.java,0,0,73,0,72,0,0,6,2,17
cayenne-server/src/main/java/org/apache/cayenne/ejbql/parser/EJBQLAdd.java,0,0,0,0,42,0,0,0,2,4.888888889
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/util/Util.java,0,0,299,3,773,0,0,0,0,119.4444444
cayenne-server/src/test/java/org/apache/cayenne/testdo/numeric_types/TinyintTestEntity.java,0,0,0,0,28,0,0,0,2,3.333333333
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/dbimport/domain/DbImportTabController.java,0,0,0,0,0,0,0,59,2,6.777777778
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/merge/DefaultValueForNullProvider.java,0,0,0,0,71,0,0,0,0,7.888888889
cayenne-server/src/test/java/org/apache/cayenne/testdo/numeric_types/LongEntity.java,0,0,0,0,28,0,0,0,2,3.333333333
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/query/ScalarResultSegment.java,0,0,0,0,33,0,0,0,0,3.666666667
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/map/ClientObjectRelationshipTest.java,0,0,0,0,64,0,0,0,0,7.111111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inheritance/vertical/IvSub1Sub1.java,0,0,25,0,25,0,0,0,0,5.555555556
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataContextEJBQLDeleteTest.java,0,0,123,0,152,0,0,0,0,30.55555556
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/configuration/DefaultDataChannelDescriptorMergerTest.java,0,0,165,0,165,0,0,0,0,36.66666667
cayenne-server/src/test/java/org/apache/cayenne/CDOReflexiveRelIT.java,0,0,0,0,131,0,0,0,2,14.77777778
cayenne-server/src/test/java/org/apache/cayenne/testdo/map_to_many/IdMapToManyTarget.java,0,0,0,0,28,0,0,0,2,3.333333333
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/query/SelectQuery.java,0,0,206,0,635,0,0,0,0,93.44444444
cayenne-server/src/main/java/org/apache/cayenne/access/jdbc/reader/EntityRowReader.java,0,0,0,0,115,0,0,0,2,13
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/ejbql/parser/EJBQLEscapeCharacter.java,0,0,0,0,36,0,0,0,0,4
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/trans/UpdateTranslator.java,0,0,112,0,0,0,0,0,0,12.44444444
cayenne-dbsync/src/test/java/org/apache/cayenne/dbsync/unit/DbSyncServerRuntimeProvider.java,0,0,0,0,50,0,0,9,2,6.777777778
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/unit/HSQLDBStackAdapter.java,0,0,61,0,0,0,0,0,0,6.777777778
itests/jpa-chapter2/src/main/java/org/apache/cayenne/jpa/itest/ch2/entity/SerializableType.java,0,0,38,0,0,0,0,0,0,4.222222222
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/jdbc/ScalarRowReader.java,0,0,0,0,62,0,0,0,0,6.888888889
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/unit/di/client/ClientCaseLifecycleManager.java,0,0,69,0,69,0,0,0,0,15.33333333
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/types/AbstractType.java,0,0,111,0,0,0,0,0,0,12.33333333
cayenne-server/src/test/java/org/apache/cayenne/testdo/inheritance_vertical/auto/_Iv1Root.java,0,0,0,0,35,0,0,82,0,13
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/exp/parser/ASTEqual.java,0,0,24,0,193,0,0,0,0,24.11111111
cayenne-server/src/main/java/org/apache/cayenne/exp/parser/ExpressionParserTreeConstants.java,0,0,0,0,142,0,0,31,0,19.22222222
cayenne-cgen/src/main/java/org/apache/cayenne/gen/ImportUtils.java,0,0,0,0,266,0,0,153,2,46.77777778
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/datamap/LockingUpdateView.java,0,0,100,0,0,17,0,0,2,13.22222222
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/undo/CreateObjEntityUndoableEdit.java,0,0,67,0,0,0,0,0,0,7.444444444
cayenne-server/src/main/java/org/apache/cayenne/dba/JdbcActionBuilder.java,0,0,0,0,86,0,0,0,2,9.777777778
maven-plugins/cayenne-maven-plugin/src/test/java/org/apache/cayenne/tools/DbImporterMojoTest.java,0,0,0,0,456,0,0,85,2,60.33333333
modeler/cayenne-modeler-generic-ext/src/main/java/org/apache/cayenne/modeler/generic/GenericPlatformInitializer.java,0,0,73,0,37,0,0,3,2,12.77777778
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/dbentity/DbEntityAttributeTab.java,0,0,266,0,266,0,0,0,0,59.11111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/unit/HSQLDBUnitDbAdapter.java,0,0,59,0,59,0,0,0,0,13.11111111
cayenne-di/src/test/java/org/apache/cayenne/di/spi/DefaultInjectorInjectionTest.java,0,0,0,0,671,0,0,494,2,129.6666667
cayenne-server/src/test/java/org/apache/cayenne/testdo/meaningful_pk/auto/_ClientMeaningfulPk.java,0,0,0,0,37,0,0,0,0,4.111111111
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/undo/CreateRelationshipUndoableEdit.java,0,0,96,0,0,0,0,0,2,10.88888889
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/testmap/auto/_ArtistCallbackTest.java,0,0,30,0,30,0,0,0,0,6.666666667
cayenne-server/src/main/java/org/apache/cayenne/access/translator/ejbql/EJBQLDbPathTranslator.java,0,0,0,0,280,0,0,0,2,31.33333333
tutorials/tutorial/src/main/java/org/apache/cayenne/tutorial/persistent/Gallery.java,0,0,0,0,0,0,0,0,2,0.222222222
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/jdbc/FullRowReader.java,0,0,0,0,75,0,0,0,0,8.333333333
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/MergerTokenSelectorController.java,0,0,241,0,0,0,0,0,0,26.77777778
cayenne-server/src/test/java/org/apache/cayenne/testdo/inheritance_people/auto/_ClientCompany.java,0,0,0,0,43,0,0,75,0,13.11111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/types/MockEnumHolder.java,0,0,0,0,45,0,0,0,0,5
cayenne-server/src/main/java/org/apache/cayenne/access/ToManyList.java,0,0,0,0,108,0,0,14,2,13.77777778
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/types/ObjectType.java,0,0,20,0,59,0,0,0,0,8.777777778
tutorials/tutorial-rop-server/src/main/java/org/apache/cayenne/tutorial/persistent/Gallery.java,0,0,0,0,0,0,0,0,2,0.222222222
framework/cayenne-project/src/main/java/org/apache/cayenne/project/validation/DataNodeValidator.java,0,0,75,0,75,0,0,0,0,16.66666667
cayenne-server/src/test/java/org/apache/cayenne/configuration/web/MockRequestHandler.java,0,0,0,0,33,0,0,33,0,7.333333333
build-tools/cayenne-test-utilities/src/main/java/org/apache/cayenne/test/jdbc/TableHelper.java,0,0,158,0,5,0,0,0,2,18.33333333
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/undo/CreateDataMapEntityListenerUndoableEdit.java,0,0,59,0,0,0,0,0,0,6.555555556
cayenne-server/src/main/java/org/apache/cayenne/dba/sqlite/SQLiteSQLTemplateAction.java,0,0,0,0,98,0,0,0,2,11.11111111
tutorials/tutorial-rop-client-http2/src/main/java/org/apache/cayenne/tutorial/persistent/client/Painting.java,0,0,0,0,31,0,0,0,2,3.666666667
cayenne-di/src/test/java/org/apache/cayenne/di/mock/MockImplementation1_DepOn2Provider.java,0,0,0,0,35,0,0,0,2,4.111111111
cayenne-lifecycle/src/test/java/org/apache/cayenne/lifecycle/db/auto/_AuditableChild2.java,0,0,0,0,38,0,0,38,0,8.444444444
cayenne-server/src/main/java/org/apache/cayenne/access/DataDomainQuery.java,0,0,0,0,168,0,0,16,2,20.66666667
framework/cayenne-lifecycle/src/main/java/org/apache/cayenne/lifecycle/cache/CacheInvalidationFilter.java,0,0,118,0,118,0,0,0,0,26.22222222
cayenne-server/src/main/java/org/apache/cayenne/ashwood/WeightedAshwoodEntitySorter.java,0,0,0,0,120,0,0,5,2,14.11111111
cayenne-server/src/main/java/org/apache/cayenne/ejbql/parser/EJBQLLength.java,0,0,0,0,42,0,0,0,2,4.888888889
cayenne-di/src/test/java/org/apache/cayenne/di/DIBootstrapTest.java,0,0,0,0,74,0,0,18,2,10.44444444
cayenne-server/src/main/java/org/apache/cayenne/velocity/VelocitySQLTemplateProcessor.java,0,0,0,0,208,0,0,208,0,46.22222222
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/remote/service/BaseRemoteService.java,9,0,144,0,203,0,0,0,0,39.55555556
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/CreateProcedureParameterAction.java,0,0,109,0,57,0,0,23,2,21.22222222
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/exp/parser/ExpressionParserTreeConstants.java,0,0,4,0,71,0,0,0,0,8.333333333
cayenne-server/src/test/java/org/apache/cayenne/testdo/locking/Locking.java,0,0,0,0,36,0,0,0,2,4.222222222
framework/cayenne-jpa-unpublished/src/main/java/org/apache/cayenne/jpa/conf/EntityCallbackAnnotationProcessorFactory.java,0,0,107,0,0,0,0,0,0,11.88888889
cayenne-server/src/main/java/org/apache/cayenne/datasource/StoppedDataSource.java,0,0,0,0,88,0,0,0,2,10
cayenne-server/src/test/java/org/apache/cayenne/access/DataContextDataChannelEventsIT.java,0,0,0,0,200,0,0,4,2,22.88888889
eventbridges/cayenne-jgroups/src/test/java/org/apache/cayenne/event/JGroupsModuleIT.java,0,0,0,0,53,7,0,58,0,13.11111111
cayenne-server/src/test/java/org/apache/cayenne/query/OrderingTest.java,0,0,0,0,401,0,0,0,2,44.77777778
cayenne-dbsync/src/test/java/org/apache/cayenne/dbsync/merge/builders/ObjEntityBuilder.java,0,0,0,0,98,0,0,4,2,11.55555556
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/swing/BindingFactory.java,0,0,158,0,0,0,0,0,2,17.77777778
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/event/QueryDisplayEvent.java,0,0,54,0,0,0,0,0,0,6
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/validator/ValidationDisplayHandler.java,0,0,145,0,10,0,0,0,2,17.44444444
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/event/TablePopupHandler.java,0,0,77,0,0,0,0,0,2,8.777777778
cayenne-server/src/main/java/org/apache/cayenne/access/DefaultDataRowStoreFactory.java,0,0,0,0,75,16,0,0,2,10.33333333
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataContexQuoteTest.java,0,99,149,0,0,0,0,0,0,27.55555556
cayenne-gradle-plugin/src/test/java/org/apache/cayenne/tools/BaseTaskIT.java,0,0,0,0,70,0,0,15,2,9.666666667
cayenne-di/src/main/java/org/apache/cayenne/di/spi/DefaultScopeProvider.java,0,0,0,0,75,0,0,0,2,8.555555556
cayenne-project/src/main/java/org/apache/cayenne/project/ConfigurationNodeParentGetter.java,0,0,0,0,32,0,0,0,2,3.777777778
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/dbentity/PKGeneratorPanel.java,0,0,76,0,17,0,0,0,2,10.55555556
cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/reverse/dbimport/PatternParam.java,0,0,0,0,83,0,0,23,2,12
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/exp/parser/Node.java,0,0,0,0,55,0,0,0,0,6.111111111
cayenne-di/src/test/java/org/apache/cayenne/di/mock/MockImplementation2_ListConfiguration.java,0,0,0,0,52,0,0,0,2,6
modeler/cayenne-wocompat/src/main/java/org/apache/cayenne/wocompat/EOModelProcessor.java,0,0,0,0,876,0,0,87,2,107.2222222
tutorials/tutorial-rop-client/src/main/java/org/apache/cayenne/tutorial/persistent/client/Artist.java,0,0,0,0,0,0,0,0,2,0.222222222
cayenne-server/src/main/java/org/apache/cayenne/log/Slf4jJdbcEventLogger.java,0,0,0,0,482,0,0,259,2,82.55555556
framework/cayenne-di-unpublished/src/test/java/org/apache/cayenne/di/mock/MockImplementation1_EventAnnotationsBase.java,0,0,39,0,39,0,0,0,0,8.666666667
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/ejbql/parser/EJBQLFromItem.java,0,0,0,0,96,0,0,0,0,10.66666667
cayenne-rop-server/src/main/java/org/apache/cayenne/remote/ClientMessage.java,0,0,0,0,0,0,0,31,2,3.666666667
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/MtTable5.java,0,0,0,0,28,0,0,0,0,3.111111111
modeler/cayenne-modeler-win-ext/src/main/java/org/apache/cayenne/modeler/win/WinCustomTextFieldUI.java,0,0,0,0,64,0,0,0,2,7.333333333
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/map/SQLResult.java,0,0,0,0,132,0,0,0,0,14.66666667
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataDomainCallbacksTest.java,0,191,149,0,431,0,0,0,0,85.66666667
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/jdbc/EJBQLUpdateTranslator.java,0,0,0,0,74,0,0,0,0,8.222222222
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inheritance_flat/auto/_User.java,0,0,4,0,27,0,0,0,0,3.444444444
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/undo/CreateProcedureUndoableEdit.java,0,0,56,0,0,0,0,0,2,6.444444444
cayenne-server/src/test/java/org/apache/cayenne/access/NestedDataContextValidationIT.java,0,0,0,0,68,0,0,0,2,7.777777778
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/autorelationship/InferRelationshipsPanel.java,0,0,88,0,0,0,0,0,0,9.777777778
cayenne-crypto/src/test/java/org/apache/cayenne/crypto/db/Table4.java,0,0,0,0,28,0,0,0,2,3.333333333
cayenne-server/src/test/java/org/apache/cayenne/testdo/lob/NClobTestEntity.java,0,0,0,0,28,0,0,0,2,3.333333333
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/configuration/PlainTextPasswordEncoder.java,0,0,38,0,38,0,0,0,0,8.444444444
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/resource/ResourceLocator.java,0,0,34,0,34,0,0,0,0,7.555555556
cayenne-server/src/main/java/org/apache/cayenne/query/BatchQuery.java,0,0,0,0,167,0,0,43,2,23.55555556
cayenne-project/src/test/java/org/apache/cayenne/project/ProjectTest.java,0,0,0,0,50,0,0,0,2,5.777777778
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/xml/XMLEncoder.java,0,0,12,0,300,0,0,0,0,34.66666667
cayenne-server/src/test/java/org/apache/cayenne/testdo/oneway/auto/_OnewayTable2.java,0,0,0,0,38,0,0,74,0,12.44444444
cayenne-server/src/test/java/org/apache/cayenne/unit/util/ModuleProviderChecker.java,0,0,0,0,71,0,0,0,2,8.111111111
cayenne-server/src/main/java/org/apache/cayenne/query/SQLTemplate.java,0,0,0,0,715,0,0,184,2,100.1111111
cayenne-lifecycle/src/main/java/org/apache/cayenne/lifecycle/audit/AuditableChild.java,0,0,0,0,62,0,0,62,0,13.77777778
cayenne-server/src/main/java/org/apache/cayenne/query/QueryMetadataProxy.java,0,0,0,0,151,0,0,12,2,18.33333333
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/event/DefaultEventManagerTest.java,0,0,430,0,430,0,0,0,0,95.55555556
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/MockGraphEventListener.java,0,0,0,0,34,0,0,0,0,3.777777778
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataNodeTest.java,0,0,36,0,88,0,0,0,0,13.77777778
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/util/UIUtil.java,0,0,99,0,0,0,0,0,0,11
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/locking/auto/_SoftTest.java,0,0,64,0,34,0,0,0,0,10.88888889
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/ejbql/parser/EJBQLPathTest.java,0,0,0,0,37,0,0,0,0,4.111111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/SimpleIdIncrementalFaultListDataRowsTest.java,0,0,115,0,219,0,0,0,0,37.11111111
cayenne-server/src/main/java/org/apache/cayenne/template/parser/SimpleNode.java,0,0,0,0,0,0,0,90,2,10.22222222
cayenne-client/src/test/java/org/apache/cayenne/remote/RemoteIncrementalFaultListIT.java,0,0,0,0,288,0,0,0,2,32.22222222
cayenne-web/src/test/java/org/apache/cayenne/configuration/web/MockModule1.java,0,0,0,0,0,0,0,30,2,3.555555556
framework/cayenne-jpa-unpublished/src/main/java/org/apache/cayenne/jpa/conf/EntityListenerAnnotationLoader.java,0,0,142,0,0,0,0,0,0,15.77777778
cayenne-server/src/test/java/org/apache/cayenne/cache/QueryCacheIT.java,0,0,0,0,60,0,0,0,2,6.888888889
cayenne-client/src/test/java/org/apache/cayenne/ObjectContextChangeLogTest.java,0,0,0,0,48,0,0,0,2,5.555555556
cayenne-commitlog/src/main/java/org/apache/cayenne/commitlog/meta/CommitLogEntity.java,0,0,0,0,34,0,0,0,2,4
framework/maven-cayenne-plugin/src/main/java/org/apache/cayenne/tools/DbGeneratorMojo.java,0,0,12,0,189,0,0,0,0,22.33333333
cayenne-server/src/main/java/org/apache/cayenne/template/parser/ASTDirective.java,0,0,0,0,0,0,0,53,2,6.111111111
framework/cayenne-jpa-unpublished/src/test/java/org/apache/cayenne/jpa/entity/cayenne/MockCayenneTargetEntity1.java,0,0,31,0,0,0,0,0,0,3.444444444
cayenne-server/src/main/java/org/apache/cayenne/event/EventSubject.java,0,0,0,0,130,0,0,6,36,19.11111111
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/objentity/ObjAttributeInfoDialogView.java,0,0,269,0,60,36,0,29,2,44
cayenne-dbsync/src/test/java/org/apache/cayenne/dbsync/merge/token/ValueForNullIT.java,0,0,0,0,130,0,0,0,2,14.66666667
cayenne-server/src/main/java/org/apache/cayenne/reflect/BaseProperty.java,0,0,0,0,85,0,0,0,2,9.666666667
framework/cayenne-di-unpublished/src/test/java/org/apache/cayenne/di/DIBootstrapTest.java,0,0,68,0,68,0,0,0,0,15.11111111
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/jdbc/ResultDirective.java,0,0,0,0,205,0,0,0,0,22.77777778
cayenne-server/src/main/java/org/apache/cayenne/configuration/xml/XMLDataMapLoader.java,0,0,0,0,0,0,0,107,2,12.11111111
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/event/ProjectOnSaveEvent.java,0,0,0,0,31,0,0,0,2,3.666666667
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/dbentity/DbEntityAttributeTab.java,5,0,232,0,0,0,0,0,0,26.33333333
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/NoopParentAttachmentStrategy.java,0,0,0,0,29,0,0,0,0,3.222222222
itests/cayenne-api/src/main/java/org/apache/cayenne/itest/cpa/Enum1.java,0,0,5,0,0,0,0,0,0,0.555555556
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/exp/ValueInjector.java,0,0,0,0,32,0,0,0,0,3.555555556
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_GeneratedColumnTest2.java,0,0,22,0,0,0,0,0,0,2.444444444
cayenne-server/src/test/java/org/apache/cayenne/exp/parser/ASTFunctionCallDateIT.java,0,0,0,0,152,0,0,0,2,17.11111111
framework/cayenne-project/src/main/java/org/apache/cayenne/project/upgrade/v6/XMLDataChannelDescriptorLoader_V3_0_0_1.java,0,0,349,0,349,0,0,0,0,77.55555556
cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/reverse/dbimport/DbImportConfigurationValidator.java,0,0,0,0,78,0,0,0,2,8.888888889
build-tools/cayenne-regression-profiler/src/main/java/org/apache/cayenne/profile/servlet/SessionTracker.java,0,0,39,0,0,0,0,0,0,4.333333333
cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/reverse/dbload/ProcedureColumnLoader.java,0,0,0,0,133,0,0,0,2,15
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/reflect/LifecycleCallbackRegistryTest.java,0,0,115,0,115,0,0,0,0,25.55555556
cayenne-lifecycle/src/test/java/org/apache/cayenne/lifecycle/db/auto/_SortRoot.java,0,0,0,0,35,0,0,0,0,3.888888889
framework/cayenne-di-unpublished/src/test/java/org/apache/cayenne/di/mock/MockImplementation2_I3Dependency.java,0,0,35,0,35,0,0,0,0,7.777777778
framework/cayenne-jpa-unpublished/src/main/java/org/apache/cayenne/jpa/reflect/JpaListProperty.java,0,0,38,0,0,0,0,0,0,4.222222222
cayenne-cache-invalidation/src/test/java/org/apache/cayenne/cache/invalidation/CayenneCacheInvalidationModuleProviderTest.java,0,0,0,0,32,0,0,0,2,3.777777778
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/undo/RelationshipUndoableEdit.java,0,0,123,0,0,0,0,0,0,13.66666667
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/codegen/StandardPanelComponent.java,0,0,0,0,81,0,0,81,0,18
cayenne-client/src/main/java/org/apache/cayenne/configuration/rop/client/LocalConnectionProvider.java,0,0,0,0,43,0,0,0,2,5
cayenne-server/src/main/java/org/apache/cayenne/ejbql/parser/EJBQLAny.java,0,0,0,0,36,0,0,0,2,4.222222222
cayenne-crypto/src/main/java/org/apache/cayenne/crypto/CryptoModule.java,0,0,0,0,187,0,30,8,2,25.22222222
cayenne-server/src/main/java/org/apache/cayenne/ejbql/parser/EJBQLFromItem.java,0,0,0,0,96,0,0,0,2,10.88888889
cayenne-server/src/main/java/org/apache/cayenne/access/translator/select/OrderingTranslator.java,0,0,0,0,127,0,0,0,2,14.33333333
cayenne-server/src/main/java/org/apache/cayenne/ejbql/parser/EJBQLAbstractSchemaName.java,0,0,0,0,36,0,0,0,2,4.222222222
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/unit/di/client/ClientCaseSelfTest.java,0,0,46,0,46,0,0,0,0,10.22222222
cayenne-server/src/main/java/org/apache/cayenne/configuration/server/DataDomainLoadException.java,0,0,0,0,59,0,0,0,2,6.777777778
modeler/cayenne-wocompat/src/main/java/org/apache/cayenne/wocompat/parser/ParseException.java,0,0,0,0,213,0,0,0,2,23.88888889
framework/cayenne-tools/src/test/java/org/apache/cayenne/test/resource/ResourceUtil.java,112,0,112,0,0,0,0,0,0,24.88888889
cayenne-server/src/main/java/org/apache/cayenne/access/dbsync/ThrowOnPartialSchemaStrategy.java,0,0,0,0,105,0,0,0,2,11.88888889
cayenne-server/src/test/java/org/apache/cayenne/testdo/inheritance/DirectToSubEntity.java,0,0,0,0,25,0,0,0,2,3
itests/jpa-chapter5/src/test/java/org/apache/cayenne/jpa/itest/ch5/_5_5_1_JtaEntityManagerTest.java,0,0,75,0,0,0,0,0,0,8.333333333
