Class,2.0.0,2.1.0,2.2.0,2.3.0,2.4.0,rel/2.5.0,average
src/java/org/apache/ivy/plugins/version/SubVersionMatcher.java,46,0,0,0,0,4,8.333333333
src/java/org/apache/ivy/osgi/repo/ManifestAndLocation.java,0,0,0,45,11,2,9.666666667
src/java/fr/jayasoft/ivy/filter/FilterHelper.java,49,0,0,0,0,0,8.166666667
test/java/org/apache/ivy/core/settings/OnlineXmlSettingsParserTest.java,101,0,0,0,20,19,23.33333333
src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorWriter.java,151,0,337,113,149,91,140.1666667
src/java/org/apache/ivy/plugins/resolver/AbstractPatternsBasedResolver.java,461,39,0,135,59,157,141.8333333
src/java/org/apache/ivy/plugins/parser/m2/MavenVersionRangeParser.java,0,0,0,0,0,425,70.83333333
src/java/org/apache/ivy/plugins/resolver/CacheResolver.java,185,0,1,0,31,36,42.16666667
src/java/org/apache/ivy/ant/IvyAntSettings.java,369,53,10,42,59,61,99
src/java/fr/jayasoft/ivy/version/ExactVersionMatcher.java,24,0,0,0,0,0,4
src/java/org/apache/ivy/ant/IvyDependencyUpdateChecker.java,0,0,0,0,214,83,49.5
src/java/fr/jayasoft/ivy/tools/analyser/JarModuleFinder.java,54,0,0,0,0,0,9
src/java/org/apache/ivy/plugins/namespace/NameSpaceHelper.java,115,0,0,0,18,2,22.5
src/java/org/apache/ivy/util/cli/CommandLine.java,57,0,0,0,7,6,11.66666667
src/java/org/apache/ivy/plugins/latest/WorkspaceLatestStrategy.java,0,0,0,0,0,55,9.166666667
src/java/org/apache/ivy/osgi/util/VersionComparator.java,0,0,0,43,10,4,9.5
src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorWriter.java,512,0,233,4,261,314,220.6666667
test/java/fr/jayasoft/ivy/version/MockVersionMatcher.java,18,0,0,0,0,0,3
src/java/org/apache/ivy/plugins/matcher/AnyMatcher.java,40,0,0,0,0,2,7
test/java/org/apache/ivy/core/publish/PublishEventsTest.java,438,0,0,1,425,81,157.5
src/java/org/apache/ivy/plugins/report/LogReportOutputter.java,202,0,0,0,27,56,47.5
src/java/org/apache/ivy/core/module/descriptor/Artifact.java,100,0,0,0,6,20,21
src/java/org/apache/ivy/plugins/resolver/packager/BuiltFileResource.java,85,0,0,0,4,4,15.5
src/java/org/apache/ivy/util/XMLHelper.java,234,18,26,65,98,47,81.33333333
src/java/fr/jayasoft/ivy/resolver/OrganisationEntry.java,27,0,0,0,0,0,4.5
src/java/org/apache/ivy/core/module/descriptor/License.java,38,0,0,0,0,2,6.666666667
src/java/org/apache/ivy/util/url/URLHandler.java,158,0,0,11,28,137,55.66666667
test/java/org/apache/ivy/core/module/id/ModuleIdTest.java,146,0,0,0,25,86,42.83333333
src/java/org/apache/ivy/core/search/OrganisationEntry.java,43,0,0,0,0,2,7.5
src/java/org/apache/ivy/plugins/lock/CreateFileLockStrategy.java,0,0,0,0,27,2,4.833333333
src/java/org/apache/ivy/core/resolve/IvyNodeUsage.java,303,23,0,0,76,174,96
src/example/configurations/multi-projects/filter-framework/test/filter/AbstractTestFilter.java,124,0,0,0,0,64,31.33333333
src/java/fr/jayasoft/ivy/resolver/FileSystemResolver.java,31,0,0,0,0,0,5.166666667
src/java/org/apache/ivy/ant/IvyCacheTask.java,102,0,0,0,25,42,28.16666667
src/java/org/apache/ivy/ant/FixDepsTask.java,0,0,0,0,90,12,17
src/java/fr/jayasoft/ivy/resolver/ResolverHelper.java,286,0,0,0,0,0,47.66666667
src/java/org/apache/ivy/plugins/resolver/util/ResolvedResource.java,48,0,0,0,0,3,8.5
src/java/org/apache/ivy/ant/IvyConvertPom.java,77,0,0,0,0,2,13.16666667
src/java/org/apache/ivy/core/module/status/Status.java,48,0,0,0,0,2,8.333333333
src/java/org/apache/ivy/core/resolve/IvyNodeEviction.java,429,0,2,25,33,190,113.1666667
test/java/org/apache/ivy/core/sort/SortTest.java,378,0,0,0,42,193,102.1666667
src/java/fr/jayasoft/ivy/namespace/Namespace.java,85,0,0,0,0,0,14.16666667
src/java/org/apache/ivy/plugins/resolver/packager/PackagerCacheEntry.java,236,2,0,7,59,23,54.5
src/java/org/apache/ivy/plugins/resolver/AbstractResolver.java,527,35,62,3,153,84,144
test/java/org/apache/ivy/plugins/repository/vfs/VfsTestHelper.java,90,0,0,0,0,20,18.33333333
test/java/fr/jayasoft/ivy/resolver/DualResolverTest.java,113,0,0,0,0,0,18.83333333
src/java/fr/jayasoft/ivy/repository/vfs/VfsResource.java,192,0,0,0,0,0,32
test/java/org/apache/ivy/plugins/matcher/ExactOrRegexpPatternMatcherTest.java,64,0,0,0,2,19,14.16666667
test/java/org/apache/ivy/ant/IvyConvertPomTest.java,51,0,0,0,26,11,14.66666667
src/java/org/apache/ivy/ant/BuildBundleRepoDescriptorTask.java,0,0,0,180,180,0,60
test/java/org/apache/ivy/core/cache/DefaultRepositoryCacheManagerTest.java,110,0,0,0,8,104,37
src/java/org/apache/ivy/Ivy14.java,484,0,0,0,184,257,154.1666667
src/java/org/apache/ivy/plugins/resolver/URLResolver.java,34,0,0,0,0,6,6.666666667
src/java/org/apache/ivy/osgi/core/OsgiLatestStrategy.java,0,0,0,96,28,66,31.66666667
test/java/fr/jayasoft/ivy/repository/vfs/VfsResourceTest.java,220,0,0,0,0,0,36.66666667
asciidoc/templates/extensions/src/org/apache/ivy/asciidoc/JiraMacro.java,0,0,0,0,0,40,6.666666667
src/java/org/apache/ivy/plugins/matcher/PatternMatcher.java,71,0,0,0,7,23,16.83333333
src/java/org/apache/ivy/plugins/namespace/MRIDRule.java,74,0,0,0,3,2,13.16666667
src/java/fr/jayasoft/ivy/conflict/RegexpConflictManager.java,115,0,0,0,0,0,19.16666667
src/java/org/apache/ivy/plugins/resolver/IvyRepResolver.java,309,0,0,2,20,44,62.5
src/java/org/apache/ivy/core/module/descriptor/Configuration.java,201,15,26,0,53,104,66.5
src/java/org/apache/ivy/plugins/repository/Repository.java,159,6,0,0,14,47,37.66666667
src/java/fr/jayasoft/ivy/PublishingDependencyRevisionResolver.java,24,0,0,0,0,0,4
src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorParser.java,328,0,55,26,149,349,151.1666667
src/java/org/apache/ivy/plugins/repository/TransferEvent.java,354,0,2,0,17,47,70
src/java/org/apache/ivy/osgi/p2/P2ArtifactParser.java,0,0,0,213,111,48,62
src/java/org/apache/ivy/plugins/resolver/FileSystemResolver.java,317,17,9,14,134,53,90.66666667
src/java/org/apache/ivy/plugins/resolver/util/URLLister.java,35,0,0,0,0,10,7.5
src/java/org/apache/ivy/plugins/parser/ModuleDescriptorParserRegistry.java,103,0,0,2,9,13,21.16666667
test/java/fr/jayasoft/ivy/repository/vfs/VfsRepositoryTest.java,275,0,0,0,0,0,45.83333333
src/java/org/apache/ivy/core/event/download/DownloadEvent.java,42,0,0,0,0,2,7.333333333
src/java/org/apache/ivy/Main.java,507,42,0,2,538,179,211.3333333
src/java/org/apache/ivy/core/pack/ZipPacking.java,0,0,0,0,99,26,20.83333333
src/java/org/apache/ivy/osgi/updatesite/xml/UpdateSite.java,0,0,0,72,4,6,13.66666667
src/example/dependence/depender/src/depending/Main.java,40,0,0,0,0,8,8
src/java/org/apache/ivy/core/resolve/IvyNode.java,1262,49,17,95,171,511,350.8333333
src/java/org/apache/ivy/ant/IvyRetrieve.java,106,0,21,125,76,68,66
src/java/org/apache/ivy/osgi/updatesite/UpdateSiteResolver.java,0,0,0,75,73,14,27
src/java/org/apache/ivy/plugins/repository/ArtifactResourceResolver.java,29,0,0,58,0,4,15.16666667
test/java/org/apache/ivy/plugins/resolver/IBiblioResolverTest.java,339,0,0,0,35,236,101.6666667
src/java/org/apache/ivy/plugins/resolver/MirroredURLResolver.java,0,0,0,115,0,31,24.33333333
src/java/fr/jayasoft/ivy/event/resolve/StartResolveDependencyEvent.java,14,0,0,0,0,0,2.333333333
src/java/org/apache/ivy/plugins/repository/ssh/RemoteScpException.java,53,0,0,0,0,12,10.83333333
src/java/fr/jayasoft/ivy/ant/IvyArtifactReport.java,296,0,0,0,0,0,49.33333333
src/java/org/apache/ivy/util/url/IvyAuthenticator.java,74,0,57,48,58,115,58.66666667
src/java/fr/jayasoft/ivy/event/FilteredIvyListener.java,28,0,0,0,0,0,4.666666667
src/java/fr/jayasoft/ivy/resolver/ResolvedResource.java,33,0,0,0,0,0,5.5
src/java/org/apache/ivy/plugins/resolver/AbstractWorkspaceResolver.java,0,0,0,0,0,238,39.66666667
src/java/org/apache/ivy/util/CopyProgressListener.java,29,0,0,0,0,2,5.166666667
src/java/org/apache/ivy/plugins/resolver/JarResolver.java,0,0,0,101,0,45,24.33333333
test/java/org/apache/ivy/plugins/lock/ArtifactLockStrategyTest.java,193,0,0,386,88,25,115.3333333
src/java/org/apache/ivy/osgi/obr/xml/Requirement.java,0,0,0,69,18,2,14.83333333
src/java/fr/jayasoft/ivy/resolver/AbstractResourceResolver.java,236,0,0,0,0,0,39.33333333
src/java/org/apache/ivy/core/resolve/ResolvedModuleRevision.java,147,0,0,0,18,21,31
src/java/fr/jayasoft/ivy/ArtifactId.java,77,0,0,0,0,0,12.83333333
src/java/fr/jayasoft/ivy/ant/IvyCacheFileset.java,68,0,0,0,0,0,11.33333333
src/java/fr/jayasoft/ivy/util/XMLHelper.java,108,0,0,0,0,0,18
test/java/org/apache/ivy/plugins/resolver/IBiblioMavenSnapshotsResolutionTest.java,0,0,0,0,0,119,19.83333333
src/java/fr/jayasoft/ivy/filter/ArtifactTypeFilter.java,28,0,0,0,0,0,4.666666667
src/java/fr/jayasoft/ivy/ant/IvyRepositoryReport.java,259,0,0,0,0,0,43.16666667
src/java/org/apache/ivy/ant/IvyVar.java,132,0,0,0,2,10,24
src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorParser.java,964,38,286,282,411,437,403
src/java/org/apache/ivy/plugins/circular/WarnCircularDependencyStrategy.java,40,0,0,0,3,2,7.5
src/java/fr/jayasoft/ivy/matcher/GlobPatternMatcher.java,55,0,0,0,0,0,9.166666667
src/java/fr/jayasoft/ivy/url/IvyAuthenticator.java,47,0,0,0,0,0,7.833333333
src/java/org/apache/ivy/plugins/resolver/packager/PackagerResolver.java,245,0,0,2,56,42,57.5
test/java/org/apache/ivy/ant/IvyReportTest.java,210,0,0,0,44,96,58.33333333
src/java/fr/jayasoft/ivy/repository/vfs/IvyWebdavFileProvider.java,38,0,0,0,0,0,6.333333333
src/java/fr/jayasoft/ivy/filter/OrFilter.java,20,0,0,0,0,0,3.333333333
src/java/org/apache/ivy/osgi/updatesite/xml/UpdateSiteDigestParser.java,0,0,0,65,10,10,14.16666667
src/java/org/apache/ivy/ant/AntBuildTrigger.java,170,0,0,0,12,35,36.16666667
src/java/org/apache/ivy/plugins/circular/CircularDependencyStrategy.java,31,0,0,0,4,4,6.5
src/java/fr/jayasoft/ivy/resolver/SFTPResolver.java,36,0,0,0,0,0,6
test/java/org/apache/ivy/core/resolve/ResolveEngineTest.java,100,0,0,200,35,24,59.83333333
src/java/fr/jayasoft/ivy/DependencyResolver.java,74,0,0,0,0,0,12.33333333
src/java/org/apache/ivy/ant/IvyInfo.java,182,6,44,0,32,52,52.66666667
