Class,drill-0.4.0,drill-0.7.0,drill-0.8.0,drill-0.9.0,drill-1.0.0,drill-1.1.0,drill-1.2.0,drill-1.3.0,drill-1.4.0,drill-1.5.0,drill-1.6.0,drill-1.7.0,drill-1.8.0,drill-1.9.0,drill1.10.0,drill-1.11.0,drill-1.12.0,drill-1.13.0,drill-1.14.0,drill-1.15.0,drill-1.16.0,drill-1.17.0,drill-1.18.0,drill-1.19.0,drill-1.20.0,,average
exec/java-exec/src/test/resources/test_simple_interval.json,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.24
exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/DrillDistributionTrait.java,158,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,,10.24
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/union/UnionAller.java,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.32
contrib/storage-hive/core/pom.xml,0,2,0,4,0,4,0,0,0,7,0,0,0,10,0,6,28,0,0,0,33,0,0,0,0,,3.76
exec/java-exec/src/main/java/org/apache/drill/exec/rpc/control/ConnectionManagerRegistry.java,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,0.72
contrib/storage-hive/core/src/main/java/org/apache/drill/exec/store/hive/HiveSubScan.java,0,13,0,0,0,0,0,0,0,37,0,0,0,0,15,0,30,0,0,0,0,0,3,0,0,,3.92
exec/java-exec/src/test/resources/store/text/WithQuote.ssv,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.12
exec/java-exec/src/test/java/org/apache/drill/exec/store/bson/TestBsonRecordReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,42,0,8,0,0,13,0,,2.96
exec/java-exec/src/test/resources/project/pushdown/empty.parquet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
exec/java-exec/src/main/java/org/apache/drill/exec/planner/logical/DrillConstExecutor.java,0,0,0,30,8,0,0,6,0,0,0,0,0,297,16,7,0,0,12,0,353,0,0,0,14,,29.72
exec/jdbc/src/main/java/org/apache/drill/jdbc/DrillCursor.java,17,32,79,15,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.4
exec/java-exec/src/main/java/org/apache/drill/exec/planner/common/DrillUnionRelBase.java,63,0,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.64
exec/java-exec/src/test/java/org/apache/drill/exec/server/TestTpcdsSf1Leaks.java,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/output/StringCastReturnTypeInference.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,,2.28
exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/WindowPrel.java,0,0,0,33,0,37,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.48
exec/java-exec/src/test/java/org/apache/drill/exec/expr/TestPrune.java,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.88
exec/java-exec/src/test/java/org/apache/drill/exec/server/TestFailureUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,,1.84
exec/java-exec/src/main/java/org/apache/drill/exec/vector/complex/AbstractContainerVector.java,66,42,480,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23.6
exec/java-exec/src/main/java/org/apache/drill/exec/planner/sql/parser/SqlCreateTable.java,31,11,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.08
exec/java-exec/src/main/java/org/apache/drill/exec/store/easy/text/compliant/TextReader.java,0,0,0,0,498,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.36
exec/java-exec/src/main/java/org/apache/drill/exec/metastore/analyze/AnalyzeParquetInfoProvider.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,,0.72
exec/java-exec/src/main/java/org/apache/drill/exec/vector/complex/impl/SingleListReaderImpl.java,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.24
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/aggregate/Aggregator.java,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.72
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/project/ComplexToJsonBatchCreator.java,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,0.4
exec/java-exec/src/test/resources/physical_repeated_1.json,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.24
exec/vector/src/main/java/org/apache/drill/exec/vector/complex/RepeatedListVector.java,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,8,0,0,0,0,0,0,0,,1.12
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/statistics/StatisticsAggBatch.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,,0.4
exec/java-exec/src/main/java/org/apache/drill/exec/store/sys/MemoryIterator.java,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,,1.64
exec/java-exec/src/main/java/org/apache/drill/exec/server/options/OptionList.java,23,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.24
exec/java-exec/src/test/java/org/apache/drill/exec/work/batch/FileTest.java,68,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.84
exec/java-exec/src/main/java/org/apache/drill/exec/work/foreman/UnsupportedFunctionException.java,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.28
exec/java-exec/src/test/java/org/apache/drill/exec/planner/logical/FilterSplitTest.java,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,,3.32
exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/ParquetWriterBatchCreator.java,36,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,1.72
exec/jdbc/src/test/java/org/apache/drill/jdbc/test/Drill2463GetNullsFailedWithAssertionsBugTest.java,0,0,0,130,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.08
exec/java-exec/src/test/resources/functions/string/testConcat.json,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.64
contrib/storage-druid/src/main/java/org/apache/drill/exec/store/druid/DruidRecordReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,,2.52
exec/java-exec/src/main/java/org/apache/drill/exec/rpc/RemoteRpcException.java,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.68
contrib/format-xml/src/test/resources/xml/weather.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,,1.6
exec/java-exec/src/main/codegen/data/NumericTypes.tdd,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0.88
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/DrillByteArray.java,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.24
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/registry/LocalFunctionRegistry.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,20,0,0,0,0,0,,2.04
exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/metadata/Metadata_V3.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,,0.88
exec/java-exec/src/test/resources/store/text/directoryWithEmpyCSV/empty.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
exec/interpreter/pom.xml,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.08
exec/java-exec/src/test/resources/vector/complex/multi-repeated-list-empty-first.json,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.12
exec/java-exec/src/main/java/org/apache/drill/exec/memory/TopLevelAllocator.java,0,56,17,0,60,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.48
common/src/main/java/org/apache/drill/common/expression/FunctionName.java,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.08
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/IsFalse.java,57,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.92
exec/java-exec/src/main/java/org/apache/drill/exec/planner/index/IndexPlanUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,60,,2.52
exec/java-exec/src/test/resources/decimal/cast_int_decimal.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,4,0,0,67,0,0,0,,4.64
exec/java-exec/src/test/java/org/apache/drill/test/BufferingQueryEventListener.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,0.2
exec/java-exec/src/main/resources/rest/static/js/respond.min.js,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.2
exec/java-exec/src/test/resources/scan/jsonTbl/1990/1.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0.08
exec/java-exec/src/main/java/org/apache/drill/exec/testing/ExceptionInjection.java,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.32
exec/java-exec/src/test/resources/join/complex_1.json,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.56
exec/jdbc-all/src/test/resources/types.json,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
exec/java-exec/src/test/java/org/apache/drill/exec/store/parquet/columnreaders/TestDateReader.java,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.92
contrib/storage-hive/core/src/test/java/org/apache/drill/exec/TestHiveDrillNativeParquetReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,18,0,0,0,0,,1.52
exec/java-exec/src/main/java/org/apache/drill/exec/compile/MergeAdapter.java,0,77,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.4
exec/java-exec/src/main/resources/rest/query/errorMessage.ftl,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1
exec/java-exec/src/main/java/org/apache/drill/exec/rpc/data/DataTunnel.java,23,0,2,0,61,5,0,0,0,0,0,0,0,0,0,0,0,43,25,0,0,0,0,0,0,,6.36
exec/java-exec/src/main/java/org/apache/drill/exec/store/SchemaFactory.java,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,,0.32
contrib/format-maprdb/src/main/java/org/apache/drill/exec/store/mapr/db/MapRDBFormatMatcher.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,0,0,0,0,0,0,0,,1.56
exec/java-exec/src/main/java/org/apache/drill/exec/metastore/analyze/FileMetadataInfoCollector.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,,0.16
exec/java-exec/src/test/resources/logical_json_scan.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,,2.04
contrib/storage-hive/core/src/main/java/org/apache/drill/exec/store/hive/HiveScanBatchCreator.java,5,0,0,0,3,0,0,8,0,10,0,0,0,0,66,0,71,6,0,0,0,0,0,0,0,,6.76
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/xsort/managed/BatchGroup.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9,6,0,0,0,0,0,0,0,0,,1.8
contrib/storage-kafka/src/main/java/org/apache/drill/exec/store/kafka/schema/KafkaMessageSchema.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,,0.56
exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/MergeJoinPrule.java,217,0,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,,10.8
exec/java-exec/src/main/java/org/apache/drill/exec/planner/logical/FileSystemCreateTableEntry.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,0.32
exec/java-exec/src/main/java/org/apache/drill/exec/store/ischema/InfoSchemaConfig.java,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.36
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/project/ProjectBatchCreator.java,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,0.4
exec/java-exec/src/main/java/org/apache/drill/exec/store/hive/HiveInputReader.java,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13.84
exec/java-exec/src/main/java/org/apache/drill/exec/planner/PartitionDescriptor.java,0,36,0,0,0,0,48,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,,3.6
exec/java-exec/src/test/resources/union/test1.json,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.2
exec/java-exec/src/main/java/org/apache/drill/exec/store/schedule/AffinityCreator.java,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.24
common/src/main/java/org/apache/drill/common/util/DrillExceptionUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,,4.28
exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/columnreaders/VarLenBinaryReader.java,0,10,0,0,0,0,0,0,0,0,0,0,0,0,66,4,0,0,0,0,0,0,0,0,0,,3.2
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/svremover/AbstractSV2Copier.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,,0.76
contrib/storage-kudu/pom.xml,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,,0.52
exec/java-exec/src/main/java/org/apache/drill/exec/physical/resultSet/ProjectionSet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0.04
exec/java-exec/src/test/resources/httpd/hackers-access-small.httpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,,0.4
exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/visitor/RexVisitorComplexExprSplitter.java,0,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.12
exec/java-exec/src/test/resources/functions/date/to_char.json,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,,2.4
common/src/test/resources/logback.xml,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,,2.36
exec/java-exec/src/main/java/org/apache/drill/exec/store/httpd/HttpdParserTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,50,0,0,0,0,,3.92
common/src/test/resources/basic_physical.json,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,,2.44
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/SingleSenderCreator.java,32,39,2,12,21,6,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,4.84
exec/jdbc/src/test/java/org/apache/drill/jdbc/DrillResultSetTest.java,0,0,159,0,9,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,,13.52
exec/java-exec/src/main/java/org/apache/drill/exec/planner/ParquetPartitionLocation.java,0,0,0,0,0,0,0,54,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.24
common/src/main/java/org/apache/drill/common/expression/types/DataType.java,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.96
contrib/format-iceberg/src/main/java/org/apache/drill/exec/store/iceberg/format/IcebergFormatPlugin.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,0.4
exec/java-exec/src/main/java/org/apache/drill/exec/physical/resultSet/model/single/BaseReaderBuilder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,0.08
exec/java-exec/src/main/java/org/apache/drill/exec/cache/ProtoBufWrap.java,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.32
exec/java-exec/src/test/resources/flatten/drill-2254-result-mix.json,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.36
exec/java-exec/src/main/java/org/apache/drill/exec/server/options/OptionManager.java,37,0,0,17,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.4
exec/java-exec/src/test/resources/options/old_stringopt.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,0.24
contrib/format-maprdb/src/main/java/org/apache/drill/exec/store/mapr/PluginErrorHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.04
exec/vector/src/main/java/org/apache/drill/exec/vector/accessor/writer/NullableScalarWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,14,0,0,0,,2.6
exec/java-exec/src/main/java/org/apache/drill/exec/record/VectorContainer.java,53,49,25,8,0,22,0,0,16,11,0,0,0,0,0,0,27,0,0,0,0,95,14,0,0,,12.8
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/conv/UTF8ConvertFrom.java,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.12
exec/java-exec/src/main/java/org/apache/drill/exec/planner/common/DrillFilterRelBase.java,78,0,30,35,0,0,0,0,0,0,0,0,25,0,0,20,0,0,0,0,0,0,0,0,0,,7.52
exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/RowKeyJoinPrel.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,,0.36
exec/java-exec/src/test/java/org/apache/drill/exec/fn/impl/testing/CustomErrorFunction.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,,1.68
exec/java-exec/src/main/resources/rest/static/js/dagre-d3.min.js,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.08
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/window/WindowFramer.java,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,,2.04
exec/java-exec/src/main/java/org/apache/drill/exec/store/easy/json/reader/BaseJsonReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,,6.68
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/conv/BooleanByteConvertTo.java,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.2
exec/java-exec/src/test/java/org/apache/drill/test/rowSet/test/PerformanceTool.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,,0.6
exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/agg/TestHashAggr.java,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.96
exec/java-exec/src/main/java/org/apache/drill/exec/ops/BaseOperatorContext.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,,0.88
exec/java-exec/src/main/java/org/apache/drill/exec/store/schedule/EndpointByteMapImpl.java,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.16
exec/jdbc/src/main/java/org/apache/drill/jdbc/DrillStatementRegistry.java,0,0,57,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.4
exec/java-exec/src/test/java/org/apache/drill/exec/store/sys/TestLocalPersistentStore.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,,6.64
contrib/storage-mongo/src/main/java/org/apache/drill/exec/store/mongo/MongoGroupScan.java,0,540,0,96,0,332,0,86,0,14,16,0,0,0,8,0,0,0,0,0,0,0,7,0,29,,45.12
exec/java-exec/src/main/java/org/apache/drill/exec/metastore/analyze/MetadataAggregateContext.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,,1.92
exec/java-exec/src/main/java/org/apache/drill/exec/planner/common/DrillRelOptUtil.java,71,0,2,89,0,0,54,0,0,0,0,0,0,0,0,54,0,63,0,0,21,80,0,4,45,,19.32
exec/java-exec/src/main/java/org/apache/drill/exec/exception/SchemaChangeException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,,0.56
exec/java-exec/src/main/java/org/apache/drill/exec/rpc/data/DataResponseHandler.java,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.28
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/window/WindowFunction.java,0,0,0,0,0,0,7,89,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.32
contrib/storage-jdbc/src/main/java/org/apache/drill/exec/store/jdbc/JdbcStorageConfig.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,,0.72
exec/java-exec/src/test/resources/functions/string/testLeft.json,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.56
protocol/src/main/java/org/apache/drill/exec/proto/beans/BitClientHandshake.java,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,,8.36
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/union/UnionAllBatchCreator.java,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,,2.12
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/scan/project/projSet/EmptyProjectionSet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,0.12
exec/java-exec/src/test/resources/join/hashJoinExpr.json,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,4.44
exec/java-exec/src/main/codegen/templates/RepeatedCountFunctions.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,,2.48
exec/java-exec/src/main/java/org/apache/drill/exec/planner/logical/DrillRuleSets.java,101,66,20,69,0,2,160,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17.8
distribution/src/resources/NOTICE,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.56
exec/java-exec/src/test/resources/window/b2.p4.pby.oby.tsv,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.6
common/src/main/java/org/apache/drill/common/util/function/CheckedSupplier.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,,1.16
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/DrillBooleanOPHolder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,,1.08
exec/java-exec/src/main/java/org/apache/drill/exec/work/fragment/FragmentManager.java,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.48
exec/java-exec/src/main/java/org/apache/drill/exec/store/ischema/InfoSchemaDrillTable.java,4,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,0.72
contrib/storage-hive/core/src/test/java/org/apache/drill/exec/hive/complex_types/TestHiveStructs.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,19,0,0,,4.96
contrib/storage-kafka/src/test/java/org/apache/drill/exec/store/kafka/KafkaFilterPushdownTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,96,0,222,0,,12.92
exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/visitor/RelUniqifier.java,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.64
exec/java-exec/src/test/resources/agg/4443.csv,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.08
exec/java-exec/src/main/codegen/templates/ComplexAggrFunctions1.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,,4.96
exec/java-exec/src/test/java/org/apache/drill/exec/fn/impl/TestNewSimpleRepeatedFunctions.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,,13
exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/visitor/LateralUnnestRowIDVisitor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,4,0,,2.32
exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/ParquetWriter.java,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,4.24
exec/java-exec/src/test/resources/complex/drill-2268-2-result.json,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.16
exec/java-exec/src/main/java/org/apache/drill/exec/planner/sql/handlers/RefreshMetadataHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,33,0,8,0,0,,1.84
exec/java-exec/src/test/resources/xsort/one_key_sort_descending_sv2.json,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.32
