Class,release-0.3.0,release-0.4.0,release-0.5.0,release-0.6.0,release-0.7.0,release-0.8.0,release-0.9.0,release-0.10.0,release-0.11.0,release-0.12.0,release-0.13.0,release-0.14.0,release-0.15.0,release-0.16.0,release-0.17.0,,average
contrib/zebra/src/test/org/apache/hadoop/zebra/mapreduce/TestMultipleOutputs4TypedApi.java,0,0,0,0,0,0,0,0,0,0,541,541,0,0,0,,72.13333333
contrib/zebra/src/test/org/apache/hadoop/zebra/mapred/TestCheckin.java,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,,5.066666667
test/org/apache/pig/test/TestGrunt.java,0,0,0,0,0,69,290,126,168,32,24,85,68,54,94,,67.33333333
contrib/zebra/src/test/e2e/streaming/readme,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,,1.6
contrib/zebra/src/test/org/apache/hadoop/zebra/mapreduce/TestMultipleOutputs.java,0,0,0,0,0,0,0,0,0,0,617,617,0,0,0,,82.26666667
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezPrinter.java,0,0,0,0,0,0,0,0,0,0,0,0,19,54,0,,4.866666667
src/org/apache/pig/backend/hadoop/executionengine/fetch/FetchLauncher.java,0,0,0,0,0,0,0,0,0,0,71,7,7,0,0,,5.666666667
test/org/apache/pig/test/TestSplit.java,0,0,0,0,0,0,0,0,0,21,0,0,0,0,107,,8.533333333
test/data/pigunit/top_queries_macro.pig,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,,6
src/org/apache/pig/newplan/optimizer/PlanOptimizer.java,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,0.4
test/perf/pigmix/src/java/org/apache/pig/test/pigmix/mapreduce/L6.java,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,,0.666666667
src/org/apache/pig/builtin/AlgebraicDoubleMathBase.java,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,0.133333333
src/org/apache/pig/parser/MacroRecursion.g,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,,8
src/org/apache/pig/OverwritableStoreFunc.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0.066666667
test/org/apache/pig/test/TestBZip.java,0,0,0,0,0,130,171,90,49,0,0,7,4,46,0,,33.13333333
src/org/apache/pig/newplan/logical/visitor/SortInfoSetter.java,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,,0.733333333
test/org/apache/pig/test/data/output1.pig,0,0,0,0,0,0,17,0,0,4,0,0,0,0,0,,1.4
contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestColumnGroup.java,0,0,0,0,0,0,0,0,0,0,483,483,0,0,0,,64.4
src/org/apache/pig/newplan/logical/visitor/ImplicitSplitInsertVisitor.java,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,,7.6
src/org/apache/pig/parser/InvalidPathException.java,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,,0.6
contrib/zebra/src/test/org/apache/hadoop/zebra/types/TestStorageMisc2.java,0,0,0,0,0,0,0,0,0,0,226,226,0,0,0,,30.13333333
contrib/zebra/src/test/stress/stress_load_store_00.pig,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,,4.666666667
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/DoubleNextup.java,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,,0.266666667
test/org/apache/pig/test/TestEvalPipeline.java,0,0,0,0,0,40,40,0,0,0,0,0,0,4,0,,5.6
test/org/apache/pig/test/MiniCluster.java,0,0,0,0,0,30,50,20,0,0,0,0,0,0,10,,7.333333333
contrib/zebra/src/java/org/apache/hadoop/zebra/pig/comparator/package-info.java,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,,2.933333333
test/org/apache/pig/test/TestEvalPipelineLocal.java,0,0,0,0,0,12,68,56,46,63,88,68,114,23,0,,35.86666667
contrib/zebra/src/test/org/apache/hadoop/zebra/mapred/TestMultipleOutputsTypedApiNeg.java,0,0,0,0,0,0,0,0,0,0,675,675,0,0,0,,90
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/FloatSignum.java,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,,0.266666667
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Union-12-OPTOFF.gld,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2,,9.333333333
contrib/zebra/src/test/org/apache/hadoop/zebra/tfile/TestTFileNoneCodecsJClassComparatorByteArrays.java,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,,5.733333333
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Union-13.gld,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,,1.2
contrib/zebra/src/test/e2e/orderPreserveUnion/readme,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,,0.8
contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/test/evaluation/util/apachelogparser/TestSearchTermExtractor.java,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.066666667
src/org/apache/pig/tools/pigstats/mapreduce/SimplePigStats.java,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,,26.93333333
contrib/zebra/src/java/org/apache/hadoop/zebra/pig/comparator/KeyGenerator.java,0,0,0,0,0,1,1,0,0,0,370,370,0,0,0,,49.46666667
test/org/apache/pig/test/TestTypeCheckingValidator.java,0,0,0,0,0,188,188,0,0,0,0,0,0,0,0,,25.06666667
src/python/streaming/controller.py,0,0,0,0,0,0,0,0,0,0,0,21,28,0,0,,3.266666667
contrib/zebra/src/test/stress/stress_sort_01_save.pig,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,,3.6
src/org/apache/pig/newplan/logical/expression/GreaterThanEqualExpression.java,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0.133333333
test/org/apache/pig/test/data/GoldenFiles/MRC3.gld,0,0,0,0,0,0,14,0,0,0,12,8,0,0,0,,2.266666667
contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestColumnGroupName3.java,0,0,0,0,0,0,0,0,0,0,113,113,0,0,0,,15.06666667
contrib/zebra/src/test/e2e/multi-query/group.pig,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,,3.733333333
test/excluded-tests-mr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0.133333333
src/org/apache/pig/newplan/logical/visitor/InputOutputFileValidatorVisitor.java,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,,6.866666667
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POCounter.java,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,,1
contrib/zebra/src/test/e2e/multi-query/group_wrong.pig,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,,3.066666667
src/org/apache/pig/newplan/logical/expression/SubtractExpression.java,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0.133333333
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-LoadStore-2-JDK7.gld,0,0,0,0,0,0,0,0,0,0,0,0,0,105,83,,12.53333333
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-MQ-6.gld,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,0.266666667
src/org/apache/pig/pen/util/MetricEvaluation.java,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,,5.2
src/org/apache/pig/builtin/mock/Storage.java,0,0,0,0,0,0,0,0,112,21,0,0,26,0,0,,10.6
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/storage/hiverc/HiveRCOutputFormat.java,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,,0.333333333
src/org/apache/pig/impl/streaming/PigStreamingUDF.java,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,0.133333333
src/org/apache/pig/tools/grunt/Grunt.java,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,,0.533333333
src/org/apache/pig/StoreFuncInterface.java,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,,0.266666667
contrib/zebra/src/test/stress/stress_sort_02.pig,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,,3.866666667
contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestLoaderWithCollection.java,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,,13.33333333
contrib/zebra/src/java/org/apache/hadoop/zebra/io/IOutils.java,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,,5.2
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/storage/PigStorageSchema.java,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,,4.866666667
contrib/zebra/src/test/org/apache/hadoop/zebra/mapred/TableMapReduceExample.java,0,0,0,0,0,0,0,0,0,0,250,250,0,0,0,,33.33333333
src/org/apache/pig/pen/physicalOperators/POCounter.java,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,,7
contrib/zebra/src/test/org/apache/hadoop/zebra/tfile/TestTFileSeqFileComparison.java,0,0,0,0,0,0,0,0,0,0,782,782,0,0,0,,104.2666667
src/org/apache/pig/newplan/logical/rules/PushDownForEachFlatten.java,0,0,0,0,0,65,72,7,2,0,6,0,0,0,0,,10.13333333
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/storage/avro/PigAvroDatumWriter.java,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,,0.533333333
contrib/zebra/src/test/org/apache/hadoop/zebra/tfile/TestTFileSeek.java,0,0,0,0,0,0,0,0,0,0,504,504,0,0,0,,67.2
contrib/zebra/src/test/e2e/streaming/1.txt,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,,0.533333333
contrib/zebra/src/java/org/apache/hadoop/zebra/tfile/Compression.java,0,0,0,0,0,0,0,0,0,2,359,359,0,0,0,,48
src/org/apache/pig/impl/util/avro/AvroStorageSchemaConversionUtilities.java,0,0,0,0,0,0,0,0,0,44,15,0,37,0,0,,6.4
test/org/apache/pig/test/data/GoldenFiles/MRC18.gld,0,0,0,0,0,8,8,0,2,4,8,25,0,0,0,,3.666666667
src/org/apache/pig/newplan/logical/rules/LogicalExpressionSimplifier.java,0,0,0,0,0,11,30,25,0,0,0,0,0,0,0,,4.4
contrib/zebra/docs/overview.html,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,,2.933333333
contrib/zebra/src/test/stress/join_after_union3.pig,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,,8.133333333
contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestWrite.java,0,0,0,0,0,0,0,0,0,0,313,313,0,0,0,,41.73333333
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/storage/avro/AvroSchema2Pig.java,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,,0.466666667
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Union-1-DummyStore-OPTOFF.gld,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,,3.133333333
shims/src/hadoop20/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/PigMapBase.java,0,0,0,0,0,0,0,81,32,0,0,0,0,0,0,,7.533333333
test/perf/pigmix/src/java/org/apache/pig/test/pigmix/mapreduce/L10.java,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,,16
src/org/apache/pig/builtin/StringMin.java,0,0,0,0,0,0,0,0,0,0,0,0,2,31,0,,2.2
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-SecKeySort-2.gld,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,0.133333333
test/org/apache/pig/TestMain.java,0,0,0,0,0,0,0,0,0,0,64,32,0,32,0,,8.533333333
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/udf/IsFirstReduceOfKeyTez.java,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,,3.733333333
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/expressionOperators/PONot.java,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,,0.666666667
src/org/apache/pig/newplan/PlanDumper.java,0,0,0,0,0,0,216,216,0,0,0,0,0,0,0,,28.8
contrib/zebra/src/java/org/apache/hadoop/zebra/mapreduce/ZebraOutputPartition.java,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,,5.733333333
test/org/apache/pig/test/data/ExpectedResult7.pig,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,,0.733333333
src/org/apache/pig/newplan/logical/visitor/CastLineageSetter.java,0,0,0,0,0,0,32,0,0,0,4,0,0,0,0,,2.4
src/org/apache/pig/builtin/VALUESET.java,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,,0.466666667
src/org/apache/pig/newplan/logical/rules/FilterAboveForeach.java,0,0,0,0,0,50,130,80,0,0,0,0,0,0,0,,17.33333333
test/org/apache/pig/test/TestMRJobStats.java,0,0,0,0,0,0,0,0,0,0,56,116,10,0,68,,16.66666667
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/expressionOperators/GTOrEqualToExpr.java,0,0,0,0,0,4,5,0,0,0,2,0,0,0,0,,0.733333333
ivy/ivysettings.xml,0,0,0,0,0,6,6,1,3,15,0,0,0,0,0,,2.066666667
src/org/apache/pig/TypedOutputEvalFunc.java,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,,0.4
src/org/apache/pig/newplan/logical/expression/UnaryExpression.java,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.066666667
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Union-7-OPTOFF.gld,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,0.266666667
src/org/apache/pig/impl/logicalLayer/validators/TypeCheckingVisitor.java,0,0,0,0,0,207,207,0,0,0,0,0,0,0,0,,27.6
src/org/apache/pig/backend/hadoop/executionengine/tez/POShuffleTezLoad.java,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,0.266666667
src/org/apache/pig/tools/pigscript/parser/PigScriptParser.jj,0,0,0,0,0,7,57,0,0,6,17,4,33,35,0,,10.6
src/org/apache/pig/builtin/GetWeek.java,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,0.133333333
src/org/apache/pig/builtin/VALUELIST.java,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,,0.466666667
test/org/apache/pig/test/TestLargeFile.java,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,,2.266666667
src/org/apache/pig/pen/util/DisplayExamples.java,0,0,0,0,0,0,276,0,0,2,2,0,0,0,0,,18.66666667
src/org/apache/pig/impl/io/PigFile.java,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,,0.4
src/org/apache/pig/impl/io/NullablePartitionWritable.java,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,,6.133333333
src/org/apache/pig/newplan/logical/expression/GreaterThanExpression.java,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0.133333333
contrib/zebra/src/test/org/apache/hadoop/zebra/mapreduce/TableMRSample.java,0,0,0,0,0,0,0,0,0,0,121,121,0,0,0,,16.13333333
contrib/zebra/src/java/org/apache/hadoop/zebra/pig/comparator/IntExpr.java,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,,5.466666667
contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestOrderPreserveProjection.java,0,0,0,0,0,0,0,0,0,0,1012,1012,0,0,0,,134.9333333
src/org/apache/pig/builtin/INVERSEMAP.java,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,0.333333333
contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/test/evaluation/TestMathUDF.java,0,0,0,0,0,0,0,0,0,0,648,0,0,0,0,,43.2
test/org/apache/pig/test/TestJoin.java,0,0,0,0,0,57,57,0,165,68,0,4,4,0,0,,23.66666667
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/string/RegexExtractAll.java,0,0,0,0,0,5,5,0,0,0,0,2,2,0,0,,0.933333333
src/org/apache/pig/impl/io/FileLocalizer.java,0,0,0,0,0,0,4,0,0,0,174,134,20,0,0,,22.13333333
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/PigInputFormat.java,0,0,0,0,13,21,8,7,7,0,3,0,0,0,0,,3.933333333
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POSort.java,0,0,0,0,0,0,22,0,0,0,14,0,0,78,0,,7.6
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/PigMapBase.java,0,0,0,0,0,3,112,0,0,0,0,0,0,0,0,,7.666666667
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-SelfJoin-3.gld,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,0.133333333
src/org/apache/pig/scripting/Pig.java,0,0,0,0,0,0,38,41,11,0,0,15,15,0,0,,8
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/LimitAdjuster.java,0,0,0,0,0,0,0,246,15,2,0,57,0,0,0,,21.33333333
test/org/apache/pig/test/TestProject.java,0,0,0,0,85,90,5,0,0,0,0,0,0,0,0,,12
contrib/zebra/src/java/org/apache/hadoop/zebra/types/ZebraConf.java,0,0,0,0,0,0,0,0,0,0,134,134,0,0,0,,17.86666667
src/org/apache/pig/impl/builtin/IsFirstReduceOfKey.java,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,,10.13333333
test/org/apache/pig/test/TestNull.java,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,,1
contrib/zebra/src/test/org/apache/hadoop/zebra/types/TestStorageMisc3.java,0,0,0,0,0,0,0,0,0,0,252,252,0,0,0,,33.6
contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/test/storage/TestLogFormatLoader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,0.133333333
contrib/zebra/src/test/org/apache/hadoop/zebra/mapreduce/TestMultipleOutputs4.java,0,0,0,0,0,0,0,0,0,0,524,524,0,0,0,,69.86666667
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/POValueInputTez.java,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,0.133333333
test/org/apache/pig/test/TestMRCompiler.java,0,0,0,0,0,29,111,87,261,277,6,53,26,26,0,,58.4
test/org/apache/pig/test/TestFRJoin2.java,0,0,0,0,0,38,38,0,0,0,78,78,0,0,0,,15.46666667
src/org/apache/pig/backend/hadoop/executionengine/Launcher.java,0,0,0,0,0,0,0,0,0,12,190,19,0,2,4,,15.13333333
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-LoadStore-7.gld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,,7
src/org/apache/pig/builtin/COR.java,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,,1.266666667
contrib/zebra/src/test/e2e/streaming/table-creator-complex.pig,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,,3.733333333
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/DoubleGetExponent.java,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,,0.266666667
src/docs/forrest.properties,0,0,0,0,0,1,7,0,0,8,2,0,0,0,0,,1.2
contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestMultipleOutputs2.java,0,0,0,0,0,0,0,0,0,0,250,250,0,0,0,,33.33333333
src/org/apache/pig/scripting/js/JsFunction.java,0,0,0,0,0,0,0,0,0,6,0,24,0,2,0,,2.133333333
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/string/RegexMatch.java,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,,0.266666667
src/org/apache/pig/newplan/logical/optimizer/LogicalPlanPrinter.java,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,,12.53333333
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Order-1.gld,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,0.266666667
shims/src/hadoop20/org/apache/pig/backend/hadoop/executionengine/shims/HadoopShims.java,0,0,0,0,0,0,0,28,38,10,92,31,0,0,0,,13.26666667
test/org/apache/pig/tools/parameters/TestPreprocessorContext.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,,4.6
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/POFRJoinTez.java,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,,0.533333333
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Union-16-OPTOFF.gld,0,0,0,0,0,0,0,0,0,0,0,0,8,10,2,,1.333333333
contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestCheckin1.java,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,,4.8
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/storage/IndexedStorage.java,0,0,0,0,0,0,0,3,3,0,0,1929,0,0,0,,129
test/org/apache/pig/test/TestConfigurationUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,,3.2
contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestMergeJoin2.java,0,0,0,0,0,0,0,0,0,0,574,574,0,0,0,,76.53333333
test/org/apache/pig/test/TestBinInterSedes.java,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,,7.666666667
contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestColumnGroupName4.java,0,0,0,0,0,0,0,0,0,0,113,113,0,0,0,,15.06666667
src/org/apache/pig/impl/util/WrappedIOException.java,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,,6.533333333
src/org/apache/pig/newplan/Operator.java,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,,0.733333333
contrib/zebra/src/test/org/apache/hadoop/zebra/mapreduce/TableMRSample1.java,0,0,0,0,0,0,0,0,0,0,122,122,0,0,0,,16.26666667
test/org/apache/pig/test/data/TestIllustrateInput.txt,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,,0.466666667
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/MRUtil.java,0,0,0,0,0,0,0,96,0,0,4,0,0,0,0,,6.666666667
test/org/apache/pig/test/TestRank3.java,0,0,0,0,0,0,0,0,0,0,14,39,120,0,0,,11.53333333
src/docs/src/documentation/content/xdocs/pig-index.xml,0,0,0,0,0,0,0,46,2,0,0,2,0,0,16,,4.4
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/SINH.java,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,,0.8
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POForEach.java,0,0,0,0,0,4,92,0,0,8,4,12,12,53,18,,13.53333333
src/org/apache/pig/parser/InvalidCommandException.java,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,,0.6
contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestMergeJoinEmpty.java,0,0,0,0,0,0,0,0,0,0,437,437,0,0,0,,58.26666667
contrib/zebra/src/test/org/apache/hadoop/zebra/tfile/TestTFile.java,0,0,0,0,0,0,0,0,0,0,431,431,0,0,0,,57.46666667
src/org/apache/pig/newplan/logical/visitor/ColumnAliasConversionVisitor.java,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,,1.266666667
src/org/apache/pig/tools/pigstats/mapreduce/MRScriptState.java,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.133333333
test/org/apache/pig/test/utils/Identity.java,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,,0.6
src/org/apache/pig/backend/hadoop/executionengine/tez/TezJobCompiler.java,0,0,0,0,0,0,0,0,0,0,0,3,9,21,0,,2.2
contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestMapSideGroupBy.java,0,0,0,0,0,0,0,0,0,0,251,251,0,0,0,,33.46666667
src/org/apache/pig/parser/AstPrinter.g,0,0,0,0,0,0,651,8,4,12,5,0,2,0,2,,45.6
contrib/zebra/src/test/org/apache/hadoop/zebra/tfile/TestTFileUnsortedByteArrays.java,0,0,0,0,0,0,0,0,0,0,238,238,0,0,0,,31.73333333
src/org/apache/pig/newplan/logical/rules/AddForEach.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0.133333333
test/org/apache/pig/test/TestLessThan.java,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,,0.4
src/org/apache/pig/EvalFunc.java,0,0,0,0,0,0,2,0,2,0,169,0,0,0,0,,11.53333333
src/org/apache/pig/impl/io/TFileStorage.java,0,0,0,0,0,2,2,0,2,0,13,0,0,0,0,,1.266666667
contrib/zebra/src/test/stress/stress_load_store_02.pig,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,,6
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/datetime/diff/ISOMinutesBetween.java,0,0,0,0,0,0,0,0,13,0,0,7,7,0,0,,1.8
src/org/apache/pig/impl/logicalLayer/LOForEach.java,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,,4.133333333
src/org/apache/pig/builtin/OrcStorage.java,0,0,0,0,0,0,0,0,0,0,0,7,0,31,0,,2.533333333
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/util/apachelogparser/HostExtractor.java,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,,0.266666667
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/expressionOperators/PONegative.java,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,0.4
src/org/apache/pig/impl/plan/ReverseDependencyOrderWalker.java,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,,0.533333333
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Union-11.gld,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,,0.533333333
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/POCounterStatsTez.java,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,,0.533333333
contrib/zebra/src/java/org/apache/hadoop/zebra/tfile/TFileDumper.java,0,0,0,0,0,0,0,0,0,0,295,295,0,0,0,,39.33333333
src/org/apache/pig/data/SchemaTupleBackend.java,0,0,0,0,0,0,0,0,0,7,0,24,24,0,0,,3.666666667
src/org/apache/pig/newplan/logical/rules/MergeFilter.java,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,,4.4
src/org/apache/pig/newplan/logical/LogicalExpPlanMigrationVistor.java,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,,4.133333333
src/org/apache/pig/newplan/logical/relational/LOLoad.java,0,0,0,0,0,5,43,4,109,18,18,0,0,0,0,,13.13333333
test/org/apache/pig/test/data/GoldenFiles/MRC1.gld,0,0,0,0,0,0,8,0,0,0,8,4,0,0,0,,1.333333333
src/org/apache/pig/tools/ToolsPigServer.java,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,,0.266666667
src/org/apache/pig/builtin/MinutesBetween.java,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.133333333
test/org/apache/pig/impl/streaming/TestPigStreamingUDF.java,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,,0.8
contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestNonDefaultWholeMapSplit.java,0,0,0,0,0,0,0,0,0,0,281,281,0,0,0,,37.46666667
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/Launcher.java,0,0,0,0,0,84,84,18,24,24,0,0,0,0,0,,15.6
src/org/apache/pig/newplan/logical/optimizer/SchemaResetter.java,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,,1.066666667
src/org/apache/pig/impl/logicalLayer/LOSplitOutput.java,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,,0.533333333
src/org/apache/pig/backend/hadoop/executionengine/tez/PigProcessor.java,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,,2.933333333
src/org/apache/pig/impl/util/StringUtils.java,0,0,0,0,0,157,157,0,0,0,0,0,0,0,0,,20.93333333
contrib/zebra/src/java/org/apache/hadoop/zebra/mapred/ZebraProjection.java,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,,4.8
